step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498821,0.498834,0.498939,0.498947,0.499441,0.499443,0.498557,0.498482,0.499448,0.499195,0.499165,0.499146,0.499384,0.499388,0.499874,0.499574,0.499705,0.499488,0.499054,0.499031,0.499699,0.499701,0.500447,0.500298,0.499674,0.499356,0.499390,0.499383,0.499761,0.499762,0.500702,0.500613,0.500064,0.499876,0.499186,0.499152,0.499741,0.499742,0.500862,0.500794,0.499777,0.499652,0.499569,0.499528,0.499938,0.499935,0.500926,0.500860
400,0.496034,0.496153,0.495380,0.495420,0.496348,0.496346,0.498299,0.496478,0.502749,0.501418,0.495863,0.495505,0.497255,0.497249,0.505072,0.504512,0.501249,0.500000,0.495913,0.495810,0.500370,0.500337,0.505901,0.505659,0.501992,0.501023,0.497701,0.497588,0.499965,0.499960,0.506023,0.505853,0.502036,0.501555,0.497725,0.497557,0.499163,0.499141,0.505899,0.505691,0.500454,0.500124,0.498765,0.498716,0.499133,0.499096,0.503551,0.503264
600,0.492343,0.492667,0.488067,0.488239,0.489917,0.489890,0.501812,0.498494,0.507306,0.504587,0.492558,0.491417,0.492001,0.491932,0.510355,0.508940,0.502828,0.499692,0.490327,0.490020,0.499364,0.499148,0.511412,0.510554,0.503285,0.501242,0.494395,0.494244,0.500846,0.500727,0.511067,0.510324,0.503351,0.502339,0.496170,0.495974,0.497038,0.496984,0.509163,0.508415,0.500453,0.499782,0.496617,0.496628,0.497760,0.497700,0.503938,0.503595
800,0.488470,0.488943,0.477012,0.477337,0.479116,0.479037,0.506906,0.502102,0.511814,0.507301,0.489310,0.486694,0.484431,0.484170,0.514779,0.511969,0.504026,0.498168,0.482202,0.481352,0.495436,0.494804,0.514869,0.512934,0.505713,0.501496,0.489251,0.488801,0.501399,0.500792,0.514334,0.512737,0.505519,0.503548,0.494518,0.494254,0.494574,0.494315,0.510536,0.509380,0.499063,0.498274,0.494849,0.494918,0.495313,0.495151,0.504123,0.503749
1000,0.484163,0.485095,0.463303,0.463701,0.465287,0.465079,0.514016,0.507429,0.518802,0.511357,0.486798,0.481256,0.477665,0.476639,0.519471,0.514652,0.508832,0.499522,0.471406,0.469616,0.490353,0.488736,0.518552,0.515085,0.510204,0.503024,0.480955,0.479915,0.501218,0.499740,0.517766,0.514964,0.508197,0.504889,0.492076,0.491637,0.492929,0.492095,0.512214,0.510417,0.498589,0.497348,0.491922,0.492116,0.491656,0.491430,0.504314,0.503842
1200,0.479230,0.480552,0.448112,0.448643,0.450937,0.450153,0.524262,0.515569,0.528091,0.516675,0.485338,0.475491,0.472477,0.469091,0.525663,0.518143,0.516073,0.501609,0.460439,0.456912,0.485536,0.481779,0.522657,0.517134,0.519076,0.507905,0.471716,0.469799,0.505505,0.502286,0.521509,0.517207,0.511609,0.506468,0.488123,0.487509,0.490302,0.488167,0.514484,0.511726,0.498360,0.496252,0.486398,0.486762,0.488536,0.487783,0.504813,0.504099
1400,0.475063,0.476579,0.432381,0.432748,0.452126,0.447399,0.537361,0.526028,0.538262,0.521747,0.487671,0.472605,0.476051,0.468185,0.532585,0.521667,0.528657,0.508795,0.449824,0.443689,0.488454,0.480213,0.528316,0.519787,0.529487,0.513086,0.460496,0.457035,0.515030,0.508877,0.525967,0.519769,0.517297,0.509219,0.482414,0.481548,0.492623,0.487686,0.517518,0.513458,0.497483,0.493801,0.480152,0.480770,0.485612,0.483670,0.505487,0.504330
1600,0.471103,0.472550,0.418152,0.417595,0.467370,0.459182,0.553825,0.539492,0.549646,0.527547,0.494522,0.473114,0.492389,0.480071,0.542163,0.526822,0.541939,0.514881,0.440529,0.430708,0.499232,0.485320,0.534859,0.522835,0.541733,0.520108,0.449410,0.443980,0.530882,0.520741,0.532153,0.523378,0.523439,0.512403,0.477469,0.475683,0.497322,0.489289,0.521377,0.515544,0.498993,0.492117,0.471454,0.472135,0.485716,0.481655,0.507236,0.505245
1800,0.468229,0.469284,0.411642,0.408136,0.491210,0.480925,0.572386,0.554800,0.558403,0.530129,0.504590,0.477331,0.514317,0.498073,0.553524,0.532786,0.554951,0.519718,0.440917,0.424663,0.514809,0.494081,0.542708,0.526651,0.555361,0.527184,0.439306,0.431008,0.550906,0.536477,0.540336,0.528243,0.531315,0.516137,0.471612,0.468708,0.507262,0.494353,0.526904,0.518742,0.506200,0.495409,0.461265,0.461660,0.489758,0.482550,0.510190,0.506962
