step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498149,0.498151,0.497874,0.497852,0.498257,0.498266,0.498575,0.498348,0.497755,0.497723,0.498297,0.498234,0.498660,0.498653,0.500074,0.499659,0.497990,0.497968,0.498017,0.497963,0.498068,0.498050,0.501252,0.501074,0.498226,0.498170,0.498008,0.497985,0.498108,0.498094,0.501365,0.501132,0.497643,0.497611,0.497656,0.497631,0.497723,0.497704,0.501859,0.501605,0.497733,0.497671,0.497639,0.497644,0.497813,0.497783,0.501345,0.501127
400,0.490467,0.490537,0.487583,0.487587,0.488100,0.488093,0.489466,0.488262,0.495450,0.490546,0.491649,0.490988,0.493315,0.493309,0.496964,0.492577,0.493041,0.492210,0.491844,0.491830,0.492522,0.492622,0.506349,0.504680,0.495340,0.495323,0.495585,0.495584,0.495738,0.495781,0.508655,0.507652,0.494656,0.494566,0.494826,0.494573,0.494772,0.494840,0.511316,0.510696,0.496068,0.495758,0.496063,0.495843,0.496071,0.496084,0.509745,0.508893
600,0.473236,0.473262,0.470829,0.470826,0.470656,0.470636,0.480812,0.474504,0.500908,0.482884,0.479315,0.477240,0.478575,0.478588,0.493497,0.480217,0.488950,0.483726,0.481299,0.481145,0.485566,0.485924,0.509238,0.499535,0.489420,0.487308,0.485934,0.486601,0.489536,0.489691,0.517154,0.514435,0.483470,0.483162,0.483453,0.482917,0.483393,0.483522,0.528468,0.527734,0.487352,0.486757,0.487670,0.487102,0.487700,0.487814,0.526171,0.525194
800,0.449530,0.449480,0.447979,0.447964,0.446670,0.446690,0.472268,0.458115,0.509279,0.472955,0.462272,0.457602,0.455501,0.455436,0.491517,0.465133,0.482691,0.467500,0.463878,0.462639,0.466095,0.466839,0.512546,0.493489,0.480712,0.473331,0.473802,0.472411,0.477999,0.478887,0.522972,0.515964,0.469024,0.468469,0.468367,0.467581,0.468137,0.468673,0.551304,0.550453,0.473596,0.472468,0.473376,0.472546,0.473197,0.473234,0.548453,0.547377
1000,0.424341,0.424212,0.423362,0.423300,0.420822,0.420777,0.464108,0.439227,0.518660,0.460669,0.440734,0.434221,0.429936,0.429807,0.491683,0.448604,0.482523,0.450254,0.442458,0.439715,0.439551,0.440391,0.518251,0.485421,0.473198,0.460197,0.462744,0.458755,0.462688,0.464943,0.528430,0.515541,0.455939,0.455089,0.454306,0.453519,0.454539,0.455551,0.576154,0.575160,0.460070,0.458564,0.459196,0.457962,0.458801,0.458424,0.572369,0.571191
1200,0.401321,0.401102,0.400306,0.400208,0.396632,0.396508,0.460714,0.424431,0.527753,0.449013,0.421301,0.412410,0.405566,0.405421,0.492547,0.434044,0.488885,0.436930,0.423191,0.418579,0.414696,0.415341,0.523125,0.476864,0.467288,0.449692,0.452548,0.446175,0.443407,0.446923,0.531896,0.513717,0.447270,0.444857,0.443125,0.440455,0.441936,0.444135,0.598871,0.597502,0.449113,0.447214,0.447991,0.446085,0.447290,0.446761,0.596369,0.595093
1400,0.379880,0.379543,0.378882,0.378747,0.374135,0.373911,0.459939,0.410337,0.540330,0.436182,0.403324,0.391452,0.382610,0.382383,0.496560,0.419570,0.497278,0.425707,0.407755,0.400328,0.391287,0.391695,0.527427,0.468813,0.462166,0.441684,0.444117,0.436276,0.421771,0.426095,0.535243,0.512389,0.440275,0.436598,0.436269,0.431563,0.433676,0.437567,0.609590,0.607456,0.439909,0.436496,0.437612,0.434561,0.436341,0.435855,0.618049,0.616672
1600,0.360039,0.359621,0.359390,0.359212,0.353316,0.352964,0.461503,0.397320,0.555025,0.425269,0.391293,0.373354,0.361345,0.360999,0.502543,0.406124,0.510555,0.417737,0.395106,0.383470,0.369779,0.369825,0.532915,0.460650,0.458082,0.435065,0.437265,0.428324,0.401534,0.405349,0.538241,0.510628,0.434968,0.429382,0.432114,0.424533,0.421894,0.428220,0.615563,0.612039,0.431304,0.425444,0.427844,0.423437,0.425526,0.424284,0.642622,0.641151
1800,0.342092,0.341572,0.341642,0.341420,0.334229,0.333683,0.465569,0.385463,0.569797,0.415200,0.386400,0.357873,0.341648,0.341122,0.511078,0.393444,0.525045,0.410317,0.387478,0.369267,0.349910,0.349515,0.538585,0.452488,0.454369,0.428883,0.430434,0.420639,0.382172,0.384966,0.541581,0.508479,0.432331,0.424483,0.427735,0.417905,0.408995,0.415239,0.618887,0.613606,0.424737,0.415760,0.421135,0.414307,0.416085,0.413342,0.666725,0.665142
