step,train_loss,val_loss
0,5.588693,5.583994
1000,2.257542,2.156144
2000,1.694496,1.679381
3000,1.571050,1.567288
4000,1.525011,1.524072
5000,1.493615,1.495873
6000,1.476017,1.475423
7000,1.468129,1.460352
8000,1.454364,1.454325
9000,1.443109,1.441628
10000,1.435663,1.433391
11000,1.417957,1.416155
12000,1.410351,1.414544
13000,1.395572,1.399429
14000,1.388869,1.386714
15000,1.375549,1.383890
16000,1.372178,1.371594
17000,1.369356,1.367923
18000,1.365152,1.363980
19000,1.356672,1.354251
20000,1.344395,1.353408
21000,1.335133,1.344823
22000,1.342754,1.338580
23000,1.326091,1.334706
24000,1.337227,1.335739
25000,1.323016,1.327334
26000,1.324167,1.321487
27000,1.322261,1.321051
28000,1.315066,1.314911
29000,1.315734,1.311539
30000,1.306539,1.310300
31000,1.308691,1.306663
32000,1.301065,1.304900
33000,1.298579,1.304507
34000,1.298095,1.302849
35000,1.298174,1.298105
36000,1.299103,1.298405
37000,1.294684,1.298024
38000,1.295209,1.293892
39000,1.286547,1.292267
40000,1.286878,1.293027
41000,1.285967,1.288381
42000,1.282928,1.286344
43000,1.276313,1.289364
44000,1.278287,1.288002
45000,1.280656,1.284456
46000,1.276211,1.281502
47000,1.278108,1.280286
48000,1.275602,1.278526
49000,1.272598,1.279777
50000,1.282748,1.277473
51000,1.274556,1.274356
52000,1.266080,1.277734
53000,1.268559,1.274126
54000,1.268612,1.276622
55000,1.273368,1.272351
56000,1.259954,1.269277
57000,1.268955,1.268591
58000,1.261940,1.267870
59000,1.263324,1.266913
60000,1.256668,1.266542
61000,1.260366,1.264427
62000,1.258460,1.262494
63000,1.257895,1.261700
64000,1.259166,1.261929
65000,1.252758,1.259146
66000,1.251594,1.259849
67000,1.250996,1.257191
68000,1.253570,1.257167
69000,1.250659,1.259085
70000,1.251179,1.254467
71000,1.254271,1.254909
72000,1.249000,1.256430
73000,1.246244,1.253359
74000,1.246584,1.254589
75000,1.242573,1.249912
76000,1.242671,1.251225
77000,1.239725,1.248882
78000,1.248869,1.248339
79000,1.246464,1.247734
80000,1.244088,1.246910
81000,1.239827,1.247545
82000,1.242628,1.245573
83000,1.240906,1.245558
84000,1.241131,1.245502
85000,1.244018,1.243830
86000,1.244933,1.243168
87000,1.235555,1.242635
