seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl
0,1,262144,-1.742357737256216,22.353839874267578,16.334411683150012,0.0002999988705149873,-0.0071440874598920345,0.017842955887317657
0,10,2621440,21.271622093023257,418.32269287109375,49.808961240310076,0.0002998870670902326,-0.05899777635931969,0.0032498426735401154
0,20,5242880,252.74980947542232,644.5892944335938,175.6062492061476,0.0002995484573067394,-0.08952125906944275,0.005232758820056915
0,30,7864320,297.633504,810.574462890625,162.96352,0.0002989847371708259,-0.1518724262714386,0.005530898459255695
0,40,10485760,432.76633497710463,1018.6922607421875,203.99321944346602,0.0002981968498314587,-0.20987848937511444,0.004992951173335314
0,50,13107200,719.7229586094786,1632.5465087890625,271.34400400150054,0.00029718611348730165,-0.2686501741409302,0.0048302216455340385
0,60,15728640,1065.6800056561085,2454.947021484375,365.77630090497735,0.0002959542191812635,-0.31572291254997253,0.004313057288527489
0,70,18350080,1697.8426773455378,3488.66015625,549.9559496567506,0.0002945032279712482,-0.3727433681488037,0.0043868329375982285
0,80,20971520,2851.276675872458,3795.36279296875,887.399949786593,0.0002928355674818394,-0.4262186288833618,0.004262253642082214
0,90,23592960,3098.9,4025.418212890625,912.7604501607717,0.0002909540278426898,-0.4776380658149719,0.003998738247901201
0,100,26214400,3036.082811747713,4269.681640625,818.7910447761194,0.00028886175702041143,-0.5329068899154663,0.004629218485206366
0,110,28835840,3586.337754199823,4337.05029296875,917.7462422634836,0.0002865622555517741,-0.5861987471580505,0.004323391243815422
0,120,31457280,3820.0962099125363,4511.3662109375,932.2879818594105,0.00028405937068702803,-0.635770320892334,0.0038844896480441093
0,130,34078720,3700.0148746281343,4561.8310546875,869.1117722056948,0.0002813572899531447,-0.6799308657646179,0.00446199718862772
0,140,36700160,4026.7886414972572,4663.6494140625,921.6686027750887,0.0002784605341477492,-0.7248435020446777,0.004629846662282944
0,150,39321600,4111.366228772829,4731.72265625,924.4908683114386,0.000275373949775464,-0.7654786109924316,0.004270514473319054
0,160,41943040,3974.9315384615384,4833.03515625,881.4626923076924,0.00027210270093931693,-0.8004150390625,0.004553814884275198
0,170,44564480,4110.332558911384,4902.28466796875,900.3375373382012,0.0002686522607007845,-0.8395496606826782,0.004692461807280779
0,180,47185920,4183.322696190166,4925.03955078125,906.7359166395311,0.00026502840192292,-0.876018226146698,0.004787398036569357
0,190,49807360,4100.005089058524,4976.8330078125,882.6888404216648,0.0002612371876118919,-0.9124031066894531,0.0046175941824913025
0,200,52428800,4214.293388429752,5002.00341796875,898.2382920110193,0.0002572849607730884,-0.9486018419265747,0.0044703492894768715
0,210,55050240,4331.834561286001,5070.1318359375,914.8007367716008,0.0002531783337987607,-0.9828392863273621,0.004686507396399975
0,220,57671680,4290.732072779165,5099.86474609375,899.2361755262219,0.0002489241774049615,-1.0166455507278442,0.004988397471606731
0,230,60293120,4371.712668082095,5131.84619140625,907.7246992215145,0.0002445296091362855,-1.0479543209075928,0.004721610341221094
0,240,62914560,4481.532383858936,5209.38623046875,922.0552729738895,0.00024000198145764752,-1.0782325267791748,0.004870742559432983
0,250,65536000,4574.7277486911,5287.46728515625,931.9569932685116,0.00023534886945301934,-1.1082786321640015,0.004538372159004211
0,260,68157440,4695.1722704949,5256.69482421875,949.0653570079335,0.00023057805815170703,-1.137575626373291,0.004768450744450092
0,270,70778880,4776.182385575589,5291.68798828125,958.4036061026352,0.00022569752950337294,-1.1651320457458496,0.004507003352046013
0,280,73400320,4790.824183976261,5395.05126953125,953.7952522255193,0.0002207154490235943,-1.192115068435669,0.0046081384643912315
0,290,76021760,4863.695996978852,5433.11474609375,958.8440332326284,0.00021564015213230116,-1.2184189558029175,0.0046801697462797165
0,300,78643200,4909.464223385689,5424.14697265625,959.0973821989529,0.00021048013020795065,-1.2419155836105347,0.004507776349782944
0,310,81264640,4897.86193222783,5518.11376953125,952.1063446286951,0.00020524401638077083,-1.2685575485229492,0.004994666203856468
0,320,83886080,4929.780054116737,5511.9921875,951.4866640896792,0.00019994057108884122,-1.2905406951904297,0.004361554980278015
0,330,86507520,5044.221512247072,5531.27294921875,965.3127440539581,0.00019457866742117827,-1.3159770965576172,0.004717008676379919
0,340,89128960,5048.029888368743,5570.3427734375,960.4764133957508,0.00018916727627234616,-1.3359248638153076,0.004763220436871052
0,350,91750400,5092.206336939722,5576.66796875,962.9857032457496,0.0001837154513334313,-1.3547790050506592,0.004490937106311321
0,360,94371840,5134.806277056277,5616.53466796875,965.268759018759,0.00017823231394449137,-1.3789724111557007,0.0049552773125469685
0,370,96993280,5160.293060050341,5611.5869140625,962.7565623876303,0.00017272703783382252,-1.3981587886810303,0.004708938300609589
0,380,99614720,5171.1235360785795,5659.02490234375,959.6199471099358,0.00016720883376957643,-1.4164432287216187,0.004665660671889782
0,390,102236160,5202.979651162791,5652.60302734375,961.1061046511628,0.00016168693414940754,-1.435697078704834,0.004443066194653511
0,400,104857600,5228.649009009009,5689.58056640625,961.4601801801801,0.00015617057755393137,-1.4536402225494385,0.0045287832617759705
0,410,107479040,5220.80652335063,5721.5791015625,955.704966641957,0.00015066899328983896,-1.4668307304382324,0.004578413907438517
0,420,110100480,5236.855382384922,5716.01416015625,955.6179775280899,0.00014519138594852683,-1.4826409816741943,0.004231576807796955
0,430,112721920,5236.471011883327,5728.236328125,952.0550954267195,0.0001397469200060784,-1.495481252670288,0.004478560294955969
0,440,115343360,5280.47052321297,5751.29833984375,956.4546794399411,0.0001343447044903603,-1.508641242980957,0.004195967223495245
0,450,117964800,5280.831440087944,5759.4462890625,952.867350677904,0.00012899377774088948,-1.5233840942382812,0.0046645840629935265
0,460,120586240,5319.007199424046,5797.20947265625,956.207343412527,0.0001237030922869661,-1.5346448421478271,0.0040916260331869125
0,470,123207680,5353.428571428572,5787.82080078125,959.3902798232696,0.00011848149986937494,-1.5445083379745483,0.00394064374268055
0,480,125829120,5352.650633855332,5795.37255859375,955.8855331841909,0.00011333773663071365,-1.556443214416504,0.0043504852801561356
0,490,128450560,5366.117151876535,5830.90185546875,954.9207295685725,0.00010828040849912587,-1.5646226406097412,0.004187357146292925
0,500,131072000,5364.453879941435,5849.8046875,950.8740849194729,0.00010331797678989386,-1.5752029418945312,0.004209655337035656
0,510,133693440,5411.470764617691,5866.84326171875,956.5333583208396,9.845874404897978e-05,-1.5832136869430542,0.004048685543239117
0,520,136314880,5356.287376586742,5864.9013671875,946.0479548660085,9.371084016220086e-05,-1.5887084007263184,0.004099879879504442
