step,train_loss,val_loss,val_loss_hard
0,5.550073,5.549935,5.549935
1000,2.760438,2.705355,2.705355
2000,2.447162,2.429192,2.429192
3000,2.296085,2.278618,2.278618
4000,2.168888,2.160977,2.160977
5000,2.084127,2.076462,2.076462
6000,2.018548,2.011478,2.011478
7000,1.965738,1.962448,1.962448
8000,1.936394,1.931748,1.931748
9000,1.912627,1.907919,1.907919
10000,1.895544,1.888211,1.888211
11000,1.879468,1.873368,1.873368
12000,1.858807,1.868189,1.868189
13000,1.846868,1.849352,1.849352
14000,1.839090,1.836124,1.836124
15000,1.831525,1.826918,1.826918
16000,1.822493,1.817595,1.817595
17000,1.813794,1.810514,1.810514
18000,1.808171,1.802817,1.802817
19000,1.805538,1.792208,1.792208
20000,1.794928,1.788816,1.788816
21000,1.785737,1.779193,1.779193
22000,1.782110,1.780811,1.780811
23000,1.772699,1.773068,1.773068
24000,1.772714,1.771125,1.771125
25000,1.767893,1.761118,1.761118
26000,1.759990,1.759990,1.759990
27000,1.759581,1.756335,1.756335
28000,1.754481,1.753177,1.753177
29000,1.751059,1.748108,1.748108
30000,1.748460,1.747039,1.747039
31000,1.745886,1.742168,1.742168
32000,1.741836,1.742839,1.742839
33000,1.730456,1.741839,1.741839
34000,1.732351,1.734315,1.734315
35000,1.734220,1.732860,1.732860
36000,1.728011,1.723943,1.723943
37000,1.726531,1.725040,1.725040
38000,1.722204,1.722027,1.722027
39000,1.726530,1.722553,1.722553
40000,1.721714,1.720433,1.720433
41000,1.716226,1.718511,1.718511
42000,1.719775,1.715377,1.715377
43000,1.718453,1.713283,1.713283
44000,1.714179,1.711744,1.711744
45000,1.713986,1.713057,1.713057
46000,1.711466,1.710503,1.710503
47000,1.709731,1.705969,1.705969
48000,1.711939,1.708335,1.708335
49000,1.709686,1.708367,1.708367
