step,train_loss,val_loss,val_loss_hard
0,5.552630,5.552940,5.552940
1000,2.759394,2.717951,2.717951
2000,2.467810,2.444184,2.444184
3000,2.299935,2.294099,2.294099
4000,2.199283,2.197251,2.197251
5000,2.136656,2.122814,2.122814
6000,2.068939,2.064478,2.064478
7000,2.038147,2.020887,2.020887
8000,1.994466,1.995443,1.995443
9000,1.969396,1.971921,1.971921
10000,1.944016,1.952771,1.952771
11000,1.942821,1.938318,1.938318
12000,1.920586,1.918335,1.918335
13000,1.907619,1.899747,1.899747
14000,1.883848,1.886189,1.886189
15000,1.882801,1.884114,1.884114
16000,1.867584,1.871538,1.871538
17000,1.864348,1.860121,1.860121
18000,1.849816,1.853177,1.853177
19000,1.839605,1.843887,1.843887
20000,1.849030,1.835666,1.835666
21000,1.834751,1.833172,1.833172
22000,1.823447,1.821534,1.821534
23000,1.820002,1.814893,1.814893
24000,1.818683,1.813301,1.813301
25000,1.802606,1.805088,1.805088
26000,1.806316,1.802835,1.802835
27000,1.786745,1.793089,1.793089
28000,1.785458,1.787929,1.787929
29000,1.782949,1.782513,1.782513
30000,1.774150,1.779316,1.779316
31000,1.782825,1.774287,1.774287
32000,1.769419,1.768001,1.768001
33000,1.757089,1.766390,1.766390
34000,1.767649,1.760705,1.760705
35000,1.756982,1.757718,1.757718
36000,1.753339,1.755794,1.755794
37000,1.751273,1.749758,1.749758
38000,1.753159,1.745859,1.745859
39000,1.759306,1.743714,1.743714
40000,1.742673,1.741169,1.741169
41000,1.745276,1.738580,1.738580
42000,1.733625,1.735615,1.735615
43000,1.733641,1.734857,1.734857
44000,1.734717,1.732929,1.732929
45000,1.736440,1.734310,1.734310
46000,1.728944,1.730643,1.730643
47000,1.734286,1.729019,1.729019
48000,1.716512,1.725010,1.725010
49000,1.728251,1.724952,1.724952
