step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,read_out_lut.T_soft,read_out_lut.T_sel
2000,0.403131,0.414489,0.409307,0.404341,0.475592,0.426004,0.549235,0.518575,0.418788,0.398908,0.609305,0.502478,0.539518,0.484648,0.400127,0.367500,0.581641,0.475675,0.536388,0.480196,0.403904,0.372940,0.638681,0.534323,0.535560,0.477003,0.413234,0.396873,0.674803,0.607318,0.586271,0.495904,0.414178,0.385991,0.603751,0.516320,0.562687,0.470869
2200,0.400440,0.409857,0.408242,0.398484,0.491033,0.427518,0.552453,0.518386,0.421137,0.395181,0.636071,0.510488,0.547326,0.484459,0.405672,0.360535,0.606024,0.480479,0.544526,0.479048,0.408042,0.364201,0.660845,0.536127,0.549646,0.478972,0.411616,0.387328,0.693670,0.611414,0.603582,0.498079,0.415576,0.375711,0.615190,0.510265,0.581379,0.470430
2400,0.398895,0.405995,0.409174,0.393840,0.508229,0.430652,0.559571,0.520908,0.426098,0.392402,0.664629,0.521310,0.554942,0.484277,0.413845,0.355849,0.629092,0.484677,0.552804,0.477946,0.417326,0.357470,0.682118,0.535226,0.564023,0.481472,0.412455,0.379083,0.709304,0.611594,0.622029,0.501381,0.420745,0.368084,0.626652,0.503528,0.599195,0.469773
2600,0.398189,0.402979,0.410907,0.389714,0.525967,0.434622,0.563651,0.521260,0.432549,0.391735,0.694094,0.531495,0.562675,0.484137,0.424047,0.352640,0.654066,0.490867,0.561109,0.476916,0.428732,0.353218,0.701990,0.535067,0.579631,0.483734,0.417278,0.373075,0.724872,0.611733,0.641873,0.504019,0.429552,0.361754,0.636690,0.495010,0.616957,0.469410
2800,0.398487,0.400934,0.413015,0.386266,0.543501,0.439068,0.569237,0.522709,0.438572,0.390517,0.723014,0.541304,0.569181,0.482920,0.435853,0.351536,0.679236,0.495926,0.572627,0.478167,0.441329,0.350665,0.722195,0.533807,0.595310,0.486204,0.421549,0.367754,0.737779,0.610601,0.662427,0.507651,0.439619,0.357663,0.649397,0.488701,0.634698,0.468584
3000,0.399002,0.398885,0.416629,0.384089,0.560648,0.443318,0.572955,0.522569,0.445450,0.390432,0.751443,0.549509,0.576581,0.483183,0.447536,0.350808,0.703759,0.501323,0.583769,0.479364,0.454145,0.349825,0.743836,0.534494,0.612545,0.489528,0.426977,0.362770,0.750010,0.608422,0.682553,0.511573,0.452530,0.356144,0.662864,0.482457,0.652803,0.467795
3200,0.399464,0.397246,0.419742,0.382172,0.576281,0.447150,0.577166,0.523335,0.452788,0.390507,0.779567,0.557707,0.584264,0.482922,0.459788,0.350748,0.728523,0.506577,0.596142,0.481393,0.466811,0.348784,0.767072,0.533929,0.629270,0.492278,0.434634,0.359233,0.763296,0.605944,0.702926,0.514541,0.465284,0.355213,0.676607,0.477692,0.672488,0.467048
3400,0.400074,0.395840,0.423458,0.380530,0.594654,0.452721,0.579745,0.522650,0.460707,0.391432,0.807557,0.566199,0.591571,0.483138,0.472677,0.351422,0.752724,0.511890,0.607600,0.482891,0.481285,0.349255,0.786502,0.530281,0.647668,0.496725,0.444252,0.357178,0.776731,0.602859,0.723882,0.518277,0.479062,0.354375,0.690939,0.470309,0.690681,0.465888
3600,0.400370,0.394120,0.426735,0.379205,0.611233,0.456878,0.583712,0.523805,0.468853,0.392999,0.834576,0.574499,0.597641,0.483284,0.486102,0.353775,0.776831,0.517569,0.618851,0.484070,0.494239,0.348667,0.804728,0.527878,0.663179,0.498833,0.454738,0.356278,0.789349,0.600047,0.745365,0.521919,0.492762,0.355125,0.705896,0.465622,0.709460,0.464637
3800,0.401333,0.393344,0.430462,0.378474,0.628632,0.462532,0.586246,0.523336,0.477130,0.395190,0.860729,0.581663,0.604348,0.483279,0.498882,0.355982,0.800587,0.522413,0.631589,0.485873,0.507644,0.349139,0.823831,0.524714,0.680092,0.502353,0.465140,0.355822,0.801340,0.596939,0.767187,0.527081,0.506326,0.355939,0.719762,0.459762,0.727000,0.463087
4000,0.402732,0.392786,0.433551,0.377769,0.643540,0.466608,0.589861,0.524205,0.486498,0.398514,0.886588,0.589085,0.610490,0.483383,0.510430,0.357685,0.822355,0.526820,0.645893,0.489502,0.521388,0.350473,0.842661,0.522982,0.696704,0.505511,0.475825,0.355729,0.812528,0.594057,0.786556,0.530180,0.520093,0.357391,0.735030,0.455061,0.744342,0.461688
4200,0.402852,0.391487,0.435909,0.376752,0.658188,0.471412,0.594134,0.525607,0.494883,0.401186,0.912124,0.596139,0.616331,0.483858,0.521649,0.359038,0.842740,0.530517,0.658918,0.491595,0.534584,0.352643,0.859226,0.519548,0.711869,0.507984,0.486608,0.356403,0.821975,0.590077,0.805982,0.533126,0.533796,0.359528,0.747892,0.450502,0.760684,0.460198
4400,0.403347,0.390613,0.437822,0.375762,0.671907,0.475580,0.597117,0.526085,0.502326,0.403734,0.936441,0.603571,0.622277,0.484198,0.532923,0.360656,0.862816,0.534809,0.672516,0.494725,0.547136,0.354399,0.874799,0.516582,0.727476,0.511291,0.497594,0.357458,0.829432,0.585905,0.825327,0.536079,0.547709,0.362184,0.760532,0.446078,0.777552,0.458748
4600,0.403625,0.389887,0.440234,0.375293,0.684210,0.479442,0.598994,0.525896,0.509604,0.406521,0.958443,0.609419,0.627711,0.484882,0.542910,0.362547,0.882916,0.539824,0.685610,0.498037,0.558758,0.355548,0.887855,0.513183,0.741578,0.513830,0.508274,0.359008,0.837715,0.581890,0.844099,0.539298,0.560272,0.364584,0.773887,0.442296,0.793757,0.457369
4800,0.403424,0.388867,0.442134,0.374797,0.695658,0.483359,0.600499,0.525952,0.516084,0.408561,0.978560,0.613633,0.632104,0.484727,0.553383,0.364974,0.901577,0.544473,0.698807,0.501352,0.569150,0.357019,0.902484,0.510164,0.755681,0.517159,0.518478,0.360257,0.844174,0.577707,0.860572,0.541533,0.572692,0.367541,0.787510,0.438650,0.808580,0.456095
5000,0.403355,0.388313,0.443365,0.374215,0.705803,0.486231,0.602201,0.525931,0.522843,0.411139,0.998607,0.619993,0.636167,0.484615,0.562917,0.367347,0.918804,0.548650,0.711428,0.504666,0.580016,0.358956,0.915951,0.508312,0.768380,0.519544,0.528173,0.361617,0.850504,0.573403,0.875875,0.542942,0.584119,0.369653,0.798916,0.434931,0.822384,0.454457
5200,0.403222,0.387601,0.444505,0.373695,0.714933,0.489220,0.604687,0.526743,0.528590,0.413368,1.015442,0.622878,0.640430,0.484775,0.571574,0.369529,0.934053,0.551897,0.723736,0.508265,0.590122,0.361138,0.929539,0.507018,0.779231,0.521145,0.537487,0.363417,0.857412,0.570630,0.889965,0.545092,0.595079,0.372338,0.810327,0.432998,0.835458,0.452828
5400,0.402810,0.386793,0.445293,0.373080,0.723362,0.492071,0.605419,0.526464,0.533982,0.415626,1.031382,0.626603,0.643102,0.484292,0.580029,0.371560,0.947516,0.554533,0.734359,0.510737,0.599827,0.362767,0.940241,0.504504,0.790447,0.523509,0.546199,0.365122,0.862997,0.567380,0.902156,0.546024,0.605432,0.375029,0.821712,0.431041,0.847214,0.451309
5600,0.402349,0.386131,0.445645,0.372440,0.729760,0.493990,0.605679,0.525712,0.538433,0.417515,1.046169,0.629996,0.646252,0.484301,0.588029,0.374227,0.962016,0.558523,0.743926,0.512940,0.608095,0.364175,0.951175,0.502615,0.799859,0.524727,0.554280,0.366946,0.868097,0.564086,0.913964,0.547032,0.614976,0.377494,0.830964,0.429407,0.857536,0.449736
5800,0.401767,0.385327,0.445703,0.371788,0.735926,0.496016,0.607032,0.525983,0.543500,0.419887,1.060430,0.634213,0.649308,0.484659,0.594926,0.376227,0.973630,0.560718,0.752896,0.514737,0.616192,0.365945,0.960058,0.500547,0.809169,0.526321,0.561631,0.368637,0.873621,0.561447,0.924833,0.548397,0.623953,0.379907,0.839653,0.427563,0.867901,0.448402
6000,0.401668,0.385080,0.446113,0.371415,0.740813,0.497674,0.607459,0.525668,0.547855,0.422055,1.072332,0.637170,0.651820,0.484344,0.600998,0.377907,0.984055,0.562752,0.761382,0.516632,0.623877,0.367943,0.968723,0.499699,0.817414,0.527442,0.568692,0.370585,0.877563,0.558779,0.934396,0.549201,0.631678,0.381883,0.847049,0.426074,0.877599,0.447145
6200,0.401206,0.384453,0.445731,0.370752,0.745123,0.498912,0.607842,0.525428,0.550538,0.423028,1.082650,0.639855,0.654673,0.484742,0.606316,0.379452,0.993966,0.564973,0.768405,0.518018,0.630079,0.369181,0.975923,0.498485,0.824713,0.528224,0.575047,0.372228,0.881618,0.556657,0.943050,0.549713,0.638812,0.383673,0.854432,0.424929,0.885916,0.446026
6400,0.401144,0.384240,0.445772,0.370437,0.748893,0.500274,0.608084,0.525042,0.553537,0.424410,1.092018,0.641899,0.656618,0.484687,0.611439,0.381147,1.003525,0.567572,0.775359,0.519529,0.635711,0.370327,0.982188,0.497011,0.831262,0.529305,0.580413,0.373529,0.884968,0.554849,0.950420,0.550010,0.645224,0.385405,0.860696,0.423933,0.893533,0.444927
6600,0.400744,0.383763,0.445482,0.369981,0.751985,0.501548,0.608324,0.524705,0.555592,0.425297,1.100235,0.643837,0.658664,0.485015,0.615700,0.382342,1.010826,0.569079,0.781338,0.520904,0.641076,0.371535,0.988792,0.496134,0.836963,0.530224,0.585453,0.375003,0.888414,0.552993,0.957265,0.550707,0.650886,0.387061,0.866794,0.423041,0.900044,0.443877
6800,0.400091,0.383137,0.445051,0.369538,0.754259,0.502300,0.608745,0.524667,0.557662,0.426273,1.107807,0.645576,0.659849,0.484811,0.619209,0.383295,1.016820,0.570176,0.786584,0.521964,0.645705,0.372670,0.995058,0.495832,0.842131,0.530964,0.589924,0.376257,0.891219,0.551392,0.963068,0.550972,0.655836,0.388454,0.872669,0.422547,0.905830,0.443019
7000,0.399817,0.382904,0.444687,0.369181,0.755775,0.502793,0.608928,0.524541,0.559834,0.427345,1.114181,0.646998,0.661234,0.484793,0.622241,0.384202,1.022799,0.571431,0.791355,0.522980,0.649763,0.373625,0.999267,0.494985,0.846405,0.531324,0.593911,0.377394,0.893730,0.550136,0.967803,0.551048,0.660255,0.389758,0.877708,0.422205,0.910941,0.442083
7200,0.399438,0.382567,0.444320,0.368844,0.757111,0.503318,0.609249,0.524501,0.561448,0.428084,1.120489,0.648742,0.662707,0.484970,0.625059,0.385075,1.028021,0.572526,0.795186,0.523678,0.653224,0.374420,1.003875,0.494756,0.850396,0.531792,0.597596,0.378491,0.895910,0.548910,0.972493,0.551403,0.664241,0.390927,0.881570,0.421517,0.915545,0.441196
7400,0.399100,0.382304,0.443831,0.368438,0.758392,0.503900,0.609408,0.524434,0.562722,0.428706,1.125637,0.649828,0.663446,0.484754,0.627443,0.385697,1.032501,0.573152,0.798709,0.524126,0.656480,0.375236,1.007504,0.494101,0.853997,0.532082,0.600893,0.379487,0.898154,0.548040,0.976207,0.551335,0.667931,0.391964,0.885457,0.421072,0.919646,0.440525
7600,0.398885,0.382117,0.443252,0.368012,0.759347,0.504342,0.609515,0.524304,0.563764,0.429258,1.130548,0.651115,0.664133,0.484650,0.630034,0.386618,1.036783,0.574078,0.802048,0.524715,0.659480,0.376004,1.011481,0.493974,0.857470,0.532622,0.603909,0.380424,0.899727,0.546864,0.980091,0.551621,0.671317,0.392977,0.889059,0.420704,0.923419,0.439711
7800,0.398430,0.381762,0.442867,0.367718,0.759944,0.504624,0.609457,0.524137,0.564824,0.429781,1.135062,0.652021,0.664990,0.484671,0.632225,0.387243,1.040534,0.574696,0.805241,0.525283,0.662241,0.376701,1.014935,0.493737,0.860381,0.532890,0.606850,0.381442,0.901805,0.546030,0.983486,0.551503,0.674497,0.393892,0.892791,0.420453,0.926729,0.439038
8000,0.398014,0.381413,0.442474,0.367450,0.760535,0.504949,0.609466,0.523979,0.565717,0.430195,1.139339,0.652931,0.665510,0.484519,0.634285,0.387853,1.044366,0.575491,0.808144,0.525744,0.664989,0.377406,1.018470,0.493609,0.863551,0.533391,0.609401,0.382190,0.903983,0.545374,0.986632,0.551349,0.677500,0.394750,0.895868,0.420057,0.929922,0.438322
