step,train_loss,val_loss
0,5.591160,5.594912
1000,1.988152,1.954760
2000,1.829596,1.815957
3000,1.765250,1.763057
4000,1.721954,1.716997
5000,1.685767,1.688876
6000,1.666644,1.665166
7000,1.645932,1.648720
8000,1.629405,1.633210
9000,1.628538,1.622104
10000,1.603892,1.613160
11000,1.597497,1.592575
12000,1.587732,1.586994
13000,1.585116,1.575398
14000,1.572315,1.566382
15000,1.559677,1.562787
16000,1.551335,1.552659
17000,1.553840,1.545529
18000,1.536545,1.540273
19000,1.529767,1.531796
20000,1.531831,1.525998
21000,1.513766,1.524275
22000,1.521850,1.517868
23000,1.514530,1.515277
24000,1.512988,1.512357
