step,train_loss,val_loss,val_loss_hard
0,5.549728,5.549592,5.549592
1000,3.167616,3.086772,3.086772
2000,2.601040,2.574823,2.574823
3000,2.439441,2.428282,2.428282
4000,2.342787,2.328872,2.328872
5000,2.247009,2.236545,2.236545
6000,2.162141,2.154961,2.154961
7000,2.100406,2.092738,2.092738
8000,2.045339,2.041219,2.041219
9000,2.007453,2.005418,2.005418
10000,1.973916,1.978498,1.978498
11000,1.955341,1.950203,1.950203
12000,1.932868,1.929626,1.929626
13000,1.919403,1.915008,1.915008
14000,1.906175,1.902245,1.902245
15000,1.895551,1.886367,1.886367
16000,1.878919,1.878604,1.878604
17000,1.872431,1.866414,1.866414
18000,1.864554,1.859520,1.859520
19000,1.859111,1.855272,1.855272
20000,1.846586,1.845877,1.845877
21000,1.841025,1.837624,1.837624
22000,1.832890,1.831308,1.831308
23000,1.827714,1.823475,1.823475
24000,1.821830,1.820241,1.820241
25000,1.815483,1.813198,1.813198
26000,1.818084,1.814132,1.814132
27000,1.814412,1.805464,1.805464
28000,1.804188,1.802311,1.802311
29000,1.798750,1.799880,1.799880
30000,1.792861,1.796218,1.796218
31000,1.792978,1.794018,1.794018
32000,1.785859,1.789521,1.789521
33000,1.791311,1.784464,1.784464
34000,1.787603,1.785797,1.785797
35000,1.780167,1.783378,1.783378
36000,1.778732,1.775864,1.775864
37000,1.778592,1.777714,1.777714
38000,1.772676,1.774237,1.774237
39000,1.776800,1.772571,1.772571
40000,1.772886,1.769172,1.769172
41000,1.765453,1.767693,1.767693
42000,1.770296,1.764604,1.764604
43000,1.767928,1.766640,1.766640
44000,1.765644,1.763095,1.763095
45000,1.765044,1.760640,1.760640
46000,1.763908,1.764078,1.764078
47000,1.765884,1.761429,1.761429
48000,1.759363,1.759646,1.759646
49000,1.760096,1.759297,1.759297
