step,train_loss,val_bpb
200,8.788227,2.417203
400,7.113501,2.015708
600,6.277569,1.867350
800,5.865301,1.766072
1000,5.577509,1.693469
1200,5.356138,1.638226
1400,5.184187,1.590134
1600,5.065144,1.557621
1800,4.935376,1.525397
2000,4.829142,1.498040
2200,4.744801,1.474049
2400,4.681972,1.455436
2600,4.606765,1.437242
2800,4.557952,1.421997
3000,4.514336,1.408637
3200,4.477113,1.395657
3400,4.426428,1.382431
3600,4.386128,1.372750
3800,4.367003,1.362524
4000,4.332704,1.353805
4200,4.297756,1.344101
4400,4.274808,1.338071
4600,4.256160,1.330333
4800,4.231865,1.323968
5000,4.214178,1.317412
5200,4.189710,1.312060
5400,4.167027,1.306022
5600,4.154096,1.302291
5800,4.144758,1.297305
6000,4.129132,1.291114
6200,4.116670,1.287252
6400,4.105079,1.284093
6600,4.086030,1.278999
6800,4.073581,1.276142
7000,4.061505,1.272218
7200,4.042775,1.269056
7400,4.037850,1.265343
7600,4.022864,1.262759
7800,4.010743,1.259056
8000,4.001325,1.255882
8200,3.994135,1.253258
8400,3.987693,1.249837
8600,3.974269,1.247466
8800,3.967144,1.244891
9000,3.957209,1.241762
9200,3.959268,1.239764
9400,3.952481,1.237383
9600,3.928727,1.235315
9800,3.918084,1.232990
10000,3.925433,1.230802
10200,3.925589,1.228951
10400,3.901016,1.226616
10600,3.900133,1.224821
10800,3.901980,1.222825
11000,3.893842,1.221386
11200,3.884342,1.218922
11400,3.868051,1.217323
11600,3.869823,1.215670
11800,3.864377,1.214655
12000,3.862080,1.212265
12200,3.858460,1.210699
12400,3.845966,1.209375
12600,3.855771,1.208005
12800,3.848869,1.206729
13000,3.839681,1.205762
13200,3.827853,1.204690
13400,3.825889,1.203698
13600,3.835637,1.202407
13800,3.836780,1.201032
14000,3.829823,1.200321
14200,3.830281,1.199623
14400,3.822837,1.198698
14600,3.814077,1.197741
14800,3.813856,1.197157
15000,3.803190,1.196689
15200,3.804722,1.196089
15400,3.797717,1.195533
15600,3.801692,1.195009
15800,3.809704,1.194311
16000,3.806602,1.193596
