step,train_loss,val_loss,val_loss_hard
0,5.549048,5.549009,5.549009
1000,2.977277,2.882832,2.882832
2000,2.531157,2.514630,2.514630
3000,2.405561,2.392730,2.392730
4000,2.305630,2.294081,2.294081
5000,2.218503,2.211478,2.211478
6000,2.141118,2.127398,2.127398
7000,2.059142,2.051393,2.051393
8000,1.984251,1.975472,1.975472
9000,1.924714,1.914523,1.914523
10000,1.882952,1.878279,1.878279
11000,1.840692,1.837125,1.837125
12000,1.812392,1.809775,1.809775
13000,1.792167,1.794206,1.794206
14000,1.775284,1.770848,1.770848
15000,1.761737,1.761278,1.761278
16000,1.754926,1.746952,1.746952
17000,1.739795,1.740443,1.740443
18000,1.730899,1.731144,1.731144
19000,1.724469,1.722850,1.722850
20000,1.713237,1.713018,1.713018
21000,1.705654,1.706614,1.706614
22000,1.702794,1.700960,1.700960
23000,1.699971,1.694154,1.694154
24000,1.695581,1.690468,1.690468
25000,1.685415,1.687125,1.687125
26000,1.678665,1.681183,1.681183
27000,1.686143,1.676723,1.676723
28000,1.672254,1.671026,1.671026
29000,1.673401,1.667591,1.667591
30000,1.666684,1.662649,1.662649
31000,1.661357,1.662312,1.662312
32000,1.663664,1.658240,1.658240
33000,1.655498,1.656197,1.656197
34000,1.649754,1.648905,1.648905
35000,1.651558,1.648972,1.648972
36000,1.652711,1.648695,1.648695
37000,1.640277,1.643637,1.643637
38000,1.636355,1.640602,1.640602
39000,1.644537,1.638822,1.638822
40000,1.634474,1.634419,1.634419
41000,1.631016,1.631309,1.631309
42000,1.634775,1.629118,1.629118
43000,1.631104,1.629258,1.629258
44000,1.635849,1.626727,1.626727
45000,1.622123,1.622030,1.622030
46000,1.619813,1.623199,1.623199
47000,1.619810,1.617636,1.617636
48000,1.615462,1.615913,1.615913
49000,1.611652,1.613779,1.613779
50000,1.612321,1.613458,1.613458
51000,1.612493,1.611294,1.611294
52000,1.611733,1.607485,1.607485
53000,1.604378,1.606203,1.606203
54000,1.600315,1.602752,1.602752
55000,1.601762,1.607319,1.607319
56000,1.601971,1.601517,1.601517
57000,1.597594,1.599701,1.599701
58000,1.599076,1.596218,1.596218
59000,1.597419,1.595653,1.595653
60000,1.593890,1.598926,1.598926
61000,1.591522,1.593499,1.593499
62000,1.592893,1.595084,1.595084
63000,1.591344,1.591087,1.591087
64000,1.588316,1.588049,1.588049
65000,1.594195,1.585629,1.585629
66000,1.594049,1.585316,1.585316
67000,1.583328,1.584015,1.584015
68000,1.581592,1.582742,1.582742
69000,1.581370,1.580317,1.580317
70000,1.580989,1.579076,1.579076
71000,1.580807,1.577094,1.577094
72000,1.582252,1.577406,1.577406
73000,1.579444,1.578156,1.578156
74000,1.575946,1.577105,1.577105
75000,1.577982,1.578041,1.578041
76000,1.574818,1.572908,1.572908
77000,1.577446,1.573077,1.573077
78000,1.574105,1.572715,1.572715
79000,1.568656,1.571722,1.571722
80000,1.573164,1.569125,1.569125
81000,1.565304,1.570363,1.570363
82000,1.571922,1.568088,1.568088
83000,1.567599,1.566854,1.566854
84000,1.571039,1.568166,1.568166
85000,1.565156,1.565304,1.565304
86000,1.567458,1.565070,1.565070
87000,1.568155,1.563496,1.563496
88000,1.562712,1.564230,1.564230
89000,1.564674,1.562965,1.562965
90000,1.563678,1.562213,1.562213
91000,1.564429,1.561497,1.561497
92000,1.562447,1.560288,1.560288
93000,1.560190,1.562490,1.562490
94000,1.560909,1.561460,1.561460
95000,1.559388,1.560626,1.560626
96000,1.560247,1.559403,1.559403
97000,1.555767,1.561360,1.561360
98000,1.557315,1.561424,1.561424
99000,1.560290,1.560629,1.560629
