step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
5500,4.177236,1.270383,18.221767,19.386463,19.884569,19.868252,20.018015,20.105749,0.929786,0.989148,1.014479,1.013677,1.021302,1.025882,15.709977,19.347048,18.451090,18.821695,20.844839,21.668562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.75106573,1.97686660,2.14796662,2.11242175,2.13286185,2.13788390,1.20176101,1.19362128,1.26405430,1.22690666,1.17924714,0.95835763,6.47797110e-03,2.35678628e-03,4.97925887e-03,7.67715136e-03,7.71295605e-03,8.34719278e-03,7.79448124e-03
6000,4.117447,1.258300,18.148146,19.374645,19.895285,19.849525,20.008108,20.110760,0.926015,0.988527,1.015002,1.012701,1.020785,1.026127,15.396079,19.298943,18.350674,18.753477,20.922020,21.796839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73961341,1.97907138,2.15457487,2.10544205,2.12603474,2.13937116,1.21676958,1.21418595,1.28938007,1.24277818,1.19038987,0.95420218,6.52530859e-03,2.27886764e-03,5.09439502e-03,7.78849190e-03,7.74471508e-03,8.38666037e-03,7.85872154e-03
6500,4.085526,1.248501,18.097509,19.365425,19.898478,19.837154,19.995634,20.120008,0.923420,0.988037,1.015140,1.012058,1.020135,1.026590,15.118494,19.252693,18.260759,18.696293,20.994514,21.911079,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73214471,1.98279381,2.15852404,2.10201168,2.11869216,2.14091802,1.23057640,1.23153389,1.31376803,1.25546372,1.19759500,0.95031971,6.52960230e-03,2.23086402e-03,5.17247431e-03,7.83500262e-03,7.71099003e-03,8.36372003e-03,7.86456279e-03
7000,4.041982,1.238833,18.050579,19.367111,19.904150,19.832731,19.996391,20.126354,0.921017,0.988110,1.015414,1.011818,1.020157,1.026902,14.882234,19.215189,18.183092,18.645805,21.057425,22.014845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72448766,1.98864377,2.16176295,2.10054660,2.11512542,2.14293766,1.24321604,1.24711919,1.33592856,1.26595819,1.20414662,0.94609219,6.49105486e-03,2.18893541e-03,5.20153064e-03,7.81451911e-03,7.63214938e-03,8.29544850e-03,7.81374611e-03
7500,4.013038,1.229937,18.021437,19.366980,19.916210,19.830013,19.998489,20.133699,0.919519,0.988085,1.016009,1.011668,1.020253,1.027268,14.684868,19.174229,18.122337,18.606153,21.119720,22.105564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72073996,1.99409223,2.16851926,2.09935832,2.11231852,2.14500570,1.25442564,1.26283574,1.35519421,1.27512395,1.20964611,0.94195986,6.42293824e-03,2.14650901e-03,5.20134252e-03,7.75513332e-03,7.52078509e-03,8.19604658e-03,7.71781290e-03
8000,3.977407,1.223089,18.002474,19.370380,19.930771,19.828440,19.999458,20.148643,0.918540,0.988241,1.016737,1.011573,1.020296,1.028024,14.517154,19.138830,18.064861,18.576202,21.180447,22.188740,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.71987498,1.99995995,2.17532110,2.09846067,2.10933185,2.14795256,1.26313555,1.27760696,1.37341034,1.28337502,1.21474969,0.93774086,6.33571794e-03,2.12017959e-03,5.17845480e-03,7.65964016e-03,7.38927815e-03,8.06546398e-03,7.60129094e-03
8500,3.947648,1.215692,17.997610,19.382847,19.951639,19.834703,20.007416,20.162130,0.918284,0.988865,1.017790,1.011883,1.020693,1.028703,14.380649,19.106169,18.020466,18.556950,21.228577,22.263136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72174263,2.01038122,2.18345141,2.09994745,2.10884428,2.15142059,1.26997459,1.28869855,1.38841343,1.28959179,1.21852946,0.93357813,6.23099618e-03,2.08945735e-03,5.13043441e-03,7.54109863e-03,7.24519975e-03,7.91395269e-03,7.46583426e-03
9000,3.937881,1.209390,17.999659,19.397127,19.973978,19.845186,20.020405,20.176208,0.918379,0.989587,1.018918,1.012412,1.021347,1.029413,14.266660,19.076988,17.985367,18.538713,21.272280,22.334671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72502601,2.01943564,2.19333386,2.10288143,2.10926890,2.15489292,1.27604651,1.30059195,1.40194833,1.29476941,1.22201443,0.93036127,6.11559814e-03,2.06087297e-03,5.06096194e-03,7.41067808e-03,7.09098298e-03,7.75333960e-03,7.31675327e-03
9500,3.898315,1.203205,18.003050,19.412474,19.996237,19.854481,20.035034,20.193304,0.918546,0.990358,1.020041,1.012879,1.022087,1.030281,14.180882,19.048620,17.955914,18.528517,21.319218,22.398598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72857857,2.02921534,2.20339870,2.10589266,2.11167765,2.15904808,1.28081882,1.31046748,1.41367900,1.29876864,1.22459304,0.92697841,5.99532023e-03,2.03532167e-03,4.98934742e-03,7.26946536e-03,6.93035685e-03,7.58746779e-03,7.15996232e-03
10000,3.881564,1.197674,18.026958,19.431784,20.015844,19.869963,20.049658,20.212753,0.919761,0.991338,1.021032,1.013662,1.022826,1.031268,14.113252,19.024420,17.935637,18.522118,21.359484,22.459682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73675454,2.04151893,2.21301413,2.11088109,2.11427093,2.16399431,1.28229249,1.31850016,1.42602015,1.30264354,1.22750401,0.92396343,5.87092744e-03,2.00807862e-03,4.90336912e-03,7.12471176e-03,6.77425275e-03,7.41653191e-03,6.99862046e-03
10500,3.887615,1.192912,18.037695,19.451611,20.040030,19.883034,20.068611,20.231636,0.920306,0.992345,1.022258,1.014324,1.023790,1.032225,14.061573,19.001320,17.917639,18.518757,21.396801,22.514332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.74232066,2.05352855,2.22512865,2.11529922,2.11898494,2.16938448,1.28600073,1.32613254,1.43429399,1.30685401,1.22981310,0.92117953,5.74329336e-03,1.97573728e-03,4.81229555e-03,6.97715767e-03,6.61152229e-03,7.24542001e-03,6.83762738e-03
11000,3.828400,1.188024,18.067095,19.472755,20.063833,19.900492,20.089220,20.248775,0.921805,0.993418,1.023469,1.015213,1.024842,1.033096,14.026538,18.981447,17.902225,18.517637,21.430552,22.562906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.75262296,2.06713104,2.23693013,2.12109423,2.12470078,2.17431784,1.28576589,1.33215106,1.44260383,1.30938148,1.23129201,0.91893440,5.61760283e-03,1.93990453e-03,4.71970346e-03,6.83387043e-03,6.45562075e-03,7.08097359e-03,6.67554419e-03
11500,3.814688,1.183449,18.094017,19.492577,20.089674,19.916880,20.106709,20.266766,0.923179,0.994423,1.024782,1.016042,1.025731,1.034012,14.001852,18.964235,17.893154,18.517889,21.461769,22.605835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.76166153,2.07968211,2.24971414,2.12687325,2.12906146,2.17921996,1.28524458,1.33784652,1.44870365,1.31153488,1.23366702,0.91737181,5.49755191e-03,1.90574583e-03,4.63108113e-03,6.69776695e-03,6.30592322e-03,6.92279870e-03,6.52199565e-03
12000,3.805077,1.179842,18.122272,19.513689,20.108885,19.934246,20.123682,20.284943,0.924622,0.995496,1.025758,1.016927,1.026595,1.034937,13.986360,18.950724,17.885525,18.520248,21.490402,22.645100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.77102208,2.09151173,2.25960708,2.13264656,2.13421082,2.18429756,1.28439128,1.34211278,1.45497298,1.31378353,1.23527956,0.91587341,5.38313575e-03,1.87035045e-03,4.54475451e-03,6.56674849e-03,6.16797525e-03,6.77321106e-03,6.37577474e-03
12500,3.778224,1.176635,18.152502,19.533583,20.130291,19.952850,20.143347,20.302620,0.926165,0.996510,1.026848,1.017876,1.027596,1.035838,13.974376,18.938637,17.882242,18.523037,21.514954,22.677839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.78130579,2.10365653,2.27062273,2.13903141,2.14027834,2.18959522,1.28218377,1.34584391,1.45952499,1.31514239,1.23636007,0.91450995,5.27927111e-03,1.83825765e-03,4.46447078e-03,6.44787867e-03,6.04279619e-03,6.63845474e-03,6.24376861e-03
13000,3.759738,1.173623,18.179918,19.555794,20.150816,19.969370,20.161966,20.319187,0.927563,0.997639,1.027891,1.018718,1.028543,1.036683,13.970441,18.928701,17.878826,18.527140,21.539267,22.704187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.79121315,2.11708641,2.28190589,2.14553285,2.14645410,2.19469476,1.27980697,1.34765112,1.46379924,1.31664062,1.23717821,0.91342324,5.18571756e-03,1.80689245e-03,4.39366326e-03,6.33997982e-03,5.93127077e-03,6.51827315e-03,6.12422591e-03
13500,3.752969,1.170920,18.207136,19.575197,20.169954,19.984419,20.177616,20.335667,0.928952,0.998628,1.028867,1.019485,1.029341,1.037522,13.968360,18.919273,17.876478,18.531811,21.559984,22.729105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80080318,2.12833929,2.29251051,2.15136909,2.15202045,2.20005703,1.27717066,1.34914207,1.46711731,1.31784225,1.23839772,0.91240954,5.10336486e-03,1.78028247e-03,4.33062017e-03,6.24461705e-03,5.83290495e-03,6.41138293e-03,6.02038158e-03
14000,3.728581,1.168442,18.233202,19.592556,20.188084,20.000477,20.192884,20.350620,0.930281,0.999512,1.029789,1.020303,1.030119,1.038284,13.969669,18.911072,17.875160,18.534618,21.577391,22.750132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80973232,2.13893533,2.30205894,2.15741158,2.15780520,2.20571733,1.27435887,1.35012174,1.46948910,1.31843948,1.23924077,0.91146553,5.03160494e-03,1.75699359e-03,4.27483581e-03,6.16155425e-03,5.74756507e-03,6.31895754e-03,5.92972338e-03
14500,3.709024,1.166732,18.259245,19.610331,20.203539,20.015553,20.209970,20.365677,0.931608,1.000418,1.030576,1.021070,1.030991,1.039052,13.970262,18.903797,17.875217,18.538992,21.593475,22.770483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81856704,2.14964652,2.31131959,2.16326880,2.16421294,2.21081543,1.27114725,1.35062361,1.47205508,1.31935656,1.23980033,0.91077900,4.97115275e-03,1.73933501e-03,4.22927830e-03,6.09042961e-03,5.67544019e-03,6.24066358e-03,5.85176982e-03
15000,3.710272,1.165174,18.284756,19.624601,20.219429,20.030876,20.224327,20.378721,0.932909,1.001145,1.031385,1.021852,1.031722,1.039717,13.972417,18.897285,17.875179,18.542747,21.607782,22.786901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.82735825,2.15883374,2.32026196,2.16959620,2.17025137,2.21593976,1.26754260,1.35147893,1.47380543,1.31980324,1.24051559,0.91018593,4.91973410e-03,1.72652130e-03,4.18965332e-03,6.02964871e-03,5.61407581e-03,6.17284002e-03,5.78566547e-03
15500,3.697053,1.164191,18.312559,19.639437,20.231855,20.041784,20.236956,20.392262,0.934327,1.001902,1.032018,1.022407,1.032365,1.040408,13.975384,18.892160,17.874905,18.547695,21.621687,22.805653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.83769250,2.16765571,2.32773852,2.17437720,2.17546058,2.22072744,1.26299179,1.35179675,1.47612894,1.32098877,1.24148571,0.90966129,4.87587341e-03,1.71964127e-03,4.15709708e-03,5.97612793e-03,5.56096854e-03,6.11294527e-03,5.72846038e-03
16000,3.688243,1.163698,18.336819,19.653978,20.245247,20.055368,20.251236,20.404181,0.935565,1.002643,1.032700,1.023100,1.033093,1.041015,13.978533,18.886547,17.875629,18.550510,21.634827,22.821524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.84671247,2.17714334,2.33642983,2.18038630,2.18178797,2.22563004,1.25905895,1.35186434,1.47837758,1.32159650,1.24218023,0.90925509,4.83824214e-03,1.71720621e-03,4.12979815e-03,5.92923257e-03,5.51411835e-03,6.06123637e-03,5.67786116e-03
