step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.501284,0.501345,0.497802,0.497859,0.496609,0.496497,0.496755,0.496710,0.501090,0.497782,0.497082,0.496967,0.496935,0.496890,0.498956,0.498422,0.501399,0.500049,0.498711,0.498712,0.499285,0.499070,0.503128,0.502987,0.500086,0.500149,0.500329,0.500394,0.501811,0.501786,0.503498,0.503431,0.500461,0.500345,0.500308,0.500158,0.500699,0.500539,0.503363,0.503239,0.500851,0.500668,0.501018,0.500895,0.499891,0.499493,0.503136,0.502904
400,0.508871,0.509049,0.500487,0.500883,0.487972,0.486411,0.487375,0.486993,0.510077,0.497249,0.491044,0.489464,0.488669,0.486639,0.491565,0.489788,0.509291,0.502994,0.494652,0.494239,0.496288,0.491672,0.511809,0.509350,0.502498,0.501521,0.501799,0.501433,0.503483,0.499912,0.512849,0.511366,0.505610,0.502460,0.506119,0.502608,0.500611,0.494968,0.513231,0.511417,0.505065,0.498995,0.506532,0.501746,0.500131,0.493934,0.513295,0.512357
600,0.521152,0.521394,0.508314,0.509315,0.489290,0.472062,0.474420,0.473007,0.526838,0.502602,0.489241,0.479962,0.496506,0.475718,0.482736,0.478149,0.524685,0.509615,0.489436,0.487054,0.508028,0.484675,0.517707,0.508315,0.506312,0.502020,0.501610,0.500635,0.508735,0.499055,0.525846,0.520874,0.515607,0.507410,0.517104,0.509739,0.511433,0.496576,0.529551,0.518732,0.514897,0.492445,0.516607,0.495487,0.512464,0.497464,0.530530,0.525251
800,0.535113,0.535383,0.516273,0.518224,0.514426,0.464891,0.458320,0.454995,0.551420,0.511759,0.497329,0.471459,0.519797,0.474978,0.472532,0.463202,0.545899,0.517714,0.485248,0.478016,0.531841,0.488053,0.521420,0.503606,0.512989,0.503556,0.501108,0.499361,0.521956,0.499068,0.540559,0.534376,0.526417,0.511806,0.532285,0.520666,0.528937,0.505009,0.547604,0.525755,0.519658,0.482427,0.523153,0.485236,0.527104,0.504746,0.553473,0.540421
1000,0.543378,0.543275,0.510062,0.512770,0.545894,0.476627,0.442430,0.436131,0.579606,0.520961,0.512765,0.465066,0.549973,0.485776,0.464183,0.447892,0.568870,0.523941,0.483405,0.469244,0.562283,0.500300,0.524847,0.497210,0.518920,0.503636,0.498787,0.496535,0.539930,0.498422,0.549445,0.541310,0.540032,0.518086,0.552576,0.534297,0.548815,0.515165,0.559651,0.531693,0.516834,0.472842,0.521746,0.474214,0.549064,0.516591,0.581920,0.554821
1200,0.539956,0.539262,0.495323,0.498233,0.578923,0.492019,0.429849,0.419606,0.607913,0.526161,0.528122,0.458154,0.581977,0.498099,0.457651,0.433886,0.589868,0.526508,0.483230,0.461223,0.594783,0.511690,0.525692,0.489016,0.527175,0.505800,0.497830,0.494951,0.559826,0.498578,0.555590,0.543227,0.550716,0.521097,0.571267,0.544157,0.564307,0.520833,0.568117,0.536758,0.507343,0.461948,0.510351,0.462051,0.570816,0.527706,0.609680,0.568886
1400,0.530993,0.529749,0.477627,0.480509,0.613758,0.508062,0.419387,0.404170,0.635390,0.528340,0.547046,0.453407,0.616272,0.511805,0.454488,0.421088,0.612877,0.527663,0.485292,0.454333,0.628670,0.522865,0.526625,0.481083,0.533187,0.505862,0.495868,0.492593,0.581905,0.500542,0.559959,0.543498,0.561136,0.526344,0.586159,0.552899,0.574883,0.523900,0.585616,0.544321,0.510041,0.455410,0.514204,0.455000,0.591369,0.534510,0.639198,0.587198
1600,0.518495,0.516542,0.457995,0.460753,0.650318,0.523918,0.411607,0.389322,0.659992,0.526180,0.566624,0.447340,0.652541,0.526308,0.454898,0.408604,0.632258,0.525258,0.489774,0.449027,0.664784,0.534334,0.527815,0.471806,0.538929,0.505731,0.494621,0.491004,0.606772,0.503639,0.563435,0.541342,0.569796,0.529983,0.600146,0.560879,0.592896,0.530681,0.609868,0.552657,0.520477,0.446659,0.526905,0.445093,0.613774,0.541606,0.671320,0.608470
1800,0.504390,0.501780,0.438659,0.441255,0.688398,0.534921,0.406603,0.376168,0.685054,0.522960,0.584826,0.441321,0.689949,0.537340,0.456770,0.397756,0.651729,0.522714,0.493304,0.442002,0.702215,0.542134,0.528812,0.462565,0.544268,0.505224,0.492351,0.488461,0.634233,0.506949,0.566553,0.539342,0.579534,0.535834,0.612882,0.566588,0.611966,0.537512,0.636467,0.561787,0.528626,0.440237,0.535025,0.435930,0.637721,0.548629,0.701722,0.626323
2000,0.488477,0.485282,0.419071,0.421513,0.728033,0.542610,0.404196,0.363827,0.708415,0.518841,0.603127,0.435223,0.729346,0.546426,0.462054,0.387382,0.670070,0.518491,0.499671,0.436255,0.741624,0.547991,0.530516,0.453343,0.549572,0.504294,0.490285,0.485888,0.662189,0.511004,0.568702,0.536697,0.589153,0.541127,0.625478,0.572334,0.625043,0.541533,0.663900,0.572628,0.534095,0.431750,0.545644,0.427774,0.661442,0.555576,0.725655,0.637935
2200,0.472705,0.468981,0.400701,0.403002,0.768741,0.546962,0.404575,0.352769,0.729945,0.514262,0.619400,0.428714,0.769960,0.554387,0.470505,0.379352,0.686259,0.513778,0.505839,0.432221,0.781602,0.551562,0.532208,0.444683,0.553754,0.502618,0.488098,0.483300,0.691032,0.514601,0.570081,0.532586,0.597674,0.546008,0.636373,0.575884,0.641520,0.545696,0.692027,0.585322,0.543006,0.424139,0.555078,0.420378,0.685453,0.559779,0.742734,0.644638
2400,0.459601,0.455339,0.383062,0.385223,0.810862,0.549747,0.406220,0.342388,0.750054,0.508023,0.636390,0.423853,0.811865,0.559689,0.480581,0.371533,0.701984,0.508329,0.511767,0.427420,0.823079,0.551611,0.535010,0.436004,0.558224,0.501290,0.486482,0.481095,0.719932,0.518068,0.571840,0.528583,0.606727,0.550357,0.649560,0.582073,0.655412,0.548694,0.720662,0.598688,0.548650,0.415914,0.563479,0.411230,0.709273,0.563504,0.755388,0.649443
