step,train_loss,val_bpb
200,8.250822,2.170105
400,6.757467,1.946500
600,6.215362,1.857641
800,5.946502,1.803853
1000,5.781808,1.758979
1200,5.643945,1.724940
1400,5.542174,1.697957
1600,5.454184,1.675453
1800,5.387045,1.659557
2000,5.307438,1.639783
2200,5.281545,1.625985
2400,5.239335,1.613088
2600,5.178708,1.600210
2800,5.150833,1.587695
3000,5.115595,1.578033
3200,5.075699,1.566892
3400,5.039834,1.560050
3600,5.018392,1.552486
3800,4.985472,1.541686
4000,4.966648,1.536838
4200,4.935664,1.527495
4400,4.922880,1.521901
4600,4.895916,1.515313
4800,4.903555,1.508885
5000,4.852290,1.502519
5200,4.838094,1.499220
5400,4.819925,1.494802
5600,4.789414,1.489938
5800,4.784771,1.484423
6000,4.771761,1.480324
6200,4.754672,1.476949
6400,4.750790,1.475415
6600,4.729486,1.470715
6800,4.726829,1.468246
7000,4.730710,1.465745
7200,4.716175,1.464434
7400,4.694270,1.462181
7600,4.683724,1.461166
7800,4.683892,1.458940
8000,4.689506,1.457946
