step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497741,0.498180,0.496730,0.496767,0.497309,0.497212,0.497842,0.497629,0.500369,0.499378,0.498355,0.498382,0.499977,0.499665,0.498835,0.498399,0.500752,0.499910,0.498895,0.498814,0.500218,0.500100,0.499483,0.499003,0.499453,0.498885,0.499410,0.499431,0.500471,0.500420,0.500266,0.499806,0.499877,0.499426,0.499279,0.499288,0.500162,0.500138,0.500509,0.500111,0.500450,0.500069,0.499678,0.499685,0.499962,0.499937,0.500829,0.500473
400,0.492935,0.495436,0.486965,0.487496,0.487353,0.487115,0.491376,0.490540,0.504308,0.500641,0.491728,0.491189,0.497748,0.495859,0.495172,0.493124,0.505118,0.500971,0.493829,0.493019,0.499486,0.498433,0.498338,0.495419,0.499575,0.496914,0.496182,0.496139,0.502280,0.501288,0.503103,0.499994,0.501639,0.499561,0.497214,0.497087,0.502118,0.501518,0.504951,0.502306,0.503346,0.501772,0.499090,0.499011,0.501069,0.500798,0.505798,0.503708
600,0.485456,0.490957,0.471688,0.473197,0.472017,0.471311,0.483182,0.480394,0.511613,0.501350,0.479959,0.477673,0.493034,0.487525,0.490310,0.484276,0.512844,0.500772,0.483926,0.480953,0.498753,0.495040,0.498547,0.488671,0.503753,0.494861,0.487062,0.486235,0.503317,0.499195,0.509447,0.498563,0.505200,0.499357,0.490523,0.489937,0.506337,0.503788,0.514176,0.505095,0.507326,0.503494,0.496037,0.495764,0.503523,0.502155,0.515121,0.508420
800,0.477736,0.485927,0.451783,0.454353,0.454891,0.452038,0.474910,0.466851,0.521500,0.501600,0.465775,0.459527,0.492765,0.477622,0.488386,0.472658,0.522995,0.498705,0.469590,0.462346,0.497739,0.488172,0.502982,0.479908,0.512959,0.492383,0.473502,0.470367,0.507147,0.497052,0.520717,0.496450,0.510385,0.497904,0.479633,0.477754,0.511159,0.505314,0.529355,0.508134,0.512531,0.505503,0.490218,0.489355,0.508040,0.503981,0.529840,0.514296
1000,0.469876,0.479885,0.431126,0.434169,0.448469,0.435073,0.471003,0.453264,0.531986,0.500256,0.457412,0.442306,0.502412,0.468908,0.493712,0.462216,0.535274,0.495799,0.457958,0.443485,0.501294,0.480534,0.514086,0.472040,0.523743,0.487636,0.459530,0.452699,0.511462,0.492455,0.536138,0.492309,0.515674,0.495249,0.469045,0.465434,0.518938,0.506769,0.547933,0.509112,0.515951,0.505183,0.483631,0.481877,0.512434,0.503889,0.546401,0.517772
1200,0.463170,0.474207,0.413369,0.416186,0.458437,0.425178,0.472020,0.441668,0.541457,0.497556,0.460690,0.429249,0.522429,0.466212,0.505193,0.454115,0.547199,0.491830,0.453294,0.427230,0.506601,0.471682,0.528767,0.464738,0.535593,0.482524,0.450050,0.437124,0.517935,0.488703,0.553385,0.488343,0.521763,0.491709,0.459765,0.453849,0.524426,0.505720,0.565230,0.506587,0.520478,0.504333,0.478756,0.476153,0.516054,0.502730,0.562119,0.517584
1400,0.458203,0.469967,0.398832,0.399883,0.478588,0.422738,0.474251,0.429083,0.551733,0.495185,0.469599,0.419668,0.543741,0.465880,0.519203,0.447320,0.562124,0.488241,0.456013,0.413387,0.514209,0.461384,0.544562,0.458107,0.549132,0.478572,0.445644,0.424263,0.525877,0.484433,0.571104,0.482911,0.528429,0.488652,0.452066,0.442654,0.526103,0.499722,0.581742,0.500564,0.524578,0.503276,0.472319,0.468984,0.520965,0.501333,0.577869,0.515256
1600,0.452776,0.464963,0.386976,0.384717,0.502701,0.424456,0.478211,0.416759,0.560775,0.491956,0.481587,0.412883,0.568420,0.468983,0.535329,0.440921,0.575061,0.483385,0.463951,0.402436,0.525165,0.452505,0.560990,0.450952,0.562401,0.474447,0.444356,0.411700,0.535409,0.479236,0.589586,0.476920,0.536798,0.486117,0.445164,0.432094,0.526406,0.491833,0.597933,0.494045,0.527600,0.501295,0.467625,0.463206,0.524783,0.498860,0.592390,0.510344
1800,0.448161,0.460482,0.379197,0.371559,0.528202,0.429714,0.484777,0.406191,0.570006,0.489532,0.496335,0.407409,0.594770,0.473094,0.551162,0.433034,0.587911,0.478116,0.475525,0.394051,0.539767,0.444263,0.577416,0.444686,0.577382,0.470830,0.445928,0.400346,0.545034,0.473716,0.606712,0.469541,0.544020,0.482277,0.438517,0.421336,0.527043,0.483374,0.610181,0.484551,0.534051,0.501705,0.461852,0.456261,0.528199,0.495209,0.604518,0.503389
2000,0.443427,0.455541,0.374306,0.359598,0.553958,0.434833,0.490043,0.395745,0.576785,0.485371,0.510984,0.402930,0.621893,0.475529,0.566204,0.427216,0.601981,0.472875,0.487526,0.385796,0.557318,0.436430,0.593695,0.437868,0.592397,0.467404,0.451358,0.389984,0.555846,0.468295,0.620396,0.461743,0.551957,0.478915,0.434823,0.411779,0.527330,0.474810,0.620647,0.474835,0.537781,0.500488,0.458165,0.451062,0.530507,0.491599,0.612709,0.494148
2200,0.439825,0.451667,0.373254,0.349560,0.581452,0.440104,0.496080,0.384855,0.584612,0.482023,0.527544,0.399291,0.651642,0.481697,0.582597,0.421263,0.614266,0.467144,0.503402,0.379550,0.578589,0.432274,0.609163,0.430964,0.607220,0.463875,0.457243,0.381135,0.566282,0.461385,0.634273,0.453715,0.558830,0.475699,0.431167,0.402222,0.527863,0.466480,0.630091,0.465588,0.543220,0.500667,0.454771,0.445873,0.530981,0.486806,0.619317,0.485280
2400,0.436995,0.448172,0.374395,0.340454,0.608728,0.445210,0.503362,0.375201,0.591757,0.477585,0.543819,0.395814,0.681298,0.485901,0.596523,0.413401,0.628203,0.462460,0.519546,0.373313,0.598679,0.426073,0.622934,0.422866,0.619369,0.458601,0.464553,0.372516,0.578344,0.455103,0.646087,0.444230,0.564287,0.471464,0.428205,0.393983,0.530238,0.458890,0.636684,0.454127,0.544995,0.497361,0.451480,0.440831,0.531929,0.481741,0.625807,0.475562
2600,0.433908,0.444429,0.379338,0.333806,0.636604,0.450129,0.510864,0.366989,0.597894,0.473957,0.561105,0.392824,0.711523,0.490254,0.608754,0.407258,0.639814,0.456532,0.534546,0.367409,0.620111,0.420514,0.634496,0.415628,0.631529,0.453198,0.472935,0.365214,0.591091,0.448917,0.656557,0.435085,0.570160,0.467678,0.427169,0.387133,0.533253,0.451184,0.642444,0.443741,0.549604,0.497001,0.447568,0.435637,0.533820,0.477167,0.631074,0.465017
2800,0.431310,0.441129,0.383800,0.326930,0.664697,0.454285,0.517789,0.358858,0.603453,0.469430,0.578274,0.389715,0.741442,0.492512,0.619617,0.400825,0.652462,0.450759,0.548957,0.362168,0.643861,0.417574,0.645644,0.408083,0.644048,0.448595,0.483104,0.359213,0.603602,0.443230,0.666333,0.425453,0.575104,0.463709,0.426589,0.380991,0.535121,0.442040,0.646888,0.432842,0.552764,0.494648,0.444410,0.430964,0.537145,0.473753,0.635737,0.454831
3000,0.427892,0.436834,0.390645,0.321653,0.693478,0.459011,0.524196,0.350625,0.609005,0.465479,0.593621,0.386191,0.772052,0.495448,0.628370,0.393058,0.663188,0.444528,0.562492,0.356730,0.666828,0.415157,0.657726,0.401420,0.653836,0.442535,0.493198,0.353661,0.616270,0.437665,0.674977,0.416640,0.581158,0.459934,0.427159,0.375141,0.539073,0.434430,0.651476,0.423585,0.557528,0.494503,0.441525,0.426180,0.537921,0.468673,0.640492,0.444576
3200,0.424955,0.433210,0.396431,0.316551,0.720776,0.460798,0.530034,0.342445,0.613128,0.461045,0.609095,0.383199,0.801141,0.497344,0.637249,0.386011,0.671723,0.438553,0.576938,0.352199,0.690121,0.412888,0.668248,0.393464,0.664357,0.437849,0.503122,0.349483,0.630069,0.433935,0.682340,0.407492,0.585157,0.455520,0.428243,0.370937,0.546131,0.429197,0.655878,0.413882,0.561234,0.493433,0.440368,0.422643,0.539878,0.464260,0.646321,0.436074
3400,0.422557,0.430185,0.403432,0.312112,0.748264,0.463240,0.536045,0.335517,0.617599,0.456912,0.623261,0.380112,0.830318,0.499258,0.645314,0.379540,0.680739,0.433197,0.590212,0.347406,0.713977,0.409873,0.677223,0.386653,0.674262,0.433293,0.511994,0.344629,0.642011,0.428209,0.689089,0.399071,0.589894,0.452090,0.430629,0.366970,0.549753,0.422453,0.659543,0.404742,0.563910,0.491340,0.438678,0.418950,0.540274,0.458632,0.650005,0.426960
3600,0.421358,0.428209,0.409232,0.308676,0.774368,0.464760,0.544725,0.329787,0.621670,0.453112,0.636337,0.376546,0.859436,0.501016,0.651967,0.373415,0.689846,0.428042,0.601845,0.343398,0.737025,0.407840,0.684332,0.379557,0.683216,0.428482,0.521089,0.341110,0.657357,0.425033,0.697538,0.391699,0.594358,0.448540,0.432947,0.363624,0.554312,0.415921,0.663525,0.395479,0.564890,0.488367,0.435081,0.414221,0.540582,0.453273,0.652816,0.417880
