step,train_loss,val_loss,val_loss_hard
0,5.550330,5.550419,5.550419
1000,2.642179,2.597391,2.597391
2000,2.424910,2.416746,2.416746
3000,2.340609,2.333769,2.333769
4000,2.276825,2.272176,2.272176
5000,2.213157,2.208004,2.208004
6000,2.163708,2.164705,2.164705
7000,2.134434,2.129143,2.129143
8000,2.108821,2.099852,2.099852
9000,2.096430,2.086822,2.086822
10000,2.072643,2.071399,2.071399
11000,2.062532,2.043956,2.043956
12000,2.042880,2.037236,2.037236
13000,2.038466,2.016908,2.016908
14000,2.023043,2.028204,2.028204
15000,2.022079,2.022001,2.022001
16000,2.014269,2.001173,2.001173
17000,2.003125,1.992272,1.992272
18000,1.989444,1.993664,1.993664
19000,1.980784,1.988369,1.988369
20000,1.967281,1.968040,1.968040
21000,1.946265,1.940725,1.940725
22000,1.947051,1.926660,1.926660
23000,1.937456,1.923935,1.923935
24000,1.932075,1.911405,1.911405
25000,1.922544,1.914055,1.914055
26000,1.916170,1.909396,1.909396
27000,1.914404,1.903033,1.903033
28000,1.903727,1.901546,1.901546
29000,1.897145,1.894579,1.894579
30000,1.891010,1.886806,1.886806
31000,1.880979,1.882518,1.882518
32000,1.891203,1.880446,1.880446
33000,1.890403,1.886225,1.886225
34000,1.888064,1.884871,1.884871
35000,1.890427,1.896349,1.896349
36000,1.884915,1.892709,1.892709
37000,1.882979,1.881143,1.881143
38000,1.877945,1.867058,1.867058
39000,1.872485,1.874801,1.874801
40000,1.876506,1.875510,1.875510
41000,1.871809,1.867514,1.867514
42000,1.867663,1.861252,1.861252
43000,1.866035,1.853855,1.853855
44000,1.863036,1.867473,1.867473
45000,1.865449,1.858778,1.858778
46000,1.864547,1.862641,1.862641
47000,1.865632,1.847528,1.847528
48000,1.858149,1.866672,1.866672
49000,1.857355,1.854976,1.854976
