step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.500654,0.500732,0.498506,0.498512,0.498019,0.497991,0.496830,0.496785,0.499323,0.497843,0.498805,0.498837,0.499058,0.499084,0.499760,0.499342,0.499849,0.499233,0.499584,0.499542,0.499560,0.499480,0.502960,0.502774,0.499984,0.499844,0.499184,0.499187,0.498635,0.498604,0.502945,0.502720,0.499336,0.499023,0.498937,0.498698,0.498244,0.498223,0.503059,0.502840,0.499777,0.499122,0.499917,0.499075,0.498432,0.498387,0.503079,0.502891
400,0.504166,0.504529,0.498953,0.499152,0.489903,0.489921,0.487846,0.487518,0.506145,0.495577,0.494507,0.494584,0.491439,0.491522,0.492991,0.491531,0.503846,0.498236,0.496073,0.496007,0.496133,0.495440,0.509332,0.506929,0.501458,0.500666,0.500280,0.499975,0.495453,0.494158,0.512785,0.511477,0.501285,0.497019,0.501657,0.495876,0.493293,0.493080,0.512569,0.511403,0.500529,0.495918,0.501530,0.495396,0.492164,0.491874,0.513039,0.510890
600,0.506593,0.507390,0.510297,0.511054,0.473489,0.473373,0.475910,0.474849,0.520746,0.495337,0.485301,0.485009,0.477017,0.476402,0.483793,0.480252,0.514468,0.498358,0.491136,0.491184,0.489956,0.488430,0.512795,0.505411,0.506644,0.504438,0.506538,0.504483,0.496383,0.489213,0.529308,0.519972,0.508754,0.496114,0.510607,0.492508,0.492479,0.484608,0.529686,0.525747,0.508580,0.499780,0.510937,0.498737,0.490301,0.484902,0.525559,0.520101
800,0.503466,0.504659,0.528383,0.529902,0.451576,0.451053,0.461723,0.459482,0.541872,0.496243,0.472654,0.471082,0.462545,0.459459,0.472973,0.466197,0.532384,0.499312,0.484088,0.484034,0.482394,0.478617,0.514367,0.501343,0.507554,0.503399,0.511715,0.508918,0.500224,0.488463,0.550039,0.526610,0.516315,0.493883,0.522482,0.487008,0.500770,0.484456,0.550909,0.541428,0.517885,0.504723,0.522000,0.505902,0.499066,0.483797,0.544504,0.539225
1000,0.491825,0.493145,0.547879,0.550264,0.429368,0.427532,0.446038,0.442149,0.565797,0.497231,0.461768,0.456698,0.450541,0.441251,0.461097,0.449919,0.554474,0.500157,0.474299,0.473712,0.475202,0.467136,0.514595,0.494431,0.509879,0.501361,0.513541,0.510082,0.504769,0.488581,0.570197,0.533274,0.518488,0.491295,0.533910,0.486238,0.508536,0.488099,0.571592,0.562728,0.523883,0.507796,0.529333,0.508300,0.507358,0.487237,0.562785,0.554723
1200,0.475146,0.476452,0.563977,0.567236,0.410379,0.405513,0.431853,0.425739,0.588541,0.495944,0.455320,0.444941,0.447182,0.426613,0.451194,0.434372,0.575118,0.499538,0.464952,0.463150,0.471639,0.457103,0.514706,0.486332,0.515251,0.500922,0.513262,0.509211,0.505266,0.486906,0.587144,0.539069,0.522479,0.490924,0.545684,0.485419,0.516865,0.492476,0.595540,0.579530,0.533353,0.510340,0.541748,0.511067,0.518618,0.493257,0.581632,0.561942
1400,0.457765,0.459092,0.574419,0.578334,0.400592,0.386718,0.419484,0.410739,0.611085,0.492266,0.452809,0.434001,0.450750,0.414424,0.444784,0.420569,0.596312,0.496964,0.457119,0.453786,0.469354,0.448052,0.515229,0.479059,0.518088,0.498285,0.509896,0.505713,0.503407,0.481912,0.596232,0.543444,0.523904,0.489214,0.558802,0.487432,0.528274,0.498112,0.618236,0.589063,0.543806,0.512816,0.552469,0.510267,0.531817,0.500570,0.601726,0.567494
1600,0.439614,0.440869,0.580910,0.585110,0.403700,0.371036,0.407807,0.395392,0.631390,0.487324,0.453699,0.424315,0.461960,0.403862,0.441729,0.407024,0.616660,0.493683,0.450002,0.443710,0.471317,0.439293,0.516081,0.471295,0.518970,0.494241,0.506473,0.502009,0.500536,0.475646,0.598242,0.544488,0.522666,0.485553,0.574936,0.493729,0.542427,0.505231,0.639482,0.596787,0.553130,0.512795,0.563659,0.508627,0.543633,0.505883,0.622345,0.572395
1800,0.423336,0.424492,0.583787,0.588183,0.416823,0.358134,0.398432,0.381046,0.648794,0.481289,0.458102,0.416301,0.477716,0.394908,0.442064,0.394934,0.634930,0.490175,0.444467,0.433820,0.475729,0.431244,0.516810,0.463103,0.523285,0.494146,0.503731,0.499473,0.500022,0.471463,0.597987,0.542537,0.526444,0.485936,0.590957,0.501978,0.555576,0.510852,0.656021,0.601403,0.561395,0.511855,0.574349,0.505344,0.556562,0.512199,0.639019,0.576109
2000,0.405839,0.406900,0.581572,0.585768,0.435020,0.349354,0.391240,0.368170,0.666326,0.475903,0.466403,0.409791,0.496631,0.388047,0.445741,0.384561,0.653580,0.486143,0.441800,0.426311,0.482032,0.424605,0.518034,0.455529,0.526248,0.492952,0.501156,0.496921,0.502635,0.467047,0.597411,0.539580,0.531360,0.488341,0.608877,0.514672,0.572549,0.517815,0.671694,0.605230,0.570726,0.511463,0.589408,0.503051,0.573761,0.519508,0.657374,0.579347
2200,0.389948,0.390901,0.576426,0.580438,0.455344,0.343005,0.385662,0.355938,0.681038,0.469410,0.473073,0.403928,0.516597,0.383401,0.451914,0.376209,0.670378,0.481974,0.438858,0.418147,0.490934,0.418608,0.519390,0.447977,0.529643,0.491434,0.498006,0.493692,0.506460,0.461374,0.598015,0.536231,0.537165,0.490738,0.624595,0.524743,0.587311,0.522975,0.683638,0.608034,0.579590,0.511445,0.600690,0.499763,0.587005,0.524282,0.674139,0.582206
2400,0.373991,0.374794,0.568723,0.572433,0.477039,0.339905,0.382440,0.345035,0.695277,0.462729,0.482376,0.399159,0.538011,0.379600,0.460104,0.368796,0.687170,0.476722,0.437760,0.410675,0.501082,0.412820,0.520482,0.440718,0.532204,0.490075,0.496314,0.491852,0.513634,0.458178,0.597484,0.530919,0.540545,0.492456,0.635364,0.532465,0.597165,0.526745,0.693758,0.610413,0.586281,0.507018,0.611881,0.493571,0.602135,0.528854,0.690787,0.584930
