step,train_loss,val_loss
0,5.549171,5.548951
1000,2.768707,2.675312
2000,2.410305,2.395015
3000,2.278208,2.272706
4000,2.200886,2.197885
5000,2.146722,2.142889
6000,2.105456,2.097072
7000,2.067521,2.066931
8000,2.048770,2.045138
9000,2.037820,2.046145
10000,2.030550,2.023746
11000,1.993680,1.993048
12000,1.984055,1.979382
13000,1.954816,1.956265
14000,1.953570,1.961897
15000,1.934694,1.933251
16000,1.921396,1.928744
17000,1.916331,1.912237
18000,1.918612,1.914922
19000,1.897072,1.904604
20000,1.917217,1.906602
21000,1.909923,1.894465
22000,1.887964,1.881676
23000,1.903353,1.881183
24000,1.883321,1.881841
25000,1.893793,1.884692
26000,1.875686,1.876225
27000,1.900550,1.883467
