step,train_loss,val_bpb
200,8.649784,2.274784
400,7.051415,2.020785
600,6.419411,1.906946
800,6.092376,1.843109
1000,5.900912,1.790792
1200,5.746500,1.754001
1400,5.639984,1.725724
1600,5.549161,1.703216
1800,5.482422,1.687327
2000,5.406263,1.670869
2200,5.379518,1.657960
2400,5.339876,1.643827
2600,5.282048,1.631048
2800,5.253601,1.621137
3000,5.220846,1.610715
3200,5.179436,1.600156
3400,5.146861,1.592398
3600,5.123725,1.585028
3800,5.091791,1.575654
4000,5.072821,1.568701
