step,train_loss,val_bpb
200,9.404459,2.590210
400,7.860279,2.289407
600,7.256015,2.150217
800,6.920736,2.080146
1000,6.736406,2.034954
1200,6.620343,2.005507
1400,6.533600,1.988065
1600,6.452055,1.972742
1800,6.405426,1.954608
2000,6.359914,1.943043
2200,6.303342,1.929107
2400,6.276256,1.914990
2600,6.244565,1.905255
2800,6.203530,1.894183
3000,6.163181,1.882239
3200,6.129757,1.870027
3400,6.080178,1.864389
3600,6.070392,1.855656
3800,6.032829,1.846805
4000,5.989292,1.836837
4200,5.983406,1.830008
4400,5.963189,1.824835
4600,5.933512,1.816287
4800,5.928403,1.810479
5000,5.892921,1.804218
5200,5.859271,1.796916
5400,5.827531,1.791610
5600,5.841440,1.787686
5800,5.814147,1.784339
6000,5.802543,1.780964
