step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497805,0.498033,0.497580,0.497642,0.499137,0.498848,0.498389,0.498092,0.500645,0.499751,0.499173,0.499091,0.500409,0.500316,0.499743,0.499404,0.501244,0.500228,0.498841,0.498803,0.500360,0.500293,0.500235,0.499890,0.500303,0.499683,0.498941,0.498904,0.500160,0.500144,0.500497,0.500199,0.499644,0.499114,0.499327,0.499318,0.500094,0.500090,0.500934,0.500687,0.499569,0.499491,0.499536,0.499525,0.499964,0.499954,0.500777,0.500541
400,0.493714,0.495329,0.488067,0.488399,0.489915,0.489385,0.497923,0.496057,0.508127,0.504413,0.494287,0.493572,0.500864,0.499873,0.503037,0.500889,0.509482,0.506242,0.496157,0.495577,0.501678,0.501073,0.504744,0.502703,0.505660,0.502628,0.495471,0.495160,0.500339,0.499802,0.505874,0.504083,0.502169,0.499905,0.498612,0.498546,0.501866,0.501713,0.507979,0.506864,0.500620,0.500205,0.499154,0.499130,0.500161,0.500033,0.506365,0.505368
600,0.489743,0.493655,0.472827,0.473916,0.474303,0.473178,0.497572,0.493734,0.520173,0.510710,0.486244,0.484287,0.501712,0.498511,0.506026,0.500949,0.523644,0.516504,0.488913,0.486464,0.501926,0.499309,0.509026,0.503670,0.515157,0.506337,0.489253,0.488168,0.500914,0.498894,0.512254,0.507550,0.505589,0.500455,0.495941,0.495800,0.507125,0.506334,0.517233,0.513891,0.504339,0.502460,0.498523,0.498523,0.502159,0.501557,0.512492,0.509992
800,0.486386,0.492919,0.453432,0.455701,0.456334,0.453532,0.499042,0.492023,0.536364,0.517867,0.475172,0.470536,0.505664,0.497607,0.510117,0.500711,0.543491,0.529283,0.479610,0.472958,0.504062,0.496659,0.513168,0.503132,0.530507,0.512343,0.478714,0.475780,0.500954,0.495641,0.520077,0.510721,0.512091,0.501349,0.488581,0.488235,0.514643,0.511944,0.528035,0.520855,0.509670,0.505168,0.497196,0.497098,0.506760,0.504999,0.519901,0.514854
1000,0.484598,0.492757,0.433336,0.436488,0.445286,0.436173,0.505268,0.493382,0.552383,0.523224,0.461837,0.452829,0.513289,0.496936,0.517357,0.501504,0.566441,0.541806,0.472351,0.458343,0.508687,0.493945,0.520362,0.503577,0.550600,0.519856,0.467263,0.461518,0.502421,0.492052,0.530105,0.514200,0.524909,0.504561,0.480016,0.479039,0.523701,0.517582,0.539943,0.527248,0.513453,0.504912,0.494563,0.494467,0.512769,0.509491,0.527126,0.518810
1200,0.483557,0.492796,0.417661,0.421344,0.449347,0.425609,0.513727,0.496657,0.568695,0.528478,0.455596,0.439151,0.526861,0.499899,0.527716,0.504699,0.588135,0.551351,0.471328,0.446910,0.517714,0.492795,0.529138,0.505249,0.570077,0.525314,0.458592,0.448973,0.503555,0.487008,0.540425,0.517672,0.536630,0.507317,0.471430,0.469675,0.533960,0.523090,0.552459,0.533341,0.517081,0.505231,0.491594,0.491451,0.520554,0.514961,0.533462,0.521798
1400,0.482007,0.491758,0.405170,0.408277,0.463160,0.424071,0.525296,0.502410,0.583480,0.531592,0.454835,0.428467,0.544578,0.505553,0.542602,0.511119,0.606966,0.556968,0.476182,0.438113,0.528683,0.491421,0.541946,0.509452,0.592446,0.531797,0.451087,0.436422,0.504477,0.480268,0.552674,0.522104,0.550486,0.510286,0.463993,0.461172,0.541401,0.524757,0.564596,0.538558,0.520945,0.504119,0.489262,0.488670,0.524285,0.516166,0.539179,0.523921
1600,0.480658,0.491121,0.395983,0.397159,0.481062,0.426986,0.539527,0.509522,0.599257,0.535134,0.460078,0.421325,0.565538,0.513353,0.559462,0.519248,0.628071,0.564120,0.486637,0.432798,0.543296,0.491927,0.557223,0.515458,0.611632,0.534584,0.447048,0.425214,0.504072,0.471728,0.566529,0.527286,0.564417,0.513675,0.456775,0.452851,0.547305,0.524968,0.577254,0.543419,0.528355,0.506430,0.486249,0.485525,0.530276,0.519091,0.545267,0.525878
1800,0.479628,0.490601,0.392008,0.389609,0.501217,0.431954,0.555694,0.518592,0.612108,0.536894,0.464900,0.414827,0.585844,0.520261,0.576425,0.527466,0.644921,0.567477,0.498522,0.428177,0.559156,0.493765,0.571579,0.520730,0.634304,0.539743,0.445294,0.415822,0.505558,0.463602,0.579229,0.531589,0.578364,0.516498,0.449849,0.444069,0.554159,0.524384,0.588815,0.547559,0.534029,0.506630,0.483154,0.481972,0.534757,0.520600,0.551280,0.527516
2000,0.478554,0.489665,0.390677,0.383778,0.522331,0.437714,0.571702,0.527540,0.623794,0.537339,0.474112,0.409948,0.607286,0.526825,0.593487,0.535323,0.664341,0.571436,0.513243,0.424159,0.576449,0.495887,0.586914,0.526415,0.656174,0.543482,0.445819,0.407396,0.509234,0.456412,0.591209,0.535276,0.589435,0.516921,0.443719,0.435454,0.561582,0.524409,0.600280,0.550974,0.540262,0.507469,0.480085,0.478485,0.537555,0.520188,0.556309,0.528662
2200,0.477226,0.488278,0.391977,0.379646,0.544041,0.444281,0.586812,0.535824,0.634926,0.537579,0.484713,0.406059,0.630964,0.535395,0.611396,0.544139,0.683304,0.574983,0.528517,0.422194,0.594580,0.499319,0.601462,0.531593,0.677913,0.546912,0.449232,0.401133,0.512665,0.449355,0.602623,0.538418,0.602005,0.518462,0.438037,0.426699,0.566539,0.521248,0.610186,0.553060,0.545538,0.508279,0.477110,0.474893,0.540147,0.519681,0.561096,0.529577
2400,0.476611,0.487468,0.394292,0.376132,0.566921,0.452246,0.603156,0.545287,0.646315,0.537670,0.495217,0.403818,0.652981,0.541229,0.628465,0.552057,0.699975,0.575778,0.546089,0.422287,0.614088,0.503115,0.616530,0.536610,0.698030,0.548754,0.452797,0.395143,0.517792,0.441603,0.613165,0.540427,0.615021,0.520350,0.433020,0.419258,0.572065,0.518454,0.620413,0.554884,0.548645,0.506333,0.474167,0.471290,0.542422,0.518594,0.565754,0.530106
2600,0.476089,0.486750,0.397809,0.373769,0.590082,0.460241,0.617635,0.553588,0.654460,0.535817,0.506396,0.401419,0.674966,0.546031,0.643823,0.558637,0.713287,0.575152,0.559638,0.420709,0.634584,0.506939,0.629402,0.539847,0.717422,0.548201,0.455769,0.390197,0.526784,0.436434,0.623983,0.541915,0.627351,0.522231,0.430135,0.413658,0.579958,0.517599,0.628926,0.554790,0.554797,0.506625,0.471308,0.467448,0.545327,0.518125,0.569974,0.530349
