step,train_loss,val_bpb
200,9.418777,2.643521
400,7.692293,2.179660
600,6.739625,1.992069
800,6.281617,1.891228
1000,5.976116,1.815575
1200,5.738395,1.754143
1400,5.547889,1.701921
1600,5.395341,1.656103
1800,5.236020,1.614984
2000,5.078284,1.564816
2200,4.928911,1.523722
2400,4.809840,1.490142
2600,4.705837,1.464705
2800,4.630213,1.444098
3000,4.573503,1.426890
3200,4.534106,1.412363
3400,4.481969,1.400916
3600,4.437485,1.390646
3800,4.421262,1.379927
4000,4.387044,1.372859
4200,4.350010,1.364639
4400,4.328130,1.356472
4600,4.316702,1.351221
4800,4.290523,1.345742
5000,4.279021,1.340209
5200,4.269658,1.334241
