step,train_loss,val_bpb
200,10.162778,2.420227
400,7.683497,2.171287
600,6.966787,2.065473
800,6.701708,2.025851
1000,6.561221,1.981815
1200,6.429305,1.941298
1400,6.314155,1.912542
1600,6.195723,1.886311
1800,6.140849,1.866069
2000,6.074995,1.848968
2200,6.004762,1.833572
2400,5.971978,1.821358
2600,5.936709,1.813013
2800,5.887628,1.798647
3000,5.846854,1.789923
3200,5.821552,1.775204
3400,5.772588,1.771218
3600,5.774315,1.767532
3800,5.738775,1.759123
4000,5.696652,1.751483
4200,5.696948,1.745300
4400,5.685404,1.738483
4600,5.660278,1.734255
4800,5.657929,1.730331
5000,5.628806,1.723011
5200,5.595829,1.718156
5400,5.568776,1.712293
5600,5.589195,1.708330
5800,5.560731,1.707010
6000,5.552845,1.702153
6200,5.536750,1.697526
6400,5.522271,1.694534
6600,5.517530,1.691333
6800,5.501907,1.689422
7000,5.504823,1.687715
7200,5.497637,1.685694
7400,5.495168,1.684010
7600,5.474596,1.680696
7800,5.479314,1.679874
8000,5.467498,1.677525
