step,train_loss,val_loss,val_loss_hard
0,5.548609,5.548798,5.548798
1000,2.873911,2.807828,2.807828
2000,2.540094,2.520560,2.520560
3000,2.400350,2.394494,2.394494
4000,2.303497,2.290105,2.290105
5000,2.215346,2.199741,2.199741
6000,2.132132,2.117182,2.117182
7000,2.063459,2.060801,2.060801
8000,2.015747,2.011776,2.011776
9000,1.978084,1.977577,1.977577
10000,1.967876,1.954293,1.954293
11000,1.938036,1.924946,1.924946
12000,1.922701,1.908133,1.908133
13000,1.880309,1.889562,1.889562
14000,1.875036,1.869529,1.869529
15000,1.862454,1.861556,1.861556
16000,1.841019,1.843463,1.843463
17000,1.830853,1.831268,1.831268
18000,1.827701,1.814434,1.814434
19000,1.812039,1.809105,1.809105
20000,1.802298,1.798357,1.798357
21000,1.784231,1.789920,1.789920
22000,1.777875,1.782611,1.782611
23000,1.769183,1.774135,1.774135
24000,1.770978,1.761524,1.761524
25000,1.762221,1.760137,1.760137
26000,1.759893,1.750802,1.750802
27000,1.741530,1.740256,1.740256
28000,1.739040,1.734260,1.734260
29000,1.731012,1.730030,1.730030
30000,1.722429,1.723679,1.723679
31000,1.707931,1.717070,1.717070
32000,1.716924,1.712785,1.712785
33000,1.702794,1.706917,1.706917
34000,1.710571,1.699468,1.699468
35000,1.698561,1.696361,1.696361
36000,1.696153,1.691580,1.691580
37000,1.686887,1.688685,1.688685
38000,1.683627,1.684067,1.684067
39000,1.690645,1.682010,1.682010
40000,1.694179,1.677117,1.677117
41000,1.684933,1.674275,1.674275
42000,1.678557,1.671520,1.671520
43000,1.665565,1.669483,1.669483
44000,1.670130,1.667193,1.667193
45000,1.665769,1.665026,1.665026
46000,1.663903,1.663097,1.663097
47000,1.669644,1.659846,1.659846
48000,1.658429,1.658667,1.658667
49000,1.652212,1.658125,1.658125
