step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.495986,0.496670,0.493737,0.493765,0.494940,0.494580,0.501511,0.497685,0.500700,0.498555,0.495765,0.495679,0.501427,0.500846,0.505558,0.504231,0.503474,0.500670,0.497174,0.496906,0.501366,0.501050,0.506365,0.505607,0.499918,0.498979,0.499441,0.499355,0.502726,0.502705,0.506899,0.506433,0.501458,0.499927,0.499090,0.498990,0.500498,0.500457,0.507106,0.506740,0.500773,0.500591,0.500057,0.500036,0.500205,0.500025,0.506923,0.506468
400,0.488546,0.493377,0.474254,0.474585,0.474639,0.473760,0.507195,0.497961,0.513249,0.498411,0.481397,0.479836,0.491496,0.487457,0.518221,0.511043,0.517837,0.502198,0.487207,0.484681,0.505679,0.502138,0.522844,0.517254,0.502341,0.496340,0.492999,0.492477,0.515654,0.514708,0.525636,0.521967,0.512406,0.503923,0.495704,0.494331,0.501201,0.500408,0.524746,0.522049,0.501546,0.500261,0.497057,0.497389,0.501192,0.499905,0.519125,0.514701
600,0.481237,0.488780,0.450610,0.451034,0.450126,0.447819,0.519349,0.501532,0.536541,0.498626,0.467389,0.459924,0.474133,0.464081,0.534952,0.517509,0.539578,0.502346,0.475476,0.466247,0.512559,0.498954,0.543884,0.528840,0.508966,0.490541,0.481500,0.480183,0.540204,0.536587,0.550704,0.540159,0.526139,0.507261,0.491908,0.486635,0.504130,0.500120,0.544798,0.536849,0.505015,0.500218,0.490530,0.490873,0.498293,0.495305,0.530754,0.519785
800,0.474780,0.483360,0.431080,0.430590,0.439200,0.425075,0.539046,0.509667,0.561413,0.497420,0.468566,0.442677,0.469676,0.442978,0.555002,0.524631,0.563092,0.501798,0.473321,0.449267,0.515246,0.487914,0.565832,0.538498,0.521337,0.485465,0.473198,0.470153,0.565765,0.557533,0.575922,0.555349,0.542714,0.510685,0.490583,0.479559,0.508906,0.498398,0.563801,0.547932,0.508998,0.499721,0.483540,0.482714,0.493083,0.487853,0.540053,0.522742
1000,0.468438,0.477356,0.418115,0.414765,0.457433,0.407712,0.562293,0.519795,0.586245,0.495607,0.483776,0.430781,0.484530,0.424979,0.577439,0.531521,0.588356,0.500527,0.482474,0.434184,0.518042,0.474956,0.589415,0.546255,0.537376,0.482506,0.465695,0.460338,0.589634,0.572896,0.601657,0.567594,0.556623,0.510975,0.491260,0.473002,0.513501,0.495960,0.582102,0.555749,0.514942,0.499321,0.476708,0.474517,0.488639,0.481087,0.548461,0.524564
1200,0.462630,0.471196,0.410754,0.401925,0.481335,0.398456,0.586954,0.529693,0.612036,0.494133,0.506157,0.424433,0.507190,0.411997,0.601057,0.536849,0.613411,0.498855,0.500954,0.422401,0.525629,0.462573,0.613897,0.551088,0.558013,0.482306,0.459013,0.449874,0.606162,0.576349,0.625742,0.574593,0.572167,0.512089,0.493508,0.465683,0.518411,0.492296,0.600157,0.560178,0.521805,0.498565,0.471034,0.466909,0.483989,0.473936,0.555017,0.525312
1400,0.457768,0.465846,0.407966,0.391014,0.505523,0.395597,0.612925,0.539981,0.636459,0.491668,0.530318,0.421527,0.531382,0.404671,0.627043,0.541415,0.639504,0.497360,0.523293,0.414116,0.536318,0.450466,0.640255,0.552771,0.580459,0.482629,0.453806,0.439192,0.618594,0.574777,0.650804,0.578276,0.587822,0.512411,0.497973,0.459624,0.525297,0.488494,0.618863,0.560604,0.528768,0.497823,0.468443,0.461286,0.480019,0.466045,0.562044,0.525564
1600,0.453920,0.461301,0.407815,0.381696,0.529321,0.394916,0.638084,0.547223,0.660893,0.489122,0.554212,0.421447,0.555537,0.401093,0.652093,0.543022,0.663287,0.494775,0.545496,0.409166,0.549829,0.439433,0.665130,0.550718,0.602654,0.483362,0.451088,0.430066,0.624972,0.567308,0.672562,0.576930,0.603069,0.512209,0.503609,0.453525,0.531487,0.483400,0.634322,0.556745,0.535064,0.496680,0.465665,0.455986,0.477510,0.459136,0.567566,0.525058
1800,0.449688,0.456314,0.409156,0.374061,0.552310,0.394070,0.661618,0.550222,0.682077,0.486062,0.577020,0.422060,0.578739,0.398620,0.675083,0.542204,0.685421,0.491091,0.567386,0.406591,0.563910,0.429674,0.687666,0.544765,0.623926,0.483743,0.451805,0.421783,0.628710,0.557849,0.691712,0.571524,0.617905,0.512108,0.509337,0.448450,0.538281,0.478403,0.648011,0.550375,0.540465,0.495566,0.465541,0.451332,0.475059,0.452015,0.572124,0.524029
