step,train_loss,val_bpb
200,7.836851,2.030121
400,6.310378,1.825616
600,5.717265,1.705064
800,5.412462,1.637995
1000,5.218041,1.591499
1200,5.078126,1.558788
1400,4.974730,1.530691
1600,4.907823,1.508508
1800,4.827804,1.490260
2000,4.763683,1.474084
2200,4.713392,1.461438
2400,4.676364,1.448231
2600,4.625389,1.437440
2800,4.598273,1.429217
3000,4.574798,1.420575
3200,4.556149,1.413790
3400,4.528113,1.409220
3600,4.507636,1.405238
3800,4.510038,1.400841
4000,4.496538,1.398718
