step,train_loss,val_bpb
200,8.772932,2.325111
400,7.265746,2.100323
600,6.697928,2.000560
800,6.416130,1.944794
1000,6.261616,1.903058
1200,6.135976,1.875400
1400,6.052884,1.850806
1600,5.976739,1.831333
1800,5.917383,1.817240
2000,5.852554,1.801417
2200,5.826739,1.788342
2400,5.793109,1.777970
2600,5.735330,1.765143
2800,5.710013,1.757472
3000,5.681039,1.746571
3200,5.639836,1.738177
3400,5.616838,1.730931
3600,5.595660,1.725910
3800,5.569139,1.717314
4000,5.548780,1.711545
4200,5.527771,1.703206
4400,5.513841,1.699812
4600,5.488072,1.694960
4800,5.494081,1.689249
5000,5.457064,1.683347
5200,5.441775,1.680589
5400,5.425417,1.674749
5600,5.405411,1.671896
5800,5.404071,1.669020
6000,5.388763,1.664815
6200,5.370555,1.662210
6400,5.372467,1.661021
6600,5.355091,1.657774
6800,5.353165,1.655935
7000,5.357481,1.654263
7200,5.344402,1.653569
7400,5.325317,1.650631
7600,5.319038,1.650138
7800,5.320187,1.649027
8000,5.325818,1.647507
