step,train_loss,val_loss
0,5.850054,5.840282
1000,2.421458,2.359001
2000,1.814119,1.796181
3000,1.712159,1.711302
4000,1.667021,1.671501
5000,1.648555,1.660336
6000,1.630514,1.628029
7000,1.614531,1.619419
8000,1.605028,1.609546
9000,1.596031,1.590803
10000,1.588360,1.588188
11000,1.573625,1.570276
12000,1.560887,1.561849
13000,1.557933,1.556748
14000,1.544293,1.548485
15000,1.536410,1.537312
16000,1.530992,1.531838
17000,1.530284,1.528059
18000,1.525713,1.520980
19000,1.515347,1.517728
20000,1.514583,1.513240
21000,1.511355,1.508904
22000,1.507860,1.507575
23000,1.511019,1.503117
24000,1.504424,1.502878
25000,1.499267,1.501332
26000,1.493976,1.495676
27000,1.491686,1.492354
28000,1.487071,1.490279
29000,1.482089,1.488354
30000,1.482415,1.484067
31000,1.486102,1.484040
32000,1.481253,1.484147
33000,1.475593,1.479796
34000,1.476345,1.479738
35000,1.473402,1.478255
36000,1.476488,1.472093
37000,1.469366,1.471723
38000,1.469266,1.469879
39000,1.465979,1.468366
40000,1.471572,1.467821
41000,1.469135,1.465088
42000,1.465547,1.463666
43000,1.457265,1.462859
44000,1.458555,1.461333
45000,1.458411,1.461155
46000,1.456687,1.457810
47000,1.455580,1.458831
48000,1.454227,1.460148
49000,1.453080,1.456095
50000,1.452103,1.454501
51000,1.450085,1.452433
52000,1.446704,1.449335
53000,1.449442,1.450786
54000,1.448927,1.446919
55000,1.440908,1.445866
56000,1.442644,1.443989
57000,1.439803,1.443559
58000,1.436949,1.439512
59000,1.441471,1.440145
60000,1.440219,1.441024
61000,1.433471,1.436060
62000,1.432739,1.436191
63000,1.430538,1.434870
64000,1.430855,1.434144
65000,1.430390,1.433426
66000,1.431355,1.432863
67000,1.427691,1.430690
68000,1.429975,1.429197
69000,1.422053,1.429598
70000,1.419196,1.428709
71000,1.423342,1.426456
72000,1.424780,1.425715
73000,1.420764,1.425521
74000,1.422695,1.423274
75000,1.419111,1.423013
76000,1.417473,1.420840
77000,1.418371,1.420614
78000,1.419492,1.419978
79000,1.421709,1.419121
80000,1.414638,1.418215
81000,1.415188,1.415789
82000,1.415045,1.417296
83000,1.414002,1.416021
84000,1.416830,1.416212
85000,1.410674,1.414883
86000,1.409734,1.414732
87000,1.406006,1.412821
88000,1.407201,1.413564
89000,1.412678,1.412110
90000,1.407626,1.410956
91000,1.407264,1.412091
92000,1.409314,1.410236
93000,1.408197,1.410384
94000,1.410837,1.409442
95000,1.407061,1.409073
96000,1.405385,1.409911
97000,1.409716,1.408188
98000,1.406889,1.408828
99000,1.402947,1.408415
