step,train_loss,val_bpb
200,8.690574,2.307705
400,7.166588,2.062649
600,6.582033,1.964082
800,6.313154,1.913270
1000,6.163580,1.872879
1200,6.032992,1.839929
1400,5.938169,1.815393
1600,5.853326,1.791558
1800,5.784434,1.775641
2000,5.708904,1.764918
2200,5.677245,1.740925
2400,5.641882,1.729851
2600,5.577859,1.719207
2800,5.548969,1.706067
3000,5.515336,1.694502
3200,5.470059,1.684928
3400,5.441813,1.674852
3600,5.419512,1.669618
3800,5.385916,1.664618
4000,5.361863,1.655829
4200,5.335644,1.647611
4400,5.320193,1.642366
4600,5.290190,1.639982
4800,5.297990,1.627370
5000,5.248541,1.619491
5200,5.233961,1.616205
5400,5.216720,1.612308
5600,5.188351,1.607834
5800,5.185966,1.601021
6000,5.165991,1.597061
6200,5.146963,1.593877
6400,5.145859,1.591161
6600,5.125214,1.588442
6800,5.122080,1.585667
7000,5.124734,1.583848
7200,5.109592,1.582063
7400,5.086387,1.578785
7600,5.076734,1.578228
7800,5.076931,1.574842
8000,5.082566,1.574786
