step,train_loss,val_bpb
200,8.545740,2.256922
400,6.947496,1.987580
600,6.323159,1.882424
800,6.018805,1.822322
1000,5.837111,1.773669
1200,5.684420,1.736147
1400,5.574329,1.704953
1600,5.479752,1.679914
1800,5.408087,1.663133
2000,5.325119,1.644855
2200,5.297151,1.629357
2400,5.250546,1.614912
2600,5.187451,1.601585
2800,5.157170,1.590039
3000,5.118462,1.578229
3200,5.075315,1.566760
3400,5.036052,1.557293
3600,5.010803,1.549023
3800,4.975235,1.537490
4000,4.950371,1.531047
4200,4.915560,1.520336
4400,4.895867,1.512686
4600,4.867250,1.504633
4800,4.870513,1.498519
5000,4.813463,1.490263
5200,4.797000,1.484895
5400,4.772873,1.479079
5600,4.738713,1.474015
5800,4.733783,1.466980
6000,4.717115,1.461654
6200,4.696606,1.458098
6400,4.689846,1.454339
6600,4.666386,1.450603
6800,4.664527,1.447617
7000,4.663396,1.444704
7200,4.649337,1.442578
7400,4.625670,1.440020
7600,4.610578,1.438036
7800,4.612737,1.436159
8000,4.617328,1.434408
