step,train_loss,val_bpb
200,8.955905,2.438054
400,7.507792,2.156721
600,6.933320,2.064361
800,6.710501,2.029357
1000,6.591826,1.997076
1200,6.510364,1.974236
1400,6.438526,1.956416
1600,6.359889,1.940956
1800,6.317131,1.925113
2000,6.265527,1.911745
2200,6.202317,1.895655
2400,6.171915,1.883146
2600,6.141772,1.870495
2800,6.103396,1.862173
3000,6.068793,1.853186
3200,6.044794,1.844151
3400,6.004336,1.837929
3600,6.008197,1.833485
3800,5.979213,1.831996
4000,5.946452,1.823503
4200,5.948552,1.820827
4400,5.944687,1.814402
4600,5.928168,1.812034
4800,5.930905,1.809730
5000,5.909500,1.805904
5200,5.883093,1.801832
5400,5.863799,1.800979
5600,5.887330,1.796025
5800,5.867925,1.796093
6000,5.864709,1.792329
6200,5.857232,1.793933
6400,5.850659,1.792284
6600,5.857384,1.792727
6800,5.853047,1.792312
7000,5.858611,1.793053
7200,5.862674,1.792180
7400,5.869763,1.794368
7600,5.858939,1.794622
7800,5.872607,1.797621
8000,5.874962,1.799618
