step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498909,0.499079,0.498766,0.498773,0.500006,0.499744,0.497916,0.497520,0.501349,0.499945,0.498359,0.498347,0.501034,0.500828,0.500084,0.498845,0.501916,0.500465,0.498140,0.498089,0.500027,0.499781,0.501523,0.500047,0.500620,0.499622,0.498903,0.498959,0.501141,0.501019,0.502355,0.501362,0.501297,0.500379,0.499188,0.499207,0.500906,0.500838,0.502678,0.502117,0.499433,0.499405,0.500184,0.500221,0.501369,0.501350,0.502982,0.502745
400,0.495497,0.496758,0.490360,0.490622,0.492882,0.492241,0.493995,0.492255,0.510818,0.506832,0.491504,0.491339,0.498896,0.497582,0.497606,0.494437,0.509350,0.503284,0.492568,0.492521,0.499681,0.498235,0.500637,0.496457,0.505240,0.499941,0.493100,0.493409,0.501835,0.500970,0.503941,0.499557,0.506652,0.501679,0.496098,0.496405,0.502888,0.502145,0.506557,0.502504,0.499042,0.497363,0.498837,0.499056,0.505174,0.504821,0.508926,0.505727
600,0.487828,0.491574,0.475388,0.476317,0.481128,0.479709,0.488951,0.485340,0.525564,0.515276,0.477996,0.477594,0.489465,0.486879,0.490543,0.485144,0.521096,0.504679,0.480554,0.480503,0.497778,0.493587,0.496293,0.488052,0.512156,0.499663,0.482674,0.483427,0.505142,0.502028,0.504792,0.494391,0.516270,0.504173,0.490708,0.491599,0.507400,0.505230,0.511321,0.500863,0.502661,0.496665,0.495728,0.496098,0.510199,0.508630,0.516188,0.507178
800,0.475524,0.481673,0.455391,0.456940,0.465578,0.462517,0.481435,0.474760,0.544062,0.521401,0.459164,0.458594,0.473113,0.468251,0.480565,0.471894,0.537318,0.503291,0.462992,0.463001,0.493975,0.484032,0.492693,0.477365,0.521045,0.497855,0.467057,0.468500,0.510952,0.504244,0.508294,0.488899,0.526288,0.505200,0.481153,0.482954,0.517370,0.512353,0.520170,0.500911,0.505489,0.494935,0.490626,0.491449,0.519648,0.516261,0.526666,0.509955
1000,0.463402,0.470721,0.434507,0.436427,0.457095,0.448629,0.475902,0.464858,0.563861,0.525685,0.442695,0.440880,0.461659,0.450190,0.474146,0.459492,0.555311,0.499177,0.445331,0.444724,0.487288,0.470211,0.492490,0.466490,0.533982,0.496188,0.451271,0.453053,0.514937,0.502396,0.514104,0.483174,0.538868,0.506246,0.469322,0.471812,0.528367,0.518563,0.531139,0.498542,0.511047,0.493899,0.484127,0.485449,0.526333,0.519480,0.539348,0.510431
1200,0.451893,0.458856,0.415931,0.417691,0.455659,0.437440,0.470677,0.454364,0.581599,0.527201,0.428472,0.423990,0.457882,0.435003,0.469426,0.447333,0.571108,0.493853,0.430688,0.429175,0.485872,0.459043,0.494526,0.456729,0.545879,0.493531,0.436657,0.438483,0.518223,0.499116,0.521197,0.478079,0.552211,0.507007,0.457208,0.460083,0.540597,0.524931,0.541438,0.496116,0.516376,0.491249,0.477323,0.479239,0.534720,0.524129,0.551858,0.511172
1400,0.442334,0.448401,0.399923,0.400594,0.465995,0.432326,0.465956,0.442970,0.599330,0.526678,0.419880,0.409351,0.463180,0.420336,0.467907,0.434486,0.588396,0.487545,0.418640,0.415241,0.487366,0.446843,0.500691,0.445458,0.558439,0.489618,0.422985,0.424739,0.521727,0.494986,0.531969,0.472243,0.565081,0.507334,0.444956,0.447755,0.553675,0.531468,0.556008,0.493737,0.525380,0.492434,0.471249,0.473639,0.539535,0.526188,0.566205,0.510976
1600,0.432609,0.436813,0.385954,0.384960,0.478487,0.427562,0.461293,0.431029,0.612616,0.522394,0.413312,0.396798,0.474231,0.408703,0.468738,0.423284,0.601632,0.479244,0.407450,0.402085,0.492295,0.436991,0.509430,0.436572,0.570351,0.484979,0.409663,0.411075,0.524934,0.489484,0.543028,0.467115,0.576669,0.506160,0.432276,0.434905,0.564970,0.534840,0.570292,0.490748,0.534158,0.491587,0.463218,0.466075,0.542575,0.525954,0.579617,0.509565
1800,0.425015,0.426923,0.374726,0.371213,0.496031,0.427037,0.458484,0.419648,0.626498,0.519443,0.411693,0.385703,0.492210,0.401539,0.474190,0.413502,0.615535,0.471940,0.397789,0.388844,0.503457,0.427620,0.522076,0.428783,0.583195,0.480893,0.398245,0.398811,0.525285,0.480295,0.553922,0.460385,0.587600,0.504732,0.422333,0.424697,0.571390,0.533744,0.583864,0.487020,0.545138,0.492935,0.454720,0.457694,0.541878,0.521982,0.592810,0.505882
2000,0.419435,0.418139,0.365929,0.358897,0.515141,0.428294,0.457804,0.410029,0.640659,0.516799,0.415430,0.378314,0.513953,0.395831,0.481236,0.405471,0.628758,0.463666,0.392254,0.378051,0.516421,0.419331,0.534768,0.421762,0.597299,0.476387,0.388908,0.387495,0.527445,0.470688,0.565291,0.454198,0.598357,0.502795,0.410240,0.411903,0.577887,0.533183,0.596617,0.482051,0.553153,0.489618,0.447534,0.450726,0.541746,0.519412,0.604708,0.501447
2200,0.413805,0.408947,0.358761,0.347446,0.533881,0.429257,0.456944,0.399998,0.653197,0.512804,0.419425,0.371853,0.537569,0.391820,0.489405,0.397422,0.642758,0.456405,0.387425,0.367693,0.531420,0.413360,0.550412,0.416421,0.609704,0.471398,0.379330,0.375865,0.531271,0.462421,0.578740,0.449137,0.608922,0.499340,0.400717,0.401823,0.587285,0.533099,0.610682,0.477265,0.563056,0.487772,0.440632,0.443524,0.538934,0.514130,0.616765,0.497350
2400,0.409446,0.400620,0.354221,0.336799,0.555898,0.433391,0.458023,0.390539,0.663395,0.507812,0.426711,0.367151,0.562421,0.390238,0.499428,0.390892,0.659804,0.449836,0.385408,0.358479,0.545869,0.406507,0.565589,0.411346,0.623583,0.466340,0.371514,0.365145,0.535102,0.453478,0.592120,0.443683,0.618857,0.496163,0.391415,0.391209,0.590752,0.528361,0.623770,0.471814,0.574476,0.486843,0.433550,0.436096,0.536936,0.509212,0.627323,0.491101
