step,train_loss,val_loss
0,5.548197,5.531301
1000,2.245168,2.207663
2000,1.941236,1.935751
3000,1.836694,1.830597
4000,1.763301,1.762082
5000,1.725701,1.728089
6000,1.694699,1.702427
7000,1.689170,1.681271
8000,1.666581,1.668746
9000,1.657725,1.644863
10000,1.637843,1.631794
11000,1.629728,1.619951
12000,1.614851,1.612067
13000,1.595073,1.598317
14000,1.585770,1.590579
15000,1.576080,1.580582
16000,1.570477,1.573144
17000,1.572430,1.565365
18000,1.558189,1.558541
19000,1.556250,1.552249
20000,1.543490,1.547003
21000,1.541111,1.542339
22000,1.540968,1.536552
23000,1.523257,1.534530
24000,1.529837,1.530155
