step,train_loss,val_loss
0,5.633055,5.630182
1000,1.863605,1.850058
2000,1.748825,1.744001
3000,1.706533,1.697594
4000,1.672071,1.668157
5000,1.654372,1.652372
6000,1.632962,1.628397
7000,1.611689,1.609495
8000,1.600771,1.600041
9000,1.587765,1.585115
10000,1.580361,1.577451
11000,1.574108,1.567786
12000,1.562337,1.560938
13000,1.554847,1.553918
14000,1.545730,1.547440
15000,1.548022,1.543146
16000,1.542385,1.537957
17000,1.536349,1.534120
18000,1.536658,1.529788
19000,1.531473,1.526559
20000,1.520805,1.521591
21000,1.520888,1.518538
22000,1.511897,1.516041
23000,1.513462,1.512138
24000,1.512906,1.507692
25000,1.509898,1.504291
26000,1.502902,1.501635
27000,1.497267,1.499352
28000,1.494423,1.498288
29000,1.501649,1.493931
30000,1.490658,1.491143
31000,1.483197,1.488464
32000,1.488652,1.486556
33000,1.485065,1.483711
34000,1.481368,1.480675
35000,1.477974,1.478806
36000,1.479240,1.476877
37000,1.474125,1.473952
38000,1.467875,1.472399
39000,1.469366,1.470609
40000,1.468262,1.468753
41000,1.469025,1.466888
42000,1.463603,1.465061
43000,1.463694,1.464070
44000,1.462548,1.462586
45000,1.453295,1.462208
46000,1.459154,1.459959
47000,1.456673,1.459315
48000,1.458626,1.457818
49000,1.457153,1.458228
