step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.368370,0.376381,0.398308,0.339009,0.854541,0.547034,0.630947,0.571530,0.568118,0.461726,0.676375,0.440216,1.078432,0.586924,0.695543,0.495408,0.719957,0.424351,0.609418,0.373510,0.871912,0.411009,0.651055,0.428000,0.609843,0.435527,0.523283,0.373533,0.726271,0.417153,0.667177,0.414660,0.556714,0.451683,0.438406,0.382869,0.652648,0.464690,0.645019,0.437242,0.483825,0.429811,0.442074,0.433078,0.652803,0.536314,0.654723,0.445929
200,0.370851,0.378095,0.402209,0.338613,0.852405,0.540167,0.627899,0.565968,0.572614,0.463034,0.680224,0.437507,1.091006,0.584730,0.699048,0.491987,0.723857,0.421997,0.614184,0.371504,0.882575,0.410977,0.656063,0.424876,0.613799,0.435093,0.528114,0.372901,0.733048,0.415911,0.672082,0.411845,0.560847,0.452328,0.441675,0.382810,0.656095,0.462389,0.648161,0.433706,0.486450,0.430434,0.441824,0.432215,0.654762,0.534719,0.657414,0.442357
400,0.375776,0.378872,0.413065,0.336720,0.864211,0.523027,0.631672,0.559732,0.577867,0.459360,0.679537,0.424787,1.121303,0.574870,0.709049,0.484959,0.729942,0.410864,0.617084,0.362203,0.908984,0.403714,0.664522,0.416684,0.620516,0.429849,0.533556,0.366888,0.747818,0.409305,0.680286,0.404750,0.570226,0.451257,0.446586,0.379032,0.663543,0.454186,0.652678,0.425015,0.492506,0.430090,0.439478,0.428641,0.657613,0.528923,0.663107,0.432589
600,0.382187,0.379101,0.430039,0.335766,0.895943,0.507875,0.643580,0.558544,0.585497,0.453857,0.677533,0.408697,1.157578,0.557620,0.720112,0.476593,0.738211,0.397786,0.622172,0.350786,0.944179,0.395978,0.674384,0.407346,0.625176,0.420126,0.537792,0.357349,0.767023,0.398684,0.688049,0.395370,0.576974,0.445678,0.451646,0.372838,0.672701,0.442849,0.659711,0.415179,0.497590,0.428140,0.437046,0.424435,0.664504,0.524330,0.673279,0.420864
800,0.388848,0.379673,0.446431,0.333924,0.929422,0.496422,0.656036,0.556423,0.593273,0.448713,0.683415,0.395514,1.200273,0.545182,0.730132,0.466141,0.748281,0.386278,0.629982,0.340688,0.978280,0.388344,0.685271,0.397367,0.630643,0.412423,0.542820,0.348938,0.787180,0.389311,0.697690,0.386003,0.585011,0.441047,0.455223,0.366583,0.684017,0.433218,0.667758,0.406015,0.503468,0.426394,0.434406,0.419983,0.671687,0.520057,0.684898,0.410670
1000,0.392767,0.377669,0.462755,0.331489,0.969155,0.488954,0.667864,0.554753,0.597820,0.443069,0.693354,0.383917,1.245522,0.533150,0.739976,0.457397,0.760700,0.376588,0.639621,0.331328,1.011562,0.380486,0.695369,0.386844,0.635455,0.404810,0.549609,0.340810,0.807251,0.381204,0.707491,0.375993,0.588028,0.434381,0.459396,0.361638,0.697290,0.423871,0.675668,0.396090,0.507400,0.423812,0.431909,0.415330,0.678732,0.514399,0.694348,0.399941
1200,0.397275,0.376477,0.475795,0.327901,1.004139,0.479614,0.676891,0.552584,0.603401,0.438524,0.706237,0.374820,1.292102,0.524437,0.746413,0.447124,0.773076,0.368347,0.651846,0.324234,1.047669,0.374604,0.704257,0.377038,0.640526,0.398043,0.556812,0.333777,0.829144,0.374660,0.716342,0.367147,0.595460,0.430949,0.464572,0.357309,0.713532,0.417737,0.683146,0.386336,0.511822,0.420825,0.428821,0.410504,0.684191,0.508119,0.702886,0.389759
1400,0.400027,0.374431,0.488152,0.324446,1.039982,0.473496,0.687279,0.550662,0.606696,0.433354,0.719253,0.367472,1.339173,0.516469,0.754381,0.438520,0.786559,0.360689,0.666975,0.317688,1.083637,0.367854,0.713967,0.367058,0.646640,0.391976,0.565890,0.328499,0.854911,0.369544,0.725235,0.359161,0.601926,0.426820,0.468288,0.352570,0.730722,0.411066,0.690794,0.377515,0.516255,0.418387,0.426309,0.406076,0.687913,0.501642,0.711023,0.380463
1600,0.402577,0.372516,0.498517,0.320748,1.075689,0.466793,0.694368,0.546372,0.611787,0.429793,0.734613,0.359594,1.382720,0.508165,0.758769,0.429926,0.800287,0.354295,0.681984,0.312726,1.120408,0.363289,0.723271,0.357758,0.651629,0.385627,0.575512,0.323724,0.877478,0.365497,0.735193,0.351020,0.607729,0.422893,0.474282,0.349673,0.746933,0.405137,0.697649,0.368649,0.521568,0.417213,0.423919,0.401913,0.691090,0.496285,0.719402,0.371313
1800,0.404896,0.370763,0.507711,0.317247,1.107562,0.461061,0.698504,0.541603,0.614162,0.424963,0.746188,0.354039,1.425072,0.502313,0.762867,0.421748,0.814051,0.349363,0.693817,0.307785,1.155988,0.358982,0.731258,0.349997,0.657397,0.380194,0.584469,0.320399,0.898626,0.361332,0.744181,0.343156,0.612855,0.418491,0.481380,0.346928,0.759750,0.398932,0.705006,0.361052,0.524256,0.414114,0.422140,0.398720,0.696808,0.491556,0.727662,0.362712
