step,train_loss,val_bpb
200,9.374600,2.625998
400,7.746563,2.204972
600,6.848638,2.011148
800,6.385785,1.909212
1000,6.096569,1.846093
1200,5.878373,1.781542
1400,5.683421,1.723266
1600,5.514448,1.672249
1800,5.345302,1.629581
2000,5.211317,1.593598
2200,5.106802,1.564334
2400,5.022928,1.540661
2600,4.939052,1.520492
2800,4.874317,1.502220
3000,4.816959,1.483027
3200,4.763974,1.464809
3400,4.695370,1.446558
3600,4.630827,1.428691
3800,4.595817,1.411591
4000,4.546706,1.399785
