step,train_loss,val_bpb
200,9.126985,2.586816
400,7.598444,2.138293
600,6.628949,1.953348
800,6.164836,1.853861
1000,5.869558,1.781926
1200,5.651532,1.724946
1400,5.480456,1.678005
1600,5.351775,1.639982
1800,5.222455,1.608031
2000,5.119856,1.580971
2200,5.041812,1.560184
2400,4.980009,1.541527
2600,4.916241,1.526793
2800,4.871012,1.514880
3000,4.834620,1.502147
3200,4.804677,1.491564
3400,4.764960,1.481995
3600,4.725561,1.474279
3800,4.716229,1.463183
4000,4.687298,1.456926
4200,4.655659,1.450237
4400,4.630563,1.442050
4600,4.615956,1.434949
4800,4.589119,1.430004
5000,4.575357,1.422762
5200,4.563334,1.417988
5400,4.562004,1.411528
5600,4.520772,1.407399
5800,4.493073,1.402455
6000,4.481322,1.397787
6200,4.468153,1.393352
6400,4.448945,1.389437
6600,4.435304,1.385511
6800,4.433717,1.382498
7000,4.405014,1.379542
7200,4.384366,1.376171
7400,4.386862,1.371829
7600,4.370070,1.369904
7800,4.353801,1.364996
8000,4.348433,1.364341
8200,4.344131,1.360387
8400,4.331286,1.358124
8600,4.319113,1.356154
8800,4.310874,1.353374
9000,4.315499,1.350393
9200,4.301681,1.348697
9400,4.287965,1.347316
9600,4.282873,1.344517
9800,4.286755,1.342972
10000,4.269297,1.341532
10200,4.265676,1.340082
10400,4.279736,1.336964
10600,4.284178,1.334329
10800,4.247524,1.333061
11000,4.223591,1.332289
11200,4.230521,1.330468
11400,4.228680,1.328969
11600,4.214359,1.327130
11800,4.213080,1.326332
12000,4.208616,1.325508
12200,4.190804,1.324501
12400,4.183632,1.322182
12600,4.184466,1.321135
12800,4.175857,1.321744
13000,4.172703,1.320074
13200,4.167835,1.318800
13400,4.171889,1.316850
13600,4.164926,1.316746
13800,4.156511,1.316684
14000,4.156462,1.315914
14200,4.162079,1.314427
14400,4.152217,1.314775
14600,4.144192,1.313420
14800,4.142762,1.311284
15000,4.148905,1.311982
15200,4.136703,1.312335
15400,4.147683,1.311933
15600,4.172286,1.311337
15800,4.159682,1.311012
16000,4.135400,1.310996
