step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499823,0.499883,0.497411,0.497417,0.497756,0.497754,0.496965,0.496909,0.498718,0.497053,0.497406,0.497513,0.498755,0.498759,0.500125,0.499583,0.499351,0.499211,0.498661,0.498686,0.498813,0.498815,0.502948,0.502751,0.499057,0.499017,0.498923,0.498896,0.498852,0.498842,0.503190,0.503054,0.499241,0.499176,0.499135,0.499141,0.498873,0.498864,0.502956,0.502742,0.499460,0.499510,0.499253,0.499299,0.499161,0.499162,0.503146,0.502980
400,0.498802,0.499155,0.489713,0.489824,0.487377,0.487491,0.488761,0.488292,0.503657,0.491169,0.487826,0.487546,0.489722,0.489824,0.495285,0.493025,0.499204,0.496358,0.494595,0.494800,0.495849,0.495907,0.510104,0.509128,0.493150,0.493058,0.493430,0.493188,0.492649,0.492561,0.512953,0.512405,0.497470,0.494101,0.497203,0.494233,0.493230,0.493249,0.512927,0.512229,0.497014,0.492999,0.496310,0.492989,0.491866,0.491834,0.513219,0.512670
600,0.495509,0.496183,0.478544,0.479176,0.469283,0.469380,0.477684,0.476095,0.513195,0.484256,0.472377,0.471411,0.471865,0.472023,0.489189,0.483622,0.504813,0.493686,0.487897,0.487776,0.486254,0.486932,0.516231,0.509815,0.486962,0.485081,0.487123,0.486277,0.484631,0.484906,0.529354,0.526247,0.493935,0.481761,0.494079,0.482091,0.480936,0.480960,0.530006,0.525697,0.492790,0.479936,0.489188,0.479514,0.478303,0.478152,0.530419,0.527136
800,0.485027,0.485822,0.462045,0.463210,0.445412,0.445327,0.465111,0.461786,0.531607,0.478766,0.454053,0.451103,0.448470,0.448078,0.481456,0.471706,0.514755,0.489898,0.477413,0.476301,0.464569,0.465965,0.518314,0.505816,0.482789,0.478083,0.484573,0.482898,0.472029,0.474554,0.549939,0.543262,0.497622,0.466385,0.500715,0.466630,0.465198,0.465174,0.555367,0.541753,0.492351,0.464644,0.486478,0.463378,0.463429,0.463268,0.555196,0.545422
1000,0.471399,0.472073,0.441658,0.443067,0.420653,0.420125,0.452527,0.446713,0.556037,0.473428,0.439677,0.430799,0.426208,0.424104,0.472853,0.458330,0.530403,0.487993,0.465744,0.463047,0.439335,0.440135,0.518515,0.499625,0.481954,0.473595,0.481343,0.478934,0.458679,0.457566,0.567896,0.560636,0.505494,0.453926,0.511877,0.451788,0.447196,0.445833,0.582856,0.560916,0.496625,0.449620,0.489282,0.447650,0.447436,0.447225,0.582089,0.566520
1200,0.454306,0.454756,0.421043,0.422508,0.397844,0.396642,0.440212,0.431580,0.578725,0.469841,0.435757,0.414323,0.409049,0.403191,0.465091,0.444811,0.545721,0.485557,0.454433,0.448955,0.418625,0.417451,0.517707,0.491312,0.480217,0.468835,0.476695,0.473746,0.448461,0.442884,0.579599,0.575309,0.511973,0.449216,0.526950,0.451339,0.444441,0.428826,0.610939,0.582629,0.502162,0.438329,0.494738,0.436332,0.433096,0.432098,0.608539,0.588403
1400,0.438670,0.438871,0.402519,0.404007,0.378675,0.375376,0.429524,0.417213,0.601191,0.465918,0.443388,0.403329,0.397754,0.384775,0.459304,0.431925,0.560895,0.482426,0.446468,0.436991,0.400313,0.396299,0.516696,0.482530,0.479015,0.464884,0.471648,0.468588,0.438220,0.429591,0.584420,0.579258,0.522020,0.449604,0.540300,0.455036,0.447716,0.415675,0.634693,0.593845,0.507554,0.428605,0.500302,0.423600,0.423535,0.416744,0.622553,0.595767
1600,0.422730,0.422670,0.383233,0.384720,0.367203,0.356624,0.420943,0.403843,0.626225,0.463609,0.455577,0.395400,0.394885,0.369446,0.456096,0.420358,0.575647,0.478817,0.441080,0.426980,0.387149,0.378074,0.515852,0.473745,0.478832,0.461545,0.468145,0.464734,0.429819,0.417458,0.588195,0.579447,0.531796,0.452126,0.556096,0.463784,0.453838,0.410346,0.657888,0.603387,0.513553,0.420323,0.508906,0.412844,0.420329,0.401155,0.634845,0.603031
1800,0.406690,0.406383,0.364558,0.366012,0.369220,0.339648,0.413438,0.390559,0.649819,0.460321,0.471197,0.389991,0.399853,0.356353,0.455484,0.408496,0.591077,0.475506,0.438489,0.418030,0.377998,0.361629,0.515590,0.464447,0.479040,0.458721,0.465067,0.461372,0.423540,0.405189,0.590937,0.578113,0.541781,0.455017,0.571797,0.471340,0.459573,0.407012,0.675259,0.609673,0.519734,0.412124,0.512976,0.404071,0.421921,0.392136,0.642206,0.608066
