step,train_loss,val_bpb
200,8.586528,2.296643
400,7.108359,2.042910
600,6.483767,1.929514
800,6.168665,1.867877
1000,5.986163,1.818049
1200,5.832403,1.782335
1400,5.723199,1.748667
1600,5.628087,1.726585
1800,5.556368,1.709824
2000,5.477865,1.690469
2200,5.447328,1.675175
2400,5.405760,1.661495
2600,5.343259,1.648623
2800,5.314158,1.638781
3000,5.279602,1.626583
3200,5.237695,1.616278
3400,5.205493,1.608642
3600,5.182597,1.600896
3800,5.150462,1.591263
4000,5.131515,1.586021
4200,5.104564,1.577237
4400,5.091737,1.572482
4600,5.065563,1.565952
4800,5.072092,1.561249
5000,5.024754,1.554221
5200,5.012206,1.550137
5400,4.994077,1.546927
5600,4.966564,1.543046
5800,4.962989,1.537745
6000,4.949861,1.533985
6200,4.932029,1.531145
6400,4.930074,1.527566
6600,4.911389,1.524721
6800,4.909159,1.522884
7000,4.913744,1.520986
7200,4.900501,1.518436
7400,4.878755,1.517853
7600,4.868228,1.516237
7800,4.869572,1.514122
8000,4.874523,1.513418
