step,train_loss,val_loss,val_loss_hard
0,5.567531,5.567621,5.567621
1000,2.362196,2.314933,2.314933
2000,2.097740,2.071730,2.071730
3000,1.964405,1.961425,1.961425
4000,1.890761,1.886336,1.886336
5000,1.847359,1.840001,1.840001
6000,1.792687,1.785456,1.785456
7000,1.766625,1.759135,1.759135
8000,1.726125,1.730626,1.730626
9000,1.713121,1.711060,1.711060
10000,1.690461,1.702360,1.702360
11000,1.676280,1.675738,1.675738
12000,1.665294,1.663999,1.663999
13000,1.654338,1.656649,1.656649
14000,1.653993,1.642527,1.642527
15000,1.639229,1.630265,1.630265
16000,1.636167,1.623989,1.623989
17000,1.613772,1.617815,1.617815
18000,1.607366,1.609705,1.609705
19000,1.606044,1.604565,1.604565
20000,1.594483,1.590473,1.590473
21000,1.597508,1.591475,1.591475
22000,1.583787,1.578943,1.578943
23000,1.578401,1.576666,1.576666
24000,1.568438,1.572209,1.572209
25000,1.562796,1.566549,1.566549
26000,1.552489,1.561369,1.561369
27000,1.555781,1.552264,1.552264
28000,1.557322,1.549385,1.549385
29000,1.554508,1.544685,1.544685
30000,1.546811,1.538927,1.538927
31000,1.536967,1.532150,1.532150
32000,1.534192,1.529546,1.529546
33000,1.522364,1.524543,1.524543
34000,1.512451,1.522056,1.522056
35000,1.520234,1.517190,1.517190
36000,1.510469,1.515794,1.515794
37000,1.502438,1.510798,1.510798
38000,1.509224,1.506672,1.506672
39000,1.510830,1.504535,1.504535
40000,1.499789,1.502065,1.502065
41000,1.503842,1.497508,1.497508
42000,1.501257,1.495538,1.495538
43000,1.494190,1.493184,1.493184
44000,1.490602,1.491685,1.491685
45000,1.498139,1.490578,1.490578
46000,1.482073,1.488049,1.488049
47000,1.490002,1.486458,1.486458
48000,1.483130,1.485307,1.485307
49000,1.482635,1.483357,1.483357
