step,train_loss,val_bpb
200,9.386038,2.576014
400,7.798329,2.262147
600,7.211921,2.142275
800,6.905302,2.075907
1000,6.729459,2.033674
1200,6.612953,2.003740
1400,6.522915,1.981788
1600,6.433308,1.964891
1800,6.379478,1.945587
2000,6.324617,1.928229
2200,6.251319,1.915183
2400,6.207135,1.893112
2600,6.162873,1.878084
2800,6.107769,1.864405
3000,6.057488,1.852007
3200,6.025530,1.836299
3400,5.971842,1.828685
3600,5.959492,1.823965
3800,5.923779,1.811668
4000,5.883385,1.804765
4200,5.878975,1.800038
4400,5.863729,1.796795
4600,5.834886,1.786355
4800,5.830036,1.780875
5000,5.796305,1.773152
5200,5.767127,1.768808
5400,5.737106,1.764391
5600,5.754896,1.759480
5800,5.727183,1.755348
6000,5.717379,1.753876
6200,5.704220,1.750038
6400,5.691466,1.747418
6600,5.689613,1.744029
6800,5.675768,1.741510
7000,5.676518,1.740393
7200,5.673741,1.739361
7400,5.671431,1.737990
7600,5.652136,1.735376
7800,5.654365,1.734531
8000,5.646510,1.734409
