step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
5500,4.160229,1.265185,18.172104,19.058838,19.339733,19.411242,19.496908,19.747963,0.927272,0.972465,0.986752,0.990417,0.994765,1.007619,15.882131,19.244173,18.283556,18.588524,19.239738,21.858503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62349761,1.77327883,1.85602975,1.91614270,1.95856798,2.06633329,1.23203695,1.12183201,1.10002923,1.06506407,1.01553226,0.89113820,3.53062972e-02,3.01723368e-02,3.35578434e-02,3.60714942e-02,3.69207188e-02,3.73328775e-02,3.77825126e-02
6000,4.099206,1.252553,18.099276,19.017147,19.302164,19.367718,19.445354,19.715002,0.923549,0.970320,0.984814,0.988179,0.992125,1.005922,15.574315,19.190273,18.167593,18.541988,19.217361,21.980383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60476220,1.75803995,1.84209621,1.89994657,1.93962002,2.05680466,1.24712002,1.12729621,1.10847270,1.07147658,1.02015114,0.88737899,3.85454129e-02,3.29563431e-02,3.67725641e-02,3.94616388e-02,4.03109938e-02,4.06832434e-02,4.10876945e-02
6500,4.065163,1.241445,18.034622,18.976973,19.267931,19.326597,19.394722,19.686846,0.920243,0.968257,0.983046,0.986069,0.989527,1.004468,15.303512,19.140867,18.062265,18.515347,19.202253,22.096849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58777726,1.74181962,1.82951796,1.88429010,1.92018747,2.04887676,1.26100326,1.13304842,1.11670887,1.07817435,1.02461624,0.88383025,4.15078563e-02,3.55253965e-02,3.97152454e-02,4.25682217e-02,4.34016511e-02,4.37343866e-02,4.41022366e-02
7000,4.019024,1.232362,17.984911,18.943710,19.240902,19.296247,19.358919,19.659487,0.917695,0.966545,0.981657,0.984508,0.987689,1.003053,15.072823,19.096556,17.975002,18.503532,19.197533,22.197454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57495296,1.73085022,1.81973636,1.87316453,1.90705252,2.04052472,1.27232039,1.13827658,1.12203372,1.08229005,1.02676439,0.88053602,4.42137451e-02,3.78357023e-02,4.24118042e-02,4.54094075e-02,4.62447293e-02,4.65433598e-02,4.68374677e-02
7500,3.987303,1.222542,17.953180,18.915529,19.216433,19.265133,19.329725,19.638472,0.916070,0.965094,0.980392,0.982909,0.986185,1.001961,14.878637,19.056084,17.895386,18.503927,19.193676,22.295471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56633389,1.72084904,1.81103694,1.86198604,1.89587533,2.03451681,1.27915812,1.14314198,1.12683821,1.08750069,1.02768445,0.87720037,4.66689995e-02,3.99570726e-02,4.48487774e-02,4.79754470e-02,4.88042384e-02,4.91036773e-02,4.93247844e-02
8000,3.947789,1.215710,17.930014,18.901337,19.198425,19.245964,19.305513,19.624525,0.914887,0.964360,0.979455,0.981923,0.984941,1.001235,14.709878,19.018463,17.830669,18.511988,19.192997,22.382265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56016994,1.71591187,1.80480170,1.85506392,1.88624382,2.03012991,1.28324246,1.14409912,1.13078809,1.09074473,1.02847815,0.87372911,4.88825633e-02,4.18505669e-02,4.70424816e-02,5.02898917e-02,5.11293560e-02,5.14084436e-02,5.15746400e-02
8500,3.915167,1.207863,17.918400,18.884634,19.184452,19.231987,19.291174,19.615854,0.914292,0.963498,0.978729,0.981201,0.984199,1.000781,14.574725,18.982784,17.775574,18.520056,19.200314,22.459150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55688846,1.71023333,1.80062413,1.84930062,1.88036072,2.02679563,1.28667319,1.14699435,1.13398314,1.09392917,1.02954912,0.87019199,5.08518765e-02,4.35231365e-02,4.89801504e-02,5.23569435e-02,5.32056540e-02,5.34624457e-02,5.35829291e-02
9000,3.902172,1.202191,17.910847,18.875492,19.177368,19.226168,19.279972,19.611124,0.913902,0.963024,0.978356,0.980900,0.983619,1.000527,14.459831,18.952425,17.728830,18.528675,19.207409,22.534801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55491805,1.70664227,1.79907608,1.84722841,1.87598383,2.02433562,1.28852236,1.14846122,1.13660789,1.09437370,1.02998257,0.86763191,5.25887664e-02,4.49796915e-02,5.06799221e-02,5.41728958e-02,5.50481156e-02,5.52906953e-02,5.53612784e-02
9500,3.860821,1.196177,17.914145,18.869793,19.174267,19.220694,19.273088,19.608929,0.914064,0.962725,0.978191,0.980611,0.983261,1.000404,14.373669,18.924583,17.693268,18.538275,19.214117,22.606733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55597007,1.70473242,1.79786944,1.84563851,1.87339664,2.02301097,1.28867054,1.14928877,1.13801169,1.09558594,1.03012812,0.86490607,5.41027362e-02,4.62422371e-02,5.21691255e-02,5.57622202e-02,5.66572919e-02,5.68679944e-02,5.69175482e-02
10000,3.842640,1.190817,17.923233,18.871500,19.173929,19.217718,19.266680,19.610559,0.914526,0.962806,0.978165,0.980457,0.982930,1.000480,14.301966,18.900002,17.660746,18.547514,19.228958,22.673664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55894923,1.70666218,1.79844010,1.84495687,1.87092841,2.02257085,1.28665948,1.14852893,1.13939559,1.09687233,1.03093445,0.86259836,5.54097760e-02,4.73378450e-02,5.34555539e-02,5.71374819e-02,5.80374412e-02,5.82289770e-02,5.82613572e-02
10500,3.850029,1.186271,17.930948,18.873653,19.175217,19.220783,19.265430,19.613073,0.914916,0.962912,0.978226,0.980609,0.982862,1.000601,14.249645,18.879650,17.641161,18.556509,19.241774,22.732599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56151509,1.70779204,1.80014896,1.84674263,1.86983669,2.02283168,1.28491819,1.14876246,1.14004409,1.09674549,1.03146148,0.85997325,5.65125135e-02,4.82534133e-02,5.45439087e-02,5.82891926e-02,5.92115782e-02,5.93806170e-02,5.93963712e-02
11000,3.790576,1.181770,17.946402,18.875887,19.179668,19.222561,19.267128,19.615156,0.915702,0.963023,0.978451,0.980692,0.982945,1.000701,14.212734,18.861217,17.621582,18.569811,19.254971,22.786781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56656706,1.70999813,1.80255997,1.84827876,1.87000680,2.02279925,1.28222108,1.14867330,1.14023197,1.09751570,1.03208339,0.85827327,5.74365985e-02,4.90170680e-02,5.54618426e-02,5.92557639e-02,6.01906218e-02,6.03487790e-02,6.03455156e-02
11500,3.778296,1.178010,17.962460,18.884748,19.186071,19.226427,19.268255,19.617510,0.916519,0.963472,0.978771,0.980888,0.983002,1.000815,14.185665,18.846630,17.608513,18.581266,19.269487,22.834257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57146466,1.71446991,1.80611253,1.85075116,1.87012565,2.02336955,1.27927220,1.14660656,1.14021349,1.09820139,1.03285384,0.85696554,5.81997527e-02,4.96504977e-02,5.62184751e-02,6.00584820e-02,6.09969124e-02,6.11416921e-02,6.11324571e-02
12000,3.770182,1.174379,17.978912,18.888008,19.189327,19.228996,19.271240,19.618803,0.917358,0.963636,0.978936,0.981016,0.983155,1.000876,14.165245,18.834312,17.601023,18.593260,19.285936,22.876572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57671213,1.71633184,1.80803967,1.85165238,1.87064195,2.02345967,1.27625203,1.14704525,1.14099467,1.09943926,1.03378892,0.85645372,5.88178734e-02,5.01658097e-02,5.68287410e-02,6.07078746e-02,6.16524331e-02,6.17827773e-02,6.17696047e-02
12500,3.745826,1.171368,17.990120,18.894556,19.194086,19.232706,19.274235,19.620949,0.917927,0.963967,0.979177,0.981203,0.983305,1.000980,14.152629,18.824797,17.595329,18.603085,19.297039,22.913515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58014882,1.71985316,1.81040120,1.85335898,1.87180269,2.02442980,1.27450264,1.14624894,1.14180481,1.10040128,1.03460824,0.85575467,5.93189107e-02,5.05786650e-02,5.73310740e-02,6.12275451e-02,6.21801168e-02,6.23067580e-02,6.22893050e-02
13000,3.728746,1.168601,18.008820,18.899632,19.198528,19.235298,19.278683,19.624449,0.918883,0.964226,0.979400,0.981334,0.983531,1.001155,14.146727,18.816734,17.590027,18.615313,19.309126,22.944080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58663380,1.72243297,1.81302106,1.85462272,1.87340391,2.02542281,1.27007782,1.14598167,1.14260435,1.10172629,1.03522658,0.85527009,5.97259719e-02,5.09204082e-02,5.77286333e-02,6.16502538e-02,6.26088083e-02,6.27344400e-02,6.27132878e-02
13500,3.722848,1.166311,18.022585,18.906315,19.204710,19.240240,19.282867,19.628126,0.919585,0.964566,0.979714,0.981587,0.983742,1.001341,14.143608,18.809155,17.589823,18.625908,19.320961,22.972372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59155011,1.72582448,1.81628036,1.85742569,1.87505901,2.02639174,1.26732981,1.14577067,1.14328444,1.10252297,1.03593528,0.85498226,6.00556408e-02,5.11914566e-02,5.80529980e-02,6.19901307e-02,6.29592836e-02,6.30795658e-02,6.30604103e-02
14000,3.701561,1.164201,18.035856,18.911753,19.209030,19.246712,19.287697,19.632381,0.920264,0.964844,0.979934,0.981916,0.983988,1.001556,14.142915,18.803329,17.588474,18.635227,19.330271,22.996218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59636629,1.72890973,1.81873834,1.86042583,1.87724781,2.02763271,1.26461911,1.14553070,1.14385128,1.10290539,1.03638983,0.85469192,6.03231738e-02,5.14104664e-02,5.83111197e-02,6.22646138e-02,6.32451996e-02,6.33623153e-02,6.33453280e-02
14500,3.684044,1.162971,18.047749,18.917793,19.213287,19.251457,19.293350,19.637672,0.920870,0.965150,0.980150,0.982159,0.984274,1.001825,14.143042,18.797436,17.589712,18.644320,19.339556,23.018492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60056746,1.73199046,1.82119274,1.86273360,1.87940061,2.02934957,1.26246166,1.14524245,1.14464879,1.10349143,1.03681600,0.85435671,6.05456655e-02,5.15892878e-02,5.85282072e-02,6.24911264e-02,6.34820610e-02,6.35989234e-02,6.35843873e-02
15000,3.685913,1.161498,18.061592,18.923130,19.220060,19.254904,19.298702,19.641483,0.921576,0.965421,0.980494,0.982333,0.984547,1.002017,14.144124,18.793770,17.590082,18.649185,19.347767,23.037857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60577083,1.73511076,1.82449567,1.86462927,1.88154125,2.03060961,1.25940168,1.14497232,1.14479649,1.10445189,1.03737080,0.85429156,6.07350084e-02,5.17445132e-02,5.87115511e-02,6.26866072e-02,6.36814386e-02,6.37985170e-02,6.37874231e-02
15500,3.676141,1.160610,18.073271,18.929472,19.225166,19.259644,19.302532,19.646582,0.922171,0.965744,0.980753,0.982575,0.984742,1.002277,14.146216,18.789682,17.590052,18.658442,19.356167,23.056574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61035824,1.73855829,1.82701457,1.86716807,1.88299501,2.03229761,1.25684381,1.14443779,1.14549589,1.10493791,1.03830802,0.85408980,6.09023478e-02,5.18830977e-02,5.88731989e-02,6.28563836e-02,6.38585538e-02,6.39727712e-02,6.39700815e-02
16000,3.669599,1.159969,18.084015,18.933737,19.230997,19.266352,19.307384,19.650196,0.922719,0.965961,0.981051,0.982916,0.984991,1.002461,14.147989,18.785866,17.591221,18.664995,19.363796,23.075418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61460614,1.74098444,1.83031607,1.87055075,1.88488901,2.03334475,1.25440967,1.14470410,1.14566529,1.10501719,1.03903127,0.85411626,6.10582493e-02,5.20075969e-02,5.90222590e-02,6.30164519e-02,6.40264302e-02,6.41388893e-02,6.41378686e-02
