step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
200,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175,0.089175
400,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476,0.079476
600,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832,0.070832
800,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128,0.063128
1000,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262,0.056262
1200,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143,0.050143
1400,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690,0.044690
1600,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829,0.039829
1800,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497,0.035497
2000,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636,0.031636
2200,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196,0.028196
2400,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129,0.025129
2600,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396,0.022396
2800,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960,0.019960
3000,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789,0.017789
3200,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854,0.015854
