step,train_loss,val_bpb
200,8.899069,2.403718
400,7.554635,2.219706
600,7.329006,2.256764
800,7.448719,2.318636
1000,7.559001,2.336853
1200,7.549077,2.311669
1400,7.515710,2.314021
1600,7.521793,2.317620
1800,7.509626,2.309119
2000,7.492568,2.306076
2200,7.495952,2.305494
2400,7.498423,2.301508
2600,7.474222,2.299109
2800,7.475062,2.301446
3000,7.471837,2.300808
3200,7.450028,2.289843
