step,train_loss,val_bpb
200,8.549034,2.261979
400,6.959013,1.992296
600,6.344590,1.891116
800,6.050035,1.831992
1000,5.878712,1.786585
1200,5.735810,1.751545
1400,5.633360,1.724919
1600,5.546400,1.704078
1800,5.481662,1.687671
2000,5.404373,1.669858
2200,5.378220,1.656029
2400,5.340473,1.641216
2600,5.280125,1.630088
2800,5.251864,1.618993
3000,5.219973,1.607815
3200,5.178403,1.599264
3400,5.146057,1.591786
3600,5.122435,1.584534
3800,5.093314,1.574027
4000,5.072448,1.568810
4200,5.043566,1.561957
4400,5.030861,1.554049
4600,5.005509,1.548520
4800,5.011477,1.543054
5000,4.963584,1.537058
5200,4.950914,1.532995
5400,4.932556,1.527823
5600,4.903083,1.524179
5800,4.900050,1.519443
6000,4.887647,1.514900
6200,4.870336,1.511872
6400,4.867713,1.509719
6600,4.847059,1.506733
6800,4.844192,1.504946
7000,4.849552,1.503053
7200,4.836509,1.500837
7400,4.813799,1.499134
7600,4.802999,1.497886
7800,4.803397,1.495851
8000,4.809976,1.494256
