step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498866,0.499171,0.497612,0.497634,0.497911,0.497663,0.498381,0.498053,0.501897,0.500971,0.498598,0.498590,0.499945,0.499765,0.499316,0.498744,0.501492,0.500393,0.499260,0.499286,0.500526,0.500423,0.500096,0.499396,0.500558,0.499548,0.499602,0.499589,0.500433,0.500393,0.500941,0.500220,0.501720,0.500757,0.499226,0.499228,0.499957,0.499900,0.501266,0.500644,0.500080,0.499114,0.499394,0.499407,0.499888,0.499866,0.501776,0.501384
400,0.497785,0.499654,0.489193,0.489657,0.489406,0.488791,0.493474,0.492046,0.512065,0.508600,0.491947,0.491654,0.496470,0.495301,0.495809,0.493055,0.509289,0.503528,0.495529,0.495432,0.502571,0.501152,0.499952,0.495837,0.506597,0.501100,0.497544,0.497506,0.503847,0.503150,0.504514,0.500101,0.509257,0.505026,0.496876,0.496722,0.500994,0.500325,0.507533,0.503677,0.503773,0.500391,0.497479,0.497504,0.501354,0.501138,0.510741,0.508390
600,0.495193,0.500013,0.475057,0.476684,0.476102,0.474520,0.487771,0.483592,0.528632,0.519134,0.480842,0.479354,0.489186,0.485563,0.490627,0.483182,0.521930,0.506715,0.484315,0.483647,0.502928,0.498080,0.498790,0.487450,0.516286,0.502752,0.491929,0.491790,0.512699,0.509767,0.512452,0.498462,0.523019,0.512528,0.490544,0.489725,0.503468,0.500838,0.519509,0.508042,0.511348,0.503458,0.493194,0.493089,0.507116,0.505455,0.523573,0.515680
800,0.489042,0.497338,0.455692,0.458522,0.461397,0.456833,0.481283,0.471664,0.550473,0.529637,0.466530,0.462297,0.481755,0.471829,0.487652,0.470086,0.539583,0.507814,0.468771,0.466153,0.503022,0.491692,0.500868,0.475642,0.531264,0.504518,0.480500,0.479866,0.525407,0.517938,0.525188,0.495117,0.541985,0.519923,0.479686,0.477357,0.508271,0.502060,0.536409,0.511822,0.521534,0.506982,0.486663,0.486302,0.516204,0.511464,0.541350,0.523401
1000,0.482968,0.493702,0.435158,0.438517,0.452665,0.439403,0.477148,0.458510,0.573774,0.536401,0.456119,0.445783,0.485621,0.460490,0.492134,0.456732,0.559756,0.505183,0.453179,0.446958,0.502125,0.481463,0.509847,0.463895,0.548773,0.503827,0.468385,0.466540,0.540499,0.525915,0.543135,0.491017,0.564591,0.527181,0.467331,0.462101,0.514399,0.503159,0.556712,0.513469,0.534170,0.510731,0.478137,0.477416,0.525029,0.515747,0.561163,0.527368
1200,0.475932,0.487502,0.416582,0.420038,0.459561,0.428784,0.476819,0.447476,0.593709,0.537312,0.452185,0.432553,0.497323,0.451884,0.501553,0.445525,0.577917,0.500329,0.442926,0.430527,0.501884,0.469979,0.520292,0.452989,0.566568,0.502220,0.456639,0.452672,0.555293,0.531797,0.560124,0.485654,0.585962,0.531195,0.455952,0.447597,0.520999,0.502523,0.576042,0.511808,0.546022,0.513362,0.471289,0.470267,0.534789,0.519709,0.578913,0.527431
1400,0.468057,0.479077,0.400379,0.402641,0.474216,0.422397,0.476323,0.435294,0.614442,0.536621,0.454240,0.422457,0.516903,0.448476,0.514075,0.435885,0.598211,0.494680,0.437418,0.414116,0.504613,0.458130,0.533965,0.442608,0.584974,0.499011,0.445376,0.438094,0.567473,0.532522,0.578291,0.479034,0.606556,0.531829,0.446631,0.434303,0.527900,0.501411,0.596244,0.508856,0.559412,0.515125,0.465190,0.463243,0.541495,0.520604,0.596720,0.524947
1600,0.461253,0.471022,0.386841,0.387057,0.496047,0.421405,0.477512,0.423289,0.632196,0.534541,0.461798,0.414447,0.540731,0.449243,0.530197,0.427976,0.614941,0.486516,0.437689,0.400508,0.507907,0.445446,0.550921,0.434797,0.602729,0.495914,0.435574,0.423083,0.578066,0.530385,0.594794,0.471007,0.624937,0.530239,0.439733,0.421706,0.533211,0.498112,0.615359,0.503460,0.571580,0.515580,0.457791,0.455414,0.548719,0.521100,0.613030,0.519488
1800,0.454777,0.462418,0.376206,0.372961,0.518316,0.420917,0.481153,0.412378,0.647861,0.531000,0.471505,0.408313,0.565943,0.452236,0.548383,0.421335,0.633386,0.480042,0.441336,0.388384,0.516150,0.434818,0.568608,0.426129,0.620370,0.491245,0.427335,0.408192,0.588901,0.527530,0.612757,0.464039,0.645095,0.528977,0.433707,0.409199,0.537691,0.493138,0.632931,0.496301,0.586359,0.516032,0.450345,0.447191,0.555180,0.520179,0.627879,0.512733
2000,0.449878,0.454931,0.368815,0.360489,0.542749,0.423070,0.485670,0.402042,0.661334,0.525980,0.482240,0.403540,0.592310,0.454308,0.566428,0.414177,0.651227,0.472625,0.451076,0.377637,0.527140,0.425573,0.587420,0.419182,0.637693,0.486284,0.423743,0.395254,0.597301,0.521411,0.630476,0.456390,0.664113,0.526440,0.430698,0.398531,0.539387,0.486928,0.649093,0.488661,0.598062,0.512767,0.444716,0.440086,0.560537,0.518071,0.641401,0.505187
2200,0.445068,0.446857,0.363411,0.348878,0.568613,0.424616,0.490558,0.390895,0.673437,0.520269,0.494476,0.400279,0.619897,0.458242,0.585794,0.407702,0.670263,0.464780,0.462790,0.368647,0.540916,0.417761,0.607815,0.413293,0.654276,0.479424,0.422225,0.383178,0.605875,0.514126,0.649512,0.448941,0.680770,0.522366,0.429324,0.388742,0.544619,0.481206,0.667335,0.480992,0.610054,0.509942,0.438066,0.432066,0.561618,0.512677,0.655515,0.497613
2400,0.440790,0.438983,0.361848,0.338770,0.595395,0.427697,0.498006,0.381710,0.686307,0.515335,0.506632,0.397382,0.648382,0.461663,0.604037,0.402475,0.689689,0.457488,0.476227,0.361975,0.557147,0.409271,0.628139,0.406667,0.673875,0.473317,0.424398,0.372540,0.616572,0.508778,0.669573,0.442177,0.698227,0.518375,0.429482,0.380236,0.547955,0.473752,0.684243,0.472500,0.622685,0.508580,0.432189,0.424821,0.564242,0.507931,0.667486,0.488206
2600,0.437499,0.431971,0.362536,0.330246,0.620973,0.429563,0.505692,0.374008,0.694844,0.507948,0.519665,0.396100,0.677690,0.465768,0.622381,0.398243,0.706966,0.450529,0.491118,0.355846,0.573544,0.402009,0.648263,0.401670,0.691319,0.467082,0.428725,0.362945,0.624528,0.500342,0.687656,0.434983,0.713396,0.512298,0.431803,0.372279,0.552057,0.466259,0.701791,0.464200,0.632508,0.505069,0.427506,0.418513,0.566468,0.503482,0.681826,0.477859
