step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498151,0.498175,0.497496,0.497473,0.497750,0.497752,0.497890,0.497839,0.497620,0.497422,0.497758,0.497747,0.498255,0.498258,0.501256,0.500798,0.499020,0.499022,0.499135,0.499056,0.498880,0.498878,0.503056,0.502988,0.499729,0.499805,0.499812,0.499879,0.499370,0.499368,0.503135,0.503119,0.499663,0.499596,0.499764,0.499711,0.499059,0.499061,0.503062,0.502996,0.499453,0.499381,0.499548,0.499493,0.499118,0.499119,0.503052,0.502989
400,0.490661,0.490767,0.487645,0.487635,0.488622,0.488662,0.488625,0.488404,0.490909,0.487097,0.488256,0.488272,0.490919,0.490976,0.495164,0.493546,0.493640,0.493160,0.494018,0.493816,0.493359,0.493355,0.510469,0.509366,0.490532,0.490529,0.490648,0.490625,0.490000,0.489974,0.513721,0.513405,0.497944,0.496138,0.497508,0.495782,0.492956,0.492996,0.513517,0.513164,0.496882,0.494441,0.496749,0.494802,0.494182,0.494214,0.513355,0.512966
600,0.474908,0.475007,0.471364,0.471432,0.471479,0.471625,0.476365,0.475610,0.491183,0.473251,0.473343,0.472813,0.475996,0.476197,0.486218,0.482347,0.489789,0.486367,0.487289,0.486929,0.484853,0.485145,0.516705,0.511818,0.479922,0.480158,0.481406,0.481297,0.480196,0.480149,0.531093,0.530866,0.490806,0.485697,0.492413,0.486074,0.480494,0.480508,0.531008,0.529941,0.490240,0.483519,0.489237,0.483921,0.483234,0.483248,0.531265,0.528262
800,0.452045,0.452053,0.447883,0.447969,0.447473,0.447652,0.461528,0.459695,0.496397,0.456811,0.453783,0.452219,0.452980,0.453363,0.475913,0.468714,0.487247,0.475543,0.474526,0.473700,0.466933,0.467851,0.522724,0.511684,0.466210,0.467033,0.470018,0.470170,0.469472,0.469849,0.553479,0.553771,0.483724,0.474497,0.486723,0.474311,0.465659,0.465654,0.555724,0.549106,0.482382,0.470075,0.480089,0.469878,0.469610,0.469591,0.555090,0.543265
1000,0.427802,0.427681,0.422979,0.423046,0.421539,0.421658,0.446286,0.442816,0.508834,0.438436,0.431713,0.428735,0.426813,0.427198,0.465537,0.453734,0.490047,0.463622,0.457498,0.455633,0.442496,0.444063,0.528502,0.509886,0.453358,0.451361,0.457721,0.457812,0.456401,0.458131,0.570814,0.572133,0.477015,0.463873,0.482206,0.463685,0.450100,0.450065,0.583877,0.573248,0.476647,0.457250,0.471621,0.457482,0.456924,0.456877,0.582405,0.566031
1200,0.404830,0.404581,0.399747,0.399787,0.397255,0.397336,0.433550,0.428004,0.524791,0.422674,0.411373,0.406468,0.402171,0.402443,0.455719,0.438952,0.496071,0.453430,0.440746,0.437750,0.418230,0.420124,0.532861,0.506474,0.446969,0.441484,0.449555,0.448737,0.441581,0.443714,0.583515,0.584171,0.473352,0.457755,0.478924,0.456984,0.436750,0.436792,0.611351,0.595047,0.472270,0.443553,0.464922,0.445505,0.444100,0.444195,0.608361,0.581524
1400,0.383627,0.383265,0.378583,0.378600,0.374508,0.374537,0.421273,0.413123,0.542663,0.409326,0.395361,0.386593,0.379359,0.379490,0.448220,0.424616,0.506319,0.444155,0.426608,0.421506,0.395106,0.396992,0.536355,0.503342,0.441741,0.434678,0.441476,0.440038,0.423645,0.426443,0.591283,0.589856,0.472854,0.455388,0.477296,0.452987,0.424110,0.423452,0.634800,0.607270,0.471132,0.434444,0.466104,0.436490,0.435154,0.435186,0.627607,0.590001
1600,0.363685,0.363235,0.359231,0.359209,0.353348,0.353316,0.410640,0.399118,0.564249,0.399129,0.386182,0.369293,0.358420,0.358304,0.443711,0.411293,0.517511,0.437178,0.414063,0.406231,0.373549,0.375264,0.539700,0.499194,0.437419,0.428672,0.434733,0.432551,0.406542,0.407994,0.597356,0.592453,0.473749,0.455067,0.476689,0.450898,0.410498,0.409329,0.650170,0.612957,0.469583,0.424360,0.464373,0.428039,0.424679,0.425018,0.643614,0.596345
1800,0.345646,0.345109,0.341387,0.341364,0.333869,0.333721,0.401686,0.385988,0.586866,0.390884,0.384366,0.355030,0.339438,0.338935,0.441691,0.398889,0.532151,0.431599,0.404604,0.392808,0.353435,0.354917,0.542705,0.494522,0.433018,0.422489,0.427135,0.424795,0.391313,0.390745,0.602471,0.592867,0.476730,0.457388,0.478134,0.451318,0.399485,0.397486,0.662166,0.617184,0.468955,0.413805,0.464872,0.419807,0.413418,0.413628,0.654418,0.600389
