step,train_loss,val_bpb
200,9.115863,2.439898
400,7.670742,2.224395
600,7.069435,2.098806
800,6.787537,2.043952
1000,6.627482,2.005271
1200,6.519769,1.974994
1400,6.435225,1.955837
1600,6.347353,1.937834
1800,6.296836,1.920755
2000,6.242050,1.906043
2200,6.174746,1.892037
2400,6.130827,1.872694
2600,6.083763,1.856582
2800,6.025880,1.841416
3000,5.978681,1.828800
3200,5.942111,1.815566
3400,5.887556,1.807095
3600,5.873624,1.798706
3800,5.836546,1.790097
4000,5.789009,1.780067
4200,5.786442,1.774434
4400,5.774914,1.771286
4600,5.747921,1.765066
4800,5.744285,1.758648
5000,5.710990,1.751460
5200,5.684570,1.745510
5400,5.654349,1.741558
5600,5.674853,1.737744
5800,5.648201,1.735796
6000,5.637683,1.732203
6200,5.625735,1.730486
6400,5.614519,1.726552
6600,5.609918,1.722456
6800,5.597541,1.721077
7000,5.599797,1.720750
7200,5.596687,1.719573
7400,5.594140,1.718637
7600,5.574756,1.715826
7800,5.579913,1.715066
8000,5.571446,1.714376
