step,train_loss,val_bpb
200,9.344750,2.622604
400,7.614331,2.156616
600,6.671260,1.971075
800,6.208606,1.867482
1000,5.894445,1.789220
1200,5.651609,1.728855
1400,5.459688,1.676396
1600,5.309631,1.631663
1800,5.153966,1.590160
2000,5.011529,1.548743
2200,4.874730,1.509212
2400,4.754771,1.474846
2600,4.648239,1.447696
2800,4.570757,1.428004
3000,4.513731,1.408437
3200,4.473754,1.394296
3400,4.422480,1.381886
3600,4.377745,1.372046
3800,4.362286,1.362279
4000,4.328652,1.354348
4200,4.291139,1.344935
4400,4.268271,1.338652
4600,4.255522,1.333077
4800,4.229067,1.326550
5000,4.217206,1.320684
5200,4.206370,1.314381
5400,4.206610,1.308976
5600,4.164652,1.305459
