step,train_loss,val_bpb
200,8.704285,2.294705
400,7.101848,2.035042
600,6.461728,1.921806
800,6.140600,1.856805
1000,5.944840,1.804273
1200,5.776329,1.761934
1400,5.656131,1.727618
1600,5.551283,1.702055
1800,5.474002,1.684054
2000,5.388405,1.663389
2200,5.355262,1.646701
2400,5.308933,1.632952
2600,5.243419,1.618424
2800,5.211587,1.606859
3000,5.171987,1.595606
3200,5.126392,1.583288
3400,5.088210,1.574149
3600,5.060648,1.564344
3800,5.025386,1.553222
4000,5.001020,1.547107
4200,4.967831,1.538369
4400,4.950604,1.530338
4600,4.921185,1.522985
4800,4.926631,1.516605
5000,4.872725,1.508583
5200,4.857899,1.503744
5400,4.836831,1.497626
5600,4.804486,1.493033
5800,4.799351,1.488196
6000,4.782930,1.483662
6200,4.766729,1.480401
6400,4.760273,1.476814
6600,4.738258,1.472996
6800,4.736539,1.470177
7000,4.737849,1.468253
7200,4.725180,1.466227
7400,4.702378,1.463734
7600,4.689163,1.462224
7800,4.689922,1.460714
8000,4.694181,1.459899
