step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.409140,0.424950,0.430465,0.435978,0.409365,0.401803,0.633813,0.548004,0.523491,0.449988,0.473110,0.420806,0.632301,0.532951,0.496409,0.429407,0.464076,0.412473,0.638707,0.543119,0.501868,0.424839,0.450933,0.448296,0.626902,0.536784,0.488753,0.431585,0.484825,0.476116,0.568878,0.519481,0.505851,0.490772,0.505168,0.500544
2200,0.408373,0.422951,0.424874,0.430098,0.411142,0.396360,0.650568,0.553304,0.546355,0.460171,0.492976,0.429192,0.652236,0.538073,0.517075,0.432643,0.480266,0.415074,0.662520,0.550101,0.523132,0.425649,0.452685,0.443153,0.652016,0.544616,0.504363,0.427855,0.482071,0.470448,0.587233,0.526203,0.512815,0.491353,0.505738,0.500119
2400,0.408874,0.421623,0.419890,0.424413,0.414835,0.391472,0.666740,0.558064,0.569656,0.469811,0.511699,0.435972,0.672335,0.542134,0.539913,0.439540,0.498194,0.420540,0.684979,0.555804,0.545364,0.429085,0.455450,0.438252,0.677376,0.552388,0.524069,0.427868,0.481432,0.465380,0.607529,0.533550,0.522198,0.492429,0.506396,0.499513
2600,0.409667,0.420176,0.416591,0.419792,0.422569,0.388128,0.682968,0.562078,0.593845,0.480139,0.533882,0.446343,0.691631,0.546116,0.562081,0.444804,0.516922,0.426524,0.708022,0.561842,0.567821,0.432529,0.461104,0.434700,0.701005,0.558261,0.545406,0.428564,0.481274,0.460130,0.628380,0.541291,0.532735,0.493856,0.506786,0.498738
2800,0.410736,0.418882,0.412961,0.414612,0.428863,0.384503,0.696623,0.565567,0.617882,0.490370,0.554786,0.455670,0.708848,0.549413,0.585646,0.451605,0.536052,0.432403,0.731073,0.567602,0.592320,0.438690,0.468641,0.432044,0.725192,0.564414,0.567442,0.431107,0.482707,0.455514,0.649517,0.548452,0.544902,0.495938,0.507318,0.497889
3000,0.412006,0.417941,0.411222,0.410963,0.436513,0.381370,0.708879,0.567499,0.641186,0.498682,0.575413,0.463371,0.726243,0.552373,0.608483,0.458037,0.555010,0.438432,0.753700,0.572521,0.616733,0.444592,0.478546,0.430050,0.748846,0.569179,0.589486,0.433809,0.485350,0.451403,0.670925,0.555853,0.558319,0.498343,0.507910,0.497027
3200,0.413406,0.417461,0.409149,0.407247,0.445596,0.378956,0.719614,0.568368,0.664220,0.506817,0.595796,0.471029,0.743135,0.554872,0.631622,0.464235,0.573655,0.444068,0.777796,0.577898,0.641263,0.451183,0.490921,0.429169,0.773474,0.574540,0.612143,0.438013,0.489025,0.447589,0.693006,0.563227,0.573721,0.501223,0.508450,0.495860
3400,0.415208,0.416783,0.408352,0.404505,0.454696,0.376901,0.731133,0.570718,0.687933,0.515717,0.616123,0.479051,0.759291,0.557125,0.653951,0.470263,0.592765,0.450482,0.800523,0.581278,0.665064,0.456383,0.501114,0.427519,0.796170,0.578834,0.634817,0.441965,0.493311,0.444110,0.714123,0.569625,0.588379,0.503967,0.508730,0.494725
3600,0.416723,0.416219,0.407490,0.401886,0.462567,0.373717,0.742454,0.572920,0.709676,0.522810,0.636017,0.486682,0.775672,0.559544,0.675517,0.474991,0.610518,0.455754,0.823063,0.584679,0.688114,0.461368,0.512038,0.426232,0.818549,0.582798,0.657491,0.446909,0.499445,0.441463,0.735610,0.576517,0.604939,0.507543,0.509449,0.493654
3800,0.418027,0.415732,0.406985,0.399542,0.471165,0.371186,0.752702,0.573814,0.730227,0.528281,0.654213,0.492695,0.790927,0.561394,0.697198,0.479905,0.626661,0.459786,0.845079,0.587904,0.711817,0.467245,0.523566,0.425376,0.840151,0.585964,0.679557,0.451328,0.505321,0.439281,0.756430,0.581994,0.620841,0.510641,0.509836,0.492408
4000,0.419458,0.415484,0.406055,0.397017,0.478541,0.368597,0.764475,0.576141,0.750349,0.533137,0.672558,0.498385,0.804207,0.561936,0.717294,0.483463,0.642672,0.463728,0.867692,0.592004,0.733488,0.472253,0.535592,0.425039,0.860094,0.589028,0.701621,0.456266,0.511692,0.437274,0.775944,0.587096,0.637808,0.514216,0.510416,0.491188
4200,0.420285,0.414874,0.405809,0.395303,0.485989,0.366514,0.772944,0.576395,0.768308,0.536847,0.688867,0.502771,0.817754,0.563138,0.736916,0.487063,0.658822,0.467719,0.888205,0.594163,0.755347,0.476534,0.545569,0.423670,0.879033,0.591066,0.722620,0.460462,0.517600,0.434641,0.796462,0.592822,0.653882,0.517644,0.511114,0.490017
4400,0.421755,0.414918,0.405621,0.393603,0.492934,0.364437,0.781063,0.577267,0.786071,0.541511,0.705157,0.507453,0.829389,0.563971,0.756000,0.490486,0.673416,0.470954,0.908562,0.596332,0.775213,0.479433,0.554388,0.422229,0.897176,0.593361,0.743004,0.464797,0.524672,0.433304,0.814758,0.596978,0.669922,0.521075,0.511788,0.488808
4600,0.422412,0.414539,0.404747,0.391628,0.497680,0.361875,0.788628,0.578095,0.802389,0.545071,0.721500,0.512198,0.841093,0.565044,0.773836,0.493645,0.687805,0.474074,0.927965,0.598225,0.794426,0.482183,0.562464,0.421071,0.914095,0.594694,0.761882,0.468177,0.530850,0.431332,0.833081,0.601124,0.685549,0.524542,0.512578,0.487772
4800,0.422707,0.413779,0.404059,0.390113,0.504196,0.360304,0.793851,0.577905,0.817789,0.547883,0.735416,0.515820,0.850407,0.565252,0.790215,0.496244,0.702089,0.477484,0.946247,0.600378,0.811299,0.484410,0.570047,0.420040,0.929919,0.596072,0.779501,0.471467,0.536869,0.429975,0.848879,0.604215,0.699911,0.527426,0.513238,0.486708
5000,0.423643,0.413800,0.403353,0.388652,0.508598,0.358205,0.798506,0.577393,0.831381,0.550217,0.749570,0.519871,0.859360,0.565162,0.805473,0.498735,0.714669,0.480139,0.961893,0.600581,0.827304,0.486131,0.576198,0.418656,0.945428,0.597148,0.796752,0.474399,0.543027,0.428484,0.864246,0.606736,0.714069,0.530415,0.514049,0.485667
5200,0.423838,0.413373,0.402254,0.387256,0.511926,0.356126,0.804245,0.577708,0.842930,0.551791,0.760753,0.521937,0.867188,0.565108,0.819110,0.500432,0.725541,0.481782,0.975907,0.600599,0.842690,0.487727,0.582393,0.417472,0.958106,0.597666,0.812142,0.477110,0.548213,0.427549,0.877838,0.609074,0.727168,0.532965,0.514775,0.484772
5400,0.423805,0.412889,0.400913,0.385575,0.515988,0.354818,0.808195,0.577370,0.853077,0.553046,0.771132,0.523583,0.874059,0.564944,0.832160,0.502576,0.735533,0.483671,0.990971,0.601401,0.856205,0.488481,0.586744,0.415931,0.969909,0.598487,0.826303,0.479207,0.552688,0.426382,0.890297,0.611353,0.739450,0.535344,0.515441,0.483956
5600,0.423500,0.412265,0.399622,0.384150,0.518780,0.353260,0.812713,0.577560,0.862368,0.554247,0.781008,0.525477,0.880428,0.565227,0.843578,0.504236,0.745087,0.485695,1.004925,0.601746,0.868430,0.489456,0.591231,0.414748,0.980282,0.598294,0.839377,0.481006,0.556485,0.425076,0.901890,0.612693,0.751021,0.537458,0.515903,0.483121
5800,0.423247,0.411726,0.398495,0.382997,0.520434,0.351438,0.816158,0.577488,0.870239,0.554681,0.788874,0.526645,0.886108,0.565251,0.855062,0.506172,0.753232,0.487121,1.016826,0.601991,0.880026,0.490496,0.595457,0.413805,0.990720,0.598519,0.851452,0.482824,0.560530,0.424173,0.912700,0.614507,0.761488,0.539417,0.516470,0.482393
6000,0.422777,0.411115,0.396885,0.381522,0.521361,0.349778,0.818798,0.576983,0.877616,0.555213,0.796129,0.527579,0.890447,0.564855,0.863900,0.506947,0.760272,0.487771,1.027479,0.601822,0.890598,0.491592,0.599899,0.413042,1.000019,0.598987,0.862613,0.484597,0.564604,0.423438,0.922094,0.615742,0.771314,0.541275,0.516955,0.481549
6200,0.422546,0.410804,0.395398,0.380209,0.521586,0.347984,0.820177,0.576211,0.884610,0.555612,0.802749,0.528015,0.894974,0.564882,0.872161,0.507693,0.766692,0.488444,1.036820,0.601867,0.900576,0.492716,0.603486,0.412298,1.007215,0.598661,0.872569,0.486233,0.567999,0.422822,0.930665,0.616701,0.780040,0.542824,0.517639,0.480984
6400,0.422409,0.410632,0.393779,0.378886,0.521721,0.346418,0.822061,0.575941,0.889960,0.555900,0.808613,0.528857,0.899179,0.564864,0.879830,0.508904,0.772800,0.489666,1.045547,0.601594,0.908933,0.493519,0.606542,0.411532,1.014487,0.598684,0.880815,0.487242,0.570708,0.421989,0.938287,0.617615,0.787530,0.543990,0.518003,0.480300
6600,0.422005,0.410217,0.392416,0.377788,0.521794,0.345192,0.823678,0.575848,0.894622,0.556147,0.813986,0.529504,0.902717,0.564799,0.886533,0.509592,0.777498,0.490037,1.053082,0.601328,0.915571,0.493712,0.609263,0.410818,1.020515,0.598303,0.888203,0.487997,0.573089,0.421374,0.945041,0.618174,0.794250,0.544982,0.518354,0.479783
6800,0.421650,0.409956,0.390900,0.376646,0.521380,0.343859,0.824686,0.575305,0.898734,0.556414,0.818419,0.529963,0.905566,0.564614,0.892384,0.510220,0.781639,0.490307,1.060104,0.601070,0.922053,0.494263,0.611585,0.410214,1.026867,0.598497,0.895079,0.489161,0.575330,0.420884,0.950753,0.618469,0.800574,0.546054,0.518622,0.479260
7000,0.421459,0.409803,0.389692,0.375753,0.520463,0.342438,0.825613,0.574892,0.902806,0.556833,0.822803,0.530681,0.908059,0.564235,0.897698,0.510950,0.785957,0.491073,1.065894,0.600553,0.927632,0.494722,0.613736,0.409661,1.031661,0.598203,0.900994,0.489909,0.577537,0.420344,0.955956,0.619034,0.806017,0.546838,0.518907,0.478767
7200,0.421121,0.409530,0.388216,0.374657,0.519803,0.341389,0.826826,0.574738,0.906075,0.556949,0.826385,0.531037,0.910633,0.564120,0.902200,0.511381,0.789605,0.491371,1.071175,0.600150,0.932356,0.494881,0.615566,0.409033,1.036211,0.598133,0.906330,0.490651,0.579454,0.420003,0.960504,0.619334,0.810792,0.547393,0.519182,0.478386
7400,0.420648,0.409152,0.386869,0.373662,0.519086,0.340384,0.828058,0.574779,0.908703,0.556934,0.829190,0.530998,0.912698,0.563984,0.906295,0.511658,0.792900,0.491592,1.076023,0.599920,0.936727,0.495131,0.617256,0.408579,1.039700,0.597800,0.910990,0.491158,0.580967,0.419672,0.964360,0.619534,0.815087,0.547953,0.519445,0.478064
7600,0.420300,0.408909,0.385644,0.372736,0.518160,0.339426,0.828806,0.574593,0.911229,0.557041,0.832321,0.531283,0.914889,0.563932,0.910033,0.512123,0.795903,0.491938,1.079968,0.599352,0.940497,0.495312,0.618860,0.408173,1.043121,0.597459,0.915021,0.491502,0.582286,0.419194,0.968009,0.619489,0.819257,0.548636,0.519764,0.477757
7800,0.419997,0.408672,0.384603,0.372012,0.516819,0.338258,0.828989,0.573998,0.913755,0.557130,0.835123,0.531670,0.916730,0.563837,0.913477,0.512423,0.798451,0.492206,1.083867,0.598901,0.944430,0.495500,0.620456,0.407846,1.046288,0.597372,0.918979,0.491916,0.583410,0.418760,0.971427,0.619688,0.823056,0.549153,0.519960,0.477418
8000,0.419722,0.408504,0.383382,0.371127,0.515753,0.337297,0.829709,0.573859,0.915976,0.557089,0.837530,0.531646,0.918339,0.563673,0.916691,0.512545,0.800892,0.492143,1.087480,0.598617,0.948110,0.495745,0.621838,0.407488,1.049767,0.597257,0.922783,0.492268,0.584924,0.418501,0.974678,0.619893,0.826671,0.549454,0.520235,0.477107
