step,train_loss,val_loss
0,5.525488,5.530801
1000,1.886346,1.816520
2000,1.580733,1.577985
3000,1.512349,1.509083
4000,1.471811,1.470670
5000,1.442684,1.448668
6000,1.421046,1.424362
7000,1.411897,1.412624
8000,1.395985,1.398965
9000,1.385809,1.386928
10000,1.370042,1.376860
11000,1.359069,1.362679
12000,1.354322,1.353130
13000,1.334778,1.342697
14000,1.332426,1.334138
15000,1.324954,1.327098
16000,1.318538,1.318534
17000,1.313858,1.313008
18000,1.306290,1.307985
19000,1.304129,1.304187
20000,1.291427,1.299753
21000,1.289535,1.296561
22000,1.292768,1.291949
23000,1.283357,1.287036
24000,1.286369,1.285066
25000,1.276945,1.282347
26000,1.275401,1.279272
27000,1.273268,1.275465
28000,1.267956,1.272867
29000,1.266629,1.271522
30000,1.260417,1.268029
31000,1.264562,1.266022
32000,1.258068,1.265241
33000,1.252955,1.262580
34000,1.254736,1.260357
35000,1.252725,1.260290
36000,1.247260,1.256472
37000,1.244481,1.256079
38000,1.254131,1.253310
39000,1.240366,1.252734
40000,1.248441,1.250923
41000,1.246727,1.249074
42000,1.246764,1.246892
43000,1.237400,1.246065
44000,1.240926,1.245018
45000,1.230954,1.243590
46000,1.236767,1.242042
47000,1.234381,1.240698
48000,1.234472,1.239468
49000,1.233801,1.238715
50000,1.225379,1.237637
51000,1.228148,1.236419
52000,1.224616,1.234119
53000,1.226450,1.233064
54000,1.224027,1.232464
55000,1.223582,1.230661
56000,1.222125,1.231390
57000,1.217607,1.230657
58000,1.223775,1.228881
59000,1.221407,1.228539
60000,1.218453,1.228090
61000,1.218273,1.225323
62000,1.213000,1.224319
63000,1.216985,1.224193
64000,1.213213,1.222673
65000,1.216343,1.222591
66000,1.212844,1.220497
67000,1.212791,1.220441
68000,1.215475,1.218918
69000,1.211814,1.218752
70000,1.209225,1.217698
71000,1.207229,1.217365
72000,1.206255,1.216191
73000,1.203684,1.215933
74000,1.211278,1.214209
75000,1.203217,1.214548
76000,1.209106,1.212690
77000,1.200007,1.212140
78000,1.200614,1.211330
79000,1.202087,1.211222
80000,1.201592,1.211041
81000,1.196043,1.209455
82000,1.202063,1.209918
83000,1.204171,1.208749
84000,1.204364,1.208107
85000,1.199610,1.207750
86000,1.199880,1.207338
87000,1.195935,1.206211
88000,1.196493,1.206920
89000,1.201705,1.205707
90000,1.192647,1.205160
91000,1.191581,1.205499
92000,1.193082,1.205105
93000,1.191086,1.204718
94000,1.198904,1.203778
95000,1.193325,1.203872
96000,1.196022,1.204563
97000,1.195598,1.203876
98000,1.196614,1.203497
99000,1.191216,1.203631
