step,train_loss,val_loss
0,16.364433,16.203366
1000,2.459250,2.370948
2000,1.991870,1.976873
3000,1.883690,1.858549
4000,1.715138,1.713863
5000,1.664394,1.664342
6000,1.628737,1.630063
7000,1.636091,1.614899
8000,1.596824,1.598851
9000,1.587397,1.575825
10000,1.565405,1.564497
11000,1.556332,1.549399
12000,1.548542,1.542781
13000,1.524069,1.526721
14000,1.515725,1.519482
15000,1.507968,1.511582
16000,1.500496,1.502527
17000,1.502328,1.495739
18000,1.489155,1.488822
19000,1.487974,1.484086
20000,1.478195,1.479879
21000,1.472804,1.474910
22000,1.475477,1.471711
23000,1.460371,1.469702
24000,1.465462,1.466485
