step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496573,0.497161,0.495862,0.495885,0.496343,0.496044,0.501746,0.500230,0.501821,0.499141,0.496000,0.495872,0.499790,0.499484,0.502689,0.501365,0.501512,0.499407,0.498117,0.497848,0.500269,0.500234,0.502153,0.501039,0.500027,0.499188,0.498944,0.498901,0.500953,0.500904,0.502046,0.501057,0.498987,0.498400,0.499663,0.499662,0.500646,0.500567,0.501091,0.500447,0.500396,0.499726,0.499719,0.499752,0.499348,0.499283,0.500468,0.499994
400,0.484573,0.489307,0.483816,0.484630,0.477004,0.476596,0.508386,0.503835,0.513798,0.500599,0.481920,0.480197,0.495049,0.493388,0.510562,0.505311,0.509695,0.500173,0.493926,0.491990,0.498233,0.497566,0.507707,0.503783,0.504505,0.495476,0.496702,0.496527,0.502312,0.501280,0.506625,0.503633,0.497281,0.494015,0.498825,0.498822,0.504349,0.503801,0.503692,0.502055,0.500154,0.497977,0.499347,0.499461,0.502819,0.502202,0.501810,0.500829
600,0.469602,0.478193,0.465881,0.467353,0.458962,0.456048,0.520209,0.510169,0.531583,0.500793,0.468717,0.462502,0.487247,0.481278,0.523122,0.510442,0.525494,0.502050,0.488941,0.480562,0.494141,0.490852,0.516420,0.506780,0.515342,0.491862,0.493119,0.492148,0.504648,0.500366,0.514141,0.506890,0.499019,0.488203,0.497552,0.497473,0.511665,0.507961,0.507797,0.504086,0.500525,0.495935,0.498934,0.499068,0.508477,0.506379,0.503100,0.501445
800,0.459092,0.469383,0.450035,0.451188,0.452889,0.441527,0.537591,0.519917,0.551795,0.499617,0.464826,0.447687,0.483964,0.468646,0.539858,0.517101,0.544953,0.503403,0.489630,0.468815,0.490522,0.482384,0.527925,0.509963,0.532486,0.489767,0.489406,0.486300,0.505620,0.496335,0.523486,0.510066,0.508786,0.483948,0.496030,0.495764,0.518438,0.508008,0.512867,0.506071,0.501836,0.494333,0.498593,0.498707,0.515665,0.511212,0.504301,0.501892
1000,0.449223,0.459938,0.439118,0.438676,0.458819,0.431025,0.557628,0.531328,0.573339,0.497337,0.474019,0.436079,0.487942,0.459147,0.558462,0.523826,0.566585,0.504519,0.497668,0.458029,0.489088,0.474324,0.541494,0.512915,0.554761,0.488836,0.486050,0.478845,0.504836,0.489501,0.534036,0.512727,0.525824,0.481556,0.494357,0.493701,0.523397,0.504442,0.518461,0.507739,0.504147,0.492829,0.498201,0.498276,0.520833,0.513854,0.505415,0.502200
1200,0.440621,0.450496,0.430910,0.427434,0.472558,0.424322,0.580386,0.544884,0.594644,0.495054,0.492628,0.427757,0.499434,0.451937,0.579338,0.531080,0.589533,0.505263,0.513809,0.449497,0.490950,0.466624,0.557986,0.515817,0.578441,0.488814,0.483606,0.469093,0.502477,0.479700,0.546828,0.514840,0.543492,0.479468,0.492328,0.490806,0.526874,0.499556,0.525070,0.509154,0.507374,0.491553,0.497830,0.497799,0.526031,0.515658,0.506575,0.502436
1400,0.435164,0.443760,0.425383,0.417737,0.489331,0.419568,0.604796,0.559872,0.614057,0.492241,0.514640,0.423856,0.516059,0.447832,0.601208,0.538138,0.614110,0.505487,0.533775,0.442768,0.496616,0.458662,0.576394,0.518265,0.603821,0.489856,0.486555,0.458445,0.499761,0.468200,0.561785,0.516565,0.563495,0.479378,0.490530,0.487616,0.529662,0.493056,0.532942,0.510352,0.512343,0.490563,0.497636,0.497411,0.531938,0.517819,0.507827,0.502615
1600,0.430013,0.437166,0.421373,0.409410,0.508399,0.416231,0.628643,0.573792,0.633609,0.488684,0.536853,0.423583,0.534660,0.445896,0.623769,0.544572,0.638656,0.505428,0.554738,0.439563,0.505704,0.452314,0.595755,0.519709,0.630586,0.492227,0.494373,0.448610,0.496402,0.456309,0.576974,0.516822,0.583646,0.479527,0.488962,0.484210,0.532645,0.486445,0.541346,0.510878,0.518439,0.490457,0.497273,0.496813,0.536258,0.518645,0.509010,0.502680
1800,0.425807,0.431573,0.419023,0.402284,0.527087,0.413152,0.651805,0.586110,0.651137,0.485113,0.558261,0.423768,0.554393,0.445237,0.645807,0.549533,0.660487,0.504141,0.575578,0.437448,0.516719,0.446426,0.615631,0.520167,0.655507,0.492221,0.507237,0.440399,0.493849,0.444472,0.592370,0.515597,0.602292,0.478762,0.488036,0.480895,0.536915,0.479944,0.550035,0.510684,0.524156,0.489701,0.496788,0.496035,0.540342,0.518757,0.510169,0.502662
2000,0.421857,0.426468,0.417154,0.395577,0.544786,0.410157,0.673497,0.596371,0.668100,0.481044,0.578749,0.425343,0.573653,0.445346,0.667037,0.552545,0.680811,0.502316,0.595889,0.437035,0.529633,0.441689,0.635462,0.518958,0.679684,0.493050,0.521981,0.434508,0.491347,0.432710,0.608265,0.512093,0.621128,0.478577,0.488056,0.477369,0.539599,0.472262,0.558949,0.509350,0.529897,0.488647,0.496651,0.495469,0.544477,0.518858,0.511373,0.502567
2200,0.418472,0.421823,0.415952,0.390615,0.561172,0.406247,0.691207,0.600798,0.683040,0.478395,0.596999,0.426302,0.591100,0.445795,0.686417,0.552851,0.699286,0.500211,0.614727,0.437999,0.542726,0.438422,0.653567,0.516073,0.701816,0.493421,0.536239,0.431191,0.490160,0.422877,0.623305,0.507927,0.637900,0.478859,0.489292,0.474697,0.543207,0.466405,0.567284,0.507727,0.535614,0.488175,0.496462,0.494897,0.547964,0.518550,0.512349,0.502403
2400,0.416062,0.418493,0.414600,0.385801,0.576123,0.401505,0.707452,0.603484,0.695634,0.475424,0.613737,0.427681,0.607323,0.446748,0.704338,0.551773,0.715269,0.498230,0.631439,0.438565,0.555118,0.434576,0.670484,0.511756,0.721779,0.493599,0.550096,0.430309,0.490059,0.413796,0.637912,0.501551,0.653090,0.478734,0.490988,0.472144,0.546741,0.460635,0.575554,0.504746,0.540241,0.487406,0.496138,0.494011,0.551450,0.517389,0.513296,0.502100
2600,0.413167,0.415013,0.413523,0.382200,0.589186,0.397117,0.719879,0.602958,0.706974,0.472751,0.628434,0.428962,0.621336,0.447567,0.719962,0.548505,0.728777,0.497118,0.646347,0.439968,0.565815,0.432272,0.685249,0.507583,0.739629,0.493737,0.562016,0.430113,0.489574,0.405819,0.649834,0.495493,0.665871,0.478605,0.492767,0.469971,0.549010,0.455822,0.582421,0.501406,0.544192,0.486895,0.495986,0.493417,0.554886,0.516999,0.514031,0.501789
2800,0.410669,0.412220,0.412109,0.378779,0.599897,0.393183,0.728867,0.599229,0.715843,0.470379,0.640653,0.429919,0.633174,0.447683,0.732460,0.544554,0.740421,0.495980,0.658999,0.441529,0.575325,0.430562,0.697923,0.503447,0.754636,0.493731,0.572619,0.430556,0.490030,0.399537,0.660217,0.489709,0.677048,0.478556,0.495085,0.468592,0.551564,0.451857,0.588355,0.497970,0.549535,0.487809,0.495759,0.492796,0.557522,0.516097,0.514642,0.501482
