step,train_loss,val_bpb
200,8.740354,2.389016
400,7.058597,1.989259
600,6.231084,1.839261
800,5.827324,1.748651
1000,5.555932,1.683031
1200,5.350168,1.632668
1400,5.192027,1.589121
1600,5.085004,1.556101
1800,4.968660,1.527884
2000,4.873222,1.502431
2200,4.799111,1.484128
2400,4.742891,1.467378
2600,4.676863,1.451860
2800,4.635355,1.438791
3000,4.597323,1.424521
3200,4.564585,1.413763
3400,4.518453,1.403706
3600,4.480794,1.394024
3800,4.462873,1.382658
4000,4.429218,1.375384
4200,4.393531,1.366459
4400,4.368700,1.357348
4600,4.349799,1.351127
4800,4.326374,1.344334
5000,4.307745,1.337724
5200,4.282494,1.332450
5400,4.259834,1.326664
5600,4.247082,1.321879
5800,4.236427,1.316295
6000,4.222875,1.312109
6200,4.209168,1.308290
6400,4.198078,1.304415
6600,4.179957,1.300557
6800,4.167256,1.295379
7000,4.155599,1.292527
7200,4.137103,1.289239
7400,4.132605,1.286250
7600,4.118023,1.283412
7800,4.105424,1.279970
8000,4.096842,1.277919
8200,4.090504,1.274792
8400,4.084123,1.271656
8600,4.070932,1.268743
8800,4.063212,1.266130
9000,4.053648,1.262508
9200,4.056150,1.262109
9400,4.049477,1.259356
9600,4.026454,1.256681
9800,4.016313,1.254027
10000,4.023534,1.252025
10200,4.024022,1.250432
10400,4.000112,1.248048
10600,3.998295,1.246430
10800,4.000713,1.245054
11000,3.993059,1.242884
11200,3.983847,1.240719
11400,3.967724,1.239107
11600,3.970163,1.237944
11800,3.964482,1.236501
12000,3.961961,1.234418
12200,3.959201,1.232702
12400,3.947185,1.232371
12600,3.956504,1.230194
12800,3.949898,1.229259
13000,3.940158,1.228301
13200,3.928844,1.226951
13400,3.927476,1.225615
13600,3.935945,1.223863
13800,3.938583,1.224057
14000,3.931049,1.221992
14200,3.931922,1.221781
14400,3.924128,1.220595
14600,3.916385,1.220601
14800,3.915670,1.219775
15000,3.904935,1.218941
15200,3.906829,1.218167
15400,3.899437,1.218133
15600,3.904198,1.217341
15800,3.911855,1.216522
16000,3.909178,1.216174
