step,train_loss,val_loss
0,5.549061,5.548918
1000,4.482240,4.343590
2000,3.490579,3.439104
3000,3.235748,3.224255
4000,2.967399,2.926403
5000,2.667931,2.643842
6000,2.467014,2.452060
7000,2.350491,2.336137
8000,2.253661,2.247717
9000,2.185002,2.173834
10000,2.113714,2.109377
11000,2.056878,2.050693
12000,2.004602,1.998469
13000,1.966251,1.956800
14000,1.919851,1.919793
15000,1.893762,1.889336
16000,1.865370,1.863056
17000,1.837601,1.838719
18000,1.813093,1.813585
19000,1.792102,1.794393
20000,1.776429,1.775034
21000,1.763221,1.761637
22000,1.753435,1.749395
23000,1.733880,1.733807
24000,1.728168,1.725821
25000,1.715913,1.712002
26000,1.706951,1.700335
27000,1.697745,1.695356
28000,1.686660,1.682536
29000,1.678667,1.676320
30000,1.673797,1.669672
31000,1.661455,1.661258
32000,1.659518,1.656181
33000,1.652414,1.648889
34000,1.644843,1.642436
35000,1.634476,1.635051
36000,1.631812,1.631686
37000,1.627281,1.624657
38000,1.620672,1.620762
39000,1.623483,1.614984
40000,1.610510,1.610524
41000,1.612518,1.607675
42000,1.605692,1.602380
43000,1.601226,1.598266
44000,1.595575,1.595326
45000,1.594150,1.590009
46000,1.592045,1.587655
47000,1.583270,1.584762
48000,1.589504,1.579993
49000,1.577290,1.580099
50000,1.578662,1.574920
51000,1.574592,1.570354
52000,1.571324,1.569289
53000,1.566988,1.566794
54000,1.562987,1.563491
55000,1.560679,1.560826
56000,1.558707,1.558210
57000,1.554960,1.555596
58000,1.554217,1.554055
59000,1.551377,1.552208
60000,1.548567,1.548931
61000,1.545831,1.548131
62000,1.546513,1.544513
63000,1.543943,1.541583
64000,1.543582,1.540659
65000,1.540907,1.538322
66000,1.537134,1.537752
67000,1.534771,1.534005
68000,1.535423,1.534780
69000,1.533745,1.533481
70000,1.528479,1.530665
71000,1.533082,1.527982
72000,1.530446,1.526156
73000,1.534089,1.526203
74000,1.527772,1.524836
75000,1.525267,1.522894
76000,1.524404,1.521751
77000,1.523103,1.521729
78000,1.522565,1.519038
79000,1.520653,1.518368
80000,1.519340,1.517362
81000,1.515765,1.515365
82000,1.523430,1.515443
83000,1.517861,1.512922
84000,1.514033,1.513955
85000,1.514353,1.512253
86000,1.511153,1.510693
87000,1.517129,1.510807
88000,1.512573,1.511033
89000,1.510103,1.508582
90000,1.509448,1.507646
91000,1.510545,1.506858
92000,1.509553,1.506691
93000,1.508300,1.506859
94000,1.510433,1.507143
95000,1.503229,1.505751
96000,1.506087,1.504929
97000,1.502905,1.504172
98000,1.505507,1.504446
99000,1.504998,1.503087
