step,train_loss,val_bpb
200,9.401531,2.625137
400,7.648054,2.148432
600,6.670775,1.953987
800,6.211399,1.858041
1000,5.914448,1.784316
1200,5.676743,1.720252
1400,5.478233,1.661223
1600,5.319452,1.616712
1800,5.163258,1.576938
2000,5.038435,1.543082
2200,4.940927,1.516003
2400,4.862404,1.494970
2600,4.781978,1.472256
2800,4.715098,1.453905
3000,4.654494,1.432843
3200,4.601770,1.415005
3400,4.537344,1.398534
3600,4.479754,1.386612
3800,4.453129,1.368456
4000,4.410706,1.358347
4200,4.366705,1.347964
4400,4.336167,1.339629
4600,4.318027,1.330594
4800,4.287912,1.322570
5000,4.271818,1.315279
5200,4.258835,1.309067
5400,4.256938,1.304014
5600,4.212264,1.298123
5800,4.184835,1.292810
6000,4.172145,1.288057
6200,4.158636,1.283619
6400,4.139283,1.279835
6600,4.126250,1.275421
6800,4.126086,1.270311
7000,4.096601,1.267623
7200,4.072774,1.264540
7400,4.075297,1.259949
7600,4.057675,1.256223
7800,4.040135,1.254963
8000,4.033202,1.251995
8200,4.029260,1.248180
8400,4.016303,1.246342
8600,4.001637,1.244411
8800,3.990783,1.242070
9000,3.995825,1.239209
9200,3.980076,1.237470
9400,3.963527,1.234468
9600,3.959476,1.232228
9800,3.962522,1.230164
10000,3.942388,1.227167
10200,3.937913,1.225785
10400,3.950200,1.224205
10600,3.954009,1.222182
10800,3.918804,1.221418
11000,3.893427,1.219824
11200,3.899368,1.218046
11400,3.898331,1.215583
11600,3.884028,1.215231
11800,3.881940,1.213042
12000,3.877051,1.212097
12200,3.860705,1.210404
12400,3.852387,1.209186
12600,3.850332,1.209033
12800,3.842389,1.207899
13000,3.838561,1.206432
13200,3.831143,1.204754
13400,3.835253,1.203669
13600,3.827152,1.204125
13800,3.817331,1.202616
14000,3.816555,1.202134
14200,3.821502,1.201878
14400,3.811279,1.200896
14600,3.799358,1.200659
14800,3.801846,1.200451
15000,3.806148,1.199386
15200,3.793542,1.198866
15400,3.802308,1.197674
15600,3.825636,1.197634
15800,3.813454,1.197746
16000,3.790339,1.197494
