step,train_loss,val_bpb
200,8.686367,2.291098
400,7.084821,2.028863
600,6.438603,1.912777
800,6.110395,1.847013
1000,5.911071,1.791368
1200,5.744868,1.751690
1400,5.627112,1.720517
1600,5.528873,1.695559
1800,5.456252,1.678331
2000,5.373448,1.659388
2200,5.344226,1.643577
2400,5.301084,1.630020
2600,5.237682,1.615710
2800,5.207800,1.606154
3000,5.169291,1.594021
3200,5.125159,1.582145
3400,5.087369,1.572918
3600,5.060225,1.563427
3800,5.024243,1.553920
4000,4.998934,1.545957
4200,4.966871,1.536348
4400,4.947607,1.528661
4600,4.919034,1.520798
4800,4.923238,1.513729
5000,4.867822,1.506324
5200,4.851817,1.500660
5400,4.829280,1.495034
5600,4.796848,1.490342
5800,4.791949,1.485172
6000,4.776015,1.479907
6200,4.757328,1.476739
6400,4.749843,1.472669
6600,4.726758,1.469194
6800,4.726144,1.466271
7000,4.728071,1.463828
7200,4.713338,1.461312
7400,4.690343,1.459823
7600,4.676535,1.458241
7800,4.678230,1.455806
8000,4.684411,1.454387
