step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498695,0.498698,0.498016,0.497994,0.497501,0.497505,0.498752,0.498668,0.498046,0.497919,0.498452,0.498319,0.498349,0.498341,0.502621,0.502521,0.499531,0.499495,0.499588,0.499514,0.499363,0.499355,0.502983,0.503017,0.500671,0.500698,0.500677,0.500750,0.500907,0.500902,0.503024,0.503053,0.500353,0.500345,0.500278,0.500242,0.499943,0.499937,0.503010,0.503039,0.500928,0.501004,0.500835,0.500957,0.501225,0.501225,0.503035,0.503063
400,0.490553,0.490530,0.488668,0.488633,0.487800,0.487833,0.488645,0.488488,0.492560,0.488371,0.488653,0.488638,0.490548,0.490585,0.500693,0.498551,0.494318,0.493609,0.493436,0.493425,0.493840,0.493843,0.512524,0.511957,0.501832,0.502430,0.502246,0.502953,0.505281,0.505278,0.514634,0.514715,0.494043,0.493771,0.493621,0.493243,0.493198,0.493142,0.514253,0.514013,0.503752,0.504066,0.503335,0.504148,0.506936,0.506933,0.514684,0.514766
600,0.473268,0.473184,0.472061,0.472051,0.470180,0.470278,0.474736,0.474199,0.495018,0.477840,0.472770,0.472617,0.474050,0.474232,0.492472,0.487724,0.490380,0.486185,0.484074,0.484162,0.481857,0.482144,0.521592,0.517919,0.497453,0.497528,0.495884,0.496690,0.499182,0.499136,0.533329,0.532834,0.480300,0.479741,0.480122,0.479693,0.479545,0.479393,0.531825,0.531361,0.505212,0.505493,0.505409,0.506420,0.511723,0.511742,0.534246,0.534354
800,0.450115,0.449938,0.449222,0.449248,0.446045,0.446128,0.458726,0.457196,0.502975,0.463291,0.451358,0.450688,0.451174,0.451546,0.482342,0.473831,0.491622,0.477953,0.470470,0.470182,0.461654,0.462249,0.528441,0.519694,0.483468,0.480928,0.480877,0.479075,0.481789,0.482086,0.550857,0.549328,0.467391,0.466153,0.467875,0.466824,0.463881,0.463886,0.556823,0.556566,0.510701,0.509573,0.510543,0.504532,0.504815,0.504759,0.562395,0.561957
1000,0.425381,0.425091,0.424695,0.424713,0.419973,0.420014,0.441492,0.438476,0.519354,0.446289,0.427264,0.425647,0.424918,0.425267,0.470177,0.456693,0.498766,0.469100,0.453795,0.452847,0.437034,0.437864,0.534992,0.519184,0.471826,0.467839,0.469464,0.466121,0.460631,0.461754,0.565110,0.561961,0.455281,0.453495,0.453536,0.451576,0.447317,0.447466,0.585313,0.585297,0.513613,0.500374,0.505672,0.484504,0.482036,0.481834,0.591933,0.589801
1200,0.402330,0.401965,0.401383,0.401382,0.395630,0.395625,0.426668,0.421873,0.537163,0.432531,0.405068,0.402090,0.400298,0.400528,0.459033,0.440129,0.508017,0.461536,0.436796,0.434949,0.412649,0.413591,0.539633,0.517065,0.465505,0.459800,0.461658,0.457082,0.441718,0.444425,0.575861,0.570781,0.444714,0.441810,0.441761,0.438912,0.431709,0.432348,0.615838,0.616250,0.514363,0.492141,0.504943,0.468670,0.464233,0.464042,0.622079,0.613747
1400,0.381382,0.380927,0.380139,0.380115,0.372870,0.372826,0.414150,0.407110,0.558555,0.421565,0.387746,0.380770,0.377375,0.377457,0.450059,0.425072,0.519821,0.456426,0.422302,0.419067,0.389753,0.390571,0.542474,0.514453,0.459324,0.452262,0.454530,0.449199,0.421561,0.423321,0.583197,0.576064,0.439524,0.435561,0.433394,0.429403,0.419090,0.420766,0.644148,0.642201,0.516931,0.487295,0.505468,0.456507,0.449623,0.449751,0.649084,0.627997
1600,0.361322,0.360812,0.360167,0.360109,0.351745,0.351635,0.402276,0.391909,0.581819,0.412146,0.378747,0.362117,0.356260,0.356143,0.441894,0.408541,0.534285,0.452600,0.408723,0.403321,0.368336,0.368951,0.546661,0.511548,0.453809,0.445548,0.448613,0.442454,0.404113,0.403642,0.589628,0.579958,0.431562,0.426497,0.424164,0.418519,0.404177,0.406581,0.675583,0.660785,0.518752,0.482944,0.504988,0.446741,0.436890,0.436884,0.678433,0.637916
1800,0.343291,0.342718,0.342262,0.342190,0.332279,0.332057,0.392944,0.378396,0.607473,0.406434,0.381582,0.346098,0.337000,0.336531,0.438631,0.394979,0.548192,0.448724,0.397848,0.389365,0.348351,0.348636,0.549123,0.507841,0.449248,0.439145,0.441223,0.434243,0.388577,0.384814,0.596108,0.583535,0.427492,0.421077,0.417356,0.410936,0.390925,0.392651,0.703699,0.672876,0.521223,0.480348,0.505428,0.439238,0.426670,0.426257,0.703600,0.645745
