step,train_loss,val_loss
0,5.531828,5.527466
1000,2.032094,1.975504
2000,1.792689,1.787293
3000,1.708925,1.699610
4000,1.644905,1.652365
5000,1.615895,1.615218
6000,1.585932,1.587466
7000,1.581889,1.568252
8000,1.555961,1.555308
9000,1.546879,1.537614
10000,1.528092,1.521499
11000,1.516780,1.505482
12000,1.502135,1.495942
13000,1.480641,1.482457
14000,1.470193,1.474244
15000,1.460490,1.463097
16000,1.452512,1.454483
17000,1.453332,1.446825
18000,1.438769,1.437423
19000,1.436508,1.434599
20000,1.426680,1.427832
21000,1.421276,1.423264
22000,1.423877,1.418721
23000,1.407912,1.415903
24000,1.411907,1.412097
