step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499596,0.499606,0.500103,0.500100,0.497213,0.497213,0.503798,0.503737,0.497746,0.497613,0.497633,0.497437,0.500560,0.500561,0.503726,0.503709,0.499054,0.499034,0.497636,0.497585,0.497202,0.497202,0.503852,0.503737,0.496997,0.496925,0.496670,0.496621,0.497373,0.497373,0.503771,0.503780,0.498150,0.498129,0.496911,0.496854,0.497451,0.497454,0.503873,0.503822,0.497119,0.497051,0.496683,0.496620,0.497542,0.497544,0.503854,0.503833
400,0.497850,0.497863,0.497171,0.497170,0.492156,0.492161,0.512503,0.511956,0.494102,0.493007,0.491560,0.490686,0.500015,0.500012,0.512900,0.512791,0.495882,0.495707,0.491903,0.491581,0.491015,0.491029,0.513205,0.513051,0.490837,0.490642,0.489863,0.489707,0.494159,0.494154,0.512753,0.512748,0.493808,0.493530,0.490729,0.490490,0.492892,0.492911,0.513262,0.513176,0.490986,0.490733,0.489692,0.489371,0.493165,0.493170,0.512903,0.512894
600,0.492839,0.492867,0.495423,0.495440,0.488183,0.488337,0.524922,0.523630,0.488806,0.487524,0.487463,0.485963,0.497742,0.497752,0.524643,0.524368,0.493122,0.492731,0.488759,0.488059,0.485970,0.485981,0.525425,0.525152,0.483662,0.483004,0.481165,0.480832,0.494819,0.494811,0.523588,0.523558,0.490626,0.490409,0.487611,0.486862,0.485860,0.485876,0.525646,0.525458,0.484411,0.483843,0.481728,0.481188,0.494135,0.494152,0.523401,0.523342
800,0.480916,0.480927,0.488444,0.488481,0.479902,0.480239,0.540106,0.537348,0.484608,0.482218,0.483660,0.481214,0.496128,0.496150,0.539042,0.538643,0.490888,0.490568,0.487097,0.486585,0.479736,0.479728,0.540658,0.539902,0.478164,0.477123,0.474211,0.473461,0.499707,0.499696,0.535393,0.535427,0.487812,0.487374,0.484865,0.483735,0.478187,0.478135,0.540811,0.540262,0.477244,0.476234,0.477185,0.476255,0.500130,0.500163,0.534511,0.534600
1000,0.465849,0.465858,0.480542,0.480653,0.470004,0.470521,0.558893,0.554863,0.481980,0.478406,0.478910,0.476222,0.494310,0.494316,0.554867,0.554357,0.488838,0.488718,0.486266,0.485594,0.473239,0.473413,0.558010,0.556491,0.469184,0.467944,0.469830,0.468152,0.505983,0.505993,0.548668,0.549206,0.485796,0.485244,0.479840,0.479086,0.470899,0.470957,0.558013,0.556566,0.473462,0.472623,0.473317,0.471887,0.505679,0.505707,0.547650,0.547827
1200,0.447655,0.447607,0.472228,0.472342,0.463302,0.464127,0.571699,0.565435,0.477521,0.473015,0.477352,0.473767,0.492817,0.492832,0.571215,0.570714,0.491702,0.491636,0.486506,0.486001,0.469612,0.469953,0.574739,0.572774,0.468883,0.467564,0.471445,0.469369,0.514935,0.514928,0.561150,0.562070,0.487943,0.487532,0.480179,0.479290,0.463852,0.464144,0.573183,0.570413,0.473430,0.472499,0.474926,0.473670,0.515167,0.515204,0.560595,0.561081
1400,0.430427,0.430254,0.460988,0.461059,0.454800,0.455886,0.584289,0.575864,0.481251,0.476570,0.482687,0.479063,0.499335,0.499413,0.586046,0.585696,0.493350,0.493278,0.489231,0.488475,0.467680,0.468025,0.589869,0.587598,0.469048,0.467496,0.473800,0.471999,0.524210,0.524184,0.573871,0.575206,0.489436,0.489326,0.477443,0.476716,0.457152,0.457515,0.585929,0.581947,0.476901,0.475696,0.480739,0.479382,0.524963,0.524969,0.573675,0.574501
1600,0.414301,0.414165,0.451498,0.451619,0.448061,0.449310,0.594886,0.584894,0.481513,0.476526,0.485976,0.482093,0.503747,0.503850,0.600206,0.600048,0.498652,0.498713,0.493366,0.492634,0.465340,0.465752,0.602786,0.599662,0.473633,0.471957,0.477067,0.476349,0.534513,0.534478,0.586729,0.588603,0.490907,0.490979,0.479526,0.478618,0.454661,0.455052,0.599688,0.594826,0.483409,0.483253,0.489193,0.488862,0.538511,0.538502,0.586955,0.588527
