step,train_loss,val_loss,val_loss_hard
0,5.550197,5.549873,5.549873
1000,2.703713,2.651138,2.651138
2000,2.410992,2.392369,2.392369
3000,2.244808,2.230710,2.230710
4000,2.136698,2.118220,2.118220
5000,2.071699,2.060783,2.060783
6000,2.014216,2.008625,2.008625
7000,1.968669,1.967746,1.967746
8000,1.941996,1.933193,1.933193
9000,1.915846,1.911802,1.911802
10000,1.900341,1.895799,1.895799
11000,1.886408,1.881766,1.881766
12000,1.868349,1.864446,1.864446
13000,1.856287,1.853159,1.853159
14000,1.845525,1.849053,1.849053
15000,1.829735,1.835360,1.835360
16000,1.825600,1.822302,1.822302
17000,1.817954,1.826602,1.826602
18000,1.815839,1.806708,1.806708
19000,1.804712,1.811055,1.811055
20000,1.803034,1.793557,1.793557
21000,1.793892,1.794348,1.794348
22000,1.788260,1.787229,1.787229
23000,1.779605,1.775486,1.775486
24000,1.775932,1.776356,1.776356
25000,1.769608,1.767243,1.767243
26000,1.762248,1.763038,1.763038
27000,1.765020,1.758080,1.758080
28000,1.751431,1.754805,1.754805
29000,1.753792,1.753928,1.753928
30000,1.753517,1.747286,1.747286
31000,1.749993,1.743389,1.743389
32000,1.746216,1.740846,1.740846
33000,1.735524,1.737422,1.737422
34000,1.736584,1.731931,1.731931
35000,1.731949,1.732944,1.732944
36000,1.726114,1.725941,1.725941
37000,1.722338,1.724930,1.724930
38000,1.721097,1.719685,1.719685
39000,1.721014,1.718004,1.718004
40000,1.719120,1.719097,1.719097
41000,1.717299,1.716436,1.716436
42000,1.711918,1.712189,1.712189
43000,1.709376,1.712425,1.712425
44000,1.713819,1.709545,1.709545
45000,1.712985,1.707099,1.707099
46000,1.711105,1.709733,1.709733
47000,1.711070,1.705998,1.705998
48000,1.707680,1.706685,1.706685
49000,1.701357,1.705783,1.705783
