step,train_loss,val_loss,val_loss_hard
0,5.552134,5.552342,5.552342
1000,2.572915,2.527540,2.527540
2000,2.319167,2.306981,2.306981
3000,2.219769,2.213533,2.213533
4000,2.149035,2.146570,2.146570
5000,2.088664,2.089911,2.089911
6000,2.048440,2.049034,2.049034
7000,2.012017,2.001421,2.001421
8000,1.987988,1.983207,1.983207
9000,1.959588,1.960216,1.960216
10000,1.941791,1.935310,1.935310
11000,1.922881,1.924858,1.924858
12000,1.909818,1.908780,1.908780
13000,1.899034,1.899847,1.899847
14000,1.891827,1.895668,1.895668
15000,1.881003,1.876057,1.876057
16000,1.872790,1.865620,1.865620
17000,1.871364,1.863873,1.863873
18000,1.851392,1.844955,1.844955
19000,1.846612,1.842654,1.842654
20000,1.846867,1.834202,1.834202
21000,1.828047,1.832664,1.832664
22000,1.819747,1.821663,1.821663
23000,1.818474,1.815869,1.815869
24000,1.801757,1.806666,1.806666
25000,1.809113,1.803414,1.803414
26000,1.804540,1.795400,1.795400
27000,1.788002,1.794379,1.794379
28000,1.780684,1.786916,1.786916
29000,1.786838,1.779585,1.779585
30000,1.783046,1.774401,1.774401
31000,1.767057,1.770273,1.770273
32000,1.760765,1.764407,1.764407
33000,1.758237,1.758643,1.758643
34000,1.757295,1.754244,1.754244
35000,1.748475,1.750463,1.750463
36000,1.746300,1.748334,1.748334
37000,1.748133,1.740965,1.740965
38000,1.734895,1.738290,1.738290
39000,1.744414,1.736441,1.736441
40000,1.737127,1.732651,1.732651
41000,1.728021,1.729573,1.729573
42000,1.727828,1.726087,1.726087
43000,1.724686,1.722788,1.722788
44000,1.718148,1.721038,1.721038
45000,1.720417,1.717103,1.717103
46000,1.728120,1.715543,1.715543
47000,1.719989,1.714699,1.714699
48000,1.718822,1.713928,1.713928
49000,1.700457,1.711884,1.711884
