step,train_loss,val_loss
0,5.549432,5.549242
1000,3.101190,3.032450
2000,2.649470,2.632850
3000,2.522914,2.511403
4000,2.411213,2.399625
5000,2.286752,2.271698
6000,2.162948,2.149813
7000,2.052166,2.040435
8000,1.960697,1.947447
9000,1.886768,1.877500
10000,1.829194,1.824602
11000,1.792821,1.787760
12000,1.759264,1.758330
13000,1.741101,1.738474
14000,1.726442,1.717598
15000,1.708210,1.702886
16000,1.696083,1.696885
17000,1.678838,1.677043
18000,1.671744,1.668072
19000,1.667202,1.658665
20000,1.651435,1.652077
21000,1.649280,1.646030
22000,1.641472,1.636968
23000,1.635991,1.631576
24000,1.632210,1.626400
25000,1.623531,1.619737
26000,1.616886,1.615273
27000,1.613573,1.613089
28000,1.607501,1.604644
29000,1.605012,1.600914
30000,1.600750,1.597458
31000,1.594954,1.594683
32000,1.593855,1.589911
33000,1.588201,1.585600
34000,1.583357,1.579145
35000,1.579294,1.580995
36000,1.577255,1.575283
37000,1.575719,1.575402
38000,1.572083,1.568541
39000,1.569037,1.568051
40000,1.564403,1.562200
41000,1.563494,1.558228
42000,1.553540,1.557390
43000,1.556007,1.554799
44000,1.550487,1.554014
45000,1.551397,1.548557
46000,1.544939,1.547232
47000,1.552001,1.543936
48000,1.547264,1.544009
49000,1.538710,1.541368
50000,1.543457,1.537251
51000,1.536263,1.537587
52000,1.534544,1.534290
53000,1.529191,1.527541
54000,1.531609,1.529465
55000,1.527992,1.527190
56000,1.520966,1.522751
57000,1.518085,1.523840
58000,1.520198,1.521901
59000,1.520650,1.519067
60000,1.517739,1.516801
61000,1.510832,1.512245
62000,1.512914,1.513725
63000,1.508002,1.509634
64000,1.508173,1.509937
65000,1.508907,1.508207
66000,1.511788,1.504918
67000,1.507968,1.505043
68000,1.500764,1.503211
69000,1.501567,1.500613
70000,1.500607,1.498540
71000,1.504169,1.497961
72000,1.503964,1.497442
73000,1.491333,1.496826
74000,1.493374,1.494869
75000,1.495187,1.493189
76000,1.492469,1.492299
77000,1.488433,1.490425
78000,1.489709,1.489171
79000,1.486322,1.487461
80000,1.487834,1.486935
81000,1.487826,1.486266
82000,1.484628,1.485218
83000,1.485172,1.483766
84000,1.478447,1.483193
85000,1.480192,1.482102
86000,1.476237,1.480912
87000,1.481355,1.480045
88000,1.479981,1.480180
89000,1.476293,1.479086
90000,1.476650,1.478805
91000,1.481119,1.476910
92000,1.480409,1.477323
93000,1.470468,1.475741
94000,1.473757,1.475292
95000,1.472134,1.475700
96000,1.472662,1.474539
97000,1.472151,1.475257
98000,1.475944,1.473575
99000,1.471528,1.472796
